Team,State,Games_Played,Total_Games_History,Wins,Losses,Ties,Win_Percentage,Goals_For,Goals_Against,Goal_Differential,Recent_Win_Pct,Cross_Age_Games,Cross_Age_Pct,Cross_State_Games,Cross_State_Pct,Last_Game_Date,SOS_Score,Opponents_Count,Cross_Age_Opponents,Offense,Defense,Offense_Norm,Defense_Norm,SOS_Norm,Power_Score,Games_Penalty,Power_Score_Adj,National_Rank,Status
2016 Nero Boys,PA,29,29,21,6,0,0.7241379310344828,98,58,40,0.75,5,0.1724137931034483,6,0.20689655172413793,2025-10-12,0.4431545823709435,29,5,3.3793103448275863,2.0,0.14329231144145244,0.8909090909090909,0.6852435756580926,0.6179864258649642,1.2041594578792296,0.744154199546278,87,Active
Strikers FC Orange B2016 DG,CA,30,45,25,5,0,0.8333333333333334,142,53,72,0.87,0,0.0,2,0.06666666666666667,2025-10-11,0.4167210508422373,30,0,4.733333333333333,1.7666666666666666,0.20070671378091873,0.9036363636363636,0.6443697849255403,0.6074904864387807,1.224744871391589,0.7440208576850782,88,Active
B16 Elite,CA,30,89,17,12,0,0.5666666666666667,88,70,22,0.55,11,0.36666666666666664,10,0.3333333333333333,2025-10-11,0.4393278934176985,30,11,2.933333333333333,2.3333333333333335,0.1243816254416961,0.8727272727272727,0.6793264214063557,0.6070176324776072,1.224744871391589,0.7434417322212138,89,Active
Black B16,NY,30,38,24,6,0,0.8,138,73,63,0.81,8,0.26666666666666666,15,0.5,2025-10-12,0.42493019213522,30,8,4.6,2.433333333333333,0.19505300353356889,0.8672727272727273,0.6570634623836181,0.6067032235914301,1.224744871391589,0.7430566615503486,90,Active
FC Dallas Youth Pre ECNL B16 Hickam,TX,30,63,21,5,0,0.7,112,72,40,0.66,4,0.13333333333333333,12,0.4,2025-06-15,0.4324015217795479,30,4,3.7333333333333334,2.4,0.15830388692579506,0.8690909090909091,0.6686162722699753,0.6066487225653261,1.224744871391589,0.742989911698142,91,Active
Wolves Black 2016,PA,30,58,25,3,0,0.8333333333333334,125,42,71,0.8099999999999999,8,0.26666666666666666,3,0.1,2025-10-12,0.4165731197425754,30,8,4.166666666666667,1.4,0.176678445229682,0.9236363636363636,0.6441410411875402,0.6065475864857333,1.224744871391589,0.742866045803348,92,Active
Barcelona SC Cypress 16B Elite Gold I,TX,30,37,22,7,0,0.7333333333333333,147,76,61,0.77,7,0.23333333333333334,14,0.4666666666666667,2025-10-05,0.42309014114026167,30,7,4.9,2.533333333333333,0.20777385159010603,0.8618181818181818,0.6542182179173812,0.6064493374320863,1.224744871391589,0.7427457157787748,93,Active
MVP B16 Gold,KY,30,38,21,9,0,0.7,129,61,67,0.73,11,0.36666666666666664,9,0.3,2025-10-12,0.42257090738745273,30,11,4.3,2.033333333333333,0.1823321554770318,0.889090909090909,0.6534153342114888,0.6063338134404814,1.224744871391589,0.7426042283625341,94,Active
REAL B2016 Gold,MT,30,55,16,10,0,0.5333333333333333,84,69,13,0.55,6,0.2,9,0.3,2025-10-12,0.4393760367494383,30,6,2.8,2.3,0.11872791519434629,0.8745454545454545,0.6794008647498251,0.6062951927978553,1.224744871391589,0.7425569279285479,95,Active
Beast Dawgs,NJ,30,53,19,7,0,0.6333333333333333,124,82,42,0.61,12,0.4,6,0.2,2025-10-11,0.4318248830755663,30,12,4.133333333333334,2.7333333333333334,0.17526501766784455,0.8509090909090908,0.667724624111301,0.6058695961821676,1.224744871391589,0.7420356806562028,96,Active
Imperial SC 16B Red,TX,30,39,21,6,0,0.7,96,38,56,0.6799999999999999,12,0.4,7,0.23333333333333334,2025-10-12,0.4228044983849035,30,12,3.2,1.2666666666666666,0.13568904593639577,0.9309090909090909,0.6537765326210333,0.6055855469417173,1.224744871391589,0.7416877928057386,97,Active
Towamencin Timberwolves,PA,30,57,23,5,0,0.7666666666666667,126,39,79,0.78,2,0.06666666666666667,5,0.16666666666666666,2025-10-12,0.4138457628210078,30,2,4.2,1.3,0.17809187279151945,0.9290909090909091,0.6399237682914057,0.6053908173513292,1.224744871391589,0.7414492987386025,98,Active
Vardar 2016 Pre MLS Next,MI,30,32,20,5,0,0.6666666666666666,142,63,65,0.6399999999999999,8,0.26666666666666666,10,0.3333333333333333,2025-10-05,0.4182437882106137,30,8,4.733333333333333,2.1,0.20070671378091873,0.8854545454545455,0.6467243718814324,0.6052668749759523,1.224744871391589,0.7412975009500117,99,Active
Roseville SC 2016B Green,CA,30,73,13,17,0,0.43333333333333335,146,88,1,0.48,0,0.0,1,0.03333333333333333,2025-10-12,0.4267204547689593,30,0,4.866666666666666,2.933333333333333,0.20636042402826854,0.84,0.6598317198208925,0.6051711166981892,1.224744871391589,0.7411802214904281,100,Active
Necaxa USA Black -B2016,CA,30,56,16,14,0,0.5333333333333333,63,54,7,0.45999999999999996,0,0.0,5,0.16666666666666666,2025-08-23,0.43862445832942126,30,0,2.1,1.8,0.08904593639575972,0.9018181818181819,0.6782387098169694,0.60511604953297,1.224744871391589,0.7411127782622438,101,Active
OCSS-Seminole 2016 Pre MLS,FL,30,77,24,4,0,0.8,129,52,77,0.8,10,0.3333333333333333,8,0.26666666666666666,2025-10-12,0.41766351454644135,30,10,4.3,1.7333333333333334,0.1823321554770318,0.9054545454545454,0.6458271030359422,0.6050536020078807,1.224744871391589,0.7410362959761595,102,Active
Placer United 16B Black,CA,30,83,16,8,0,0.5333333333333333,84,58,22,0.54,0,0.0,3,0.1,2025-10-11,0.4334714536390205,30,0,2.8,1.9333333333333333,0.11872791519434629,0.8945454545454545,0.6702706925609109,0.6048170894845066,1.224744871391589,0.7407466284761373,103,Active
Blades 2016/17B Black 1,WY,30,36,8,20,0,0.26666666666666666,65,91,-27,0.22000000000000003,8,0.26666666666666666,11,0.36666666666666664,2025-10-12,0.4520242658970006,30,8,2.1666666666666665,3.033333333333333,0.09187279151943463,0.8345454545454545,0.6989586400986618,0.604658833272175,1.224744871391589,0.7405528049917182,104,Active
America FC 2016,VA,30,30,25,5,0,0.8333333333333334,150,51,78,0.8200000000000001,4,0.13333333333333333,21,0.7,2025-09-21,0.4103919285816861,30,4,5.0,1.7,0.21201413427561838,0.9072727272727272,0.6345831539368821,0.6046072646717984,1.224744871391589,0.7404896466128821,105,Active
2016 BOYS ECNL DEV 1,FL,30,59,12,14,0,0.4,80,68,8,0.4,18,0.6,4,0.13333333333333333,2025-09-28,0.4378155599500904,30,18,2.6666666666666665,2.2666666666666666,0.11307420494699646,0.8763636363636363,0.6769879218530244,0.6040803213739412,1.224744871391589,0.7398442755113173,106,Active
Players 16 Boys Juniors Elite,NV,30,51,13,10,0,0.43333333333333335,59,32,26,0.47,7,0.23333333333333334,11,0.36666666666666664,2025-05-10,0.4298167755775243,30,7,1.9666666666666666,1.0666666666666667,0.0833922261484099,0.9418181818181818,0.6646195162843614,0.6038137913639352,1.224744871391589,0.7395178442484905,107,Active
B2016 FORCE,CA,30,56,16,11,0,0.5333333333333333,108,81,27,0.56,1,0.03333333333333333,8,0.26666666666666666,2025-10-11,0.4338014860266631,30,1,3.6,2.7,0.15265017667844524,0.8527272727272727,0.6707810169090902,0.6035441000265978,1.224744871391589,0.7391875411662278,108,Active
North OC B16 Gold,CA,30,89,25,5,0,0.8333333333333334,135,45,77,0.84,2,0.06666666666666667,6,0.2,2025-10-12,0.4113350777798029,30,2,4.5,1.5,0.19081272084805653,0.9181818181818182,0.6360415320166909,0.6034238270159895,1.224744871391589,0.7390402374133185,109,Active
ALBION SC San Diego B16 Academy''',CA,30,41,23,7,0,0.7666666666666667,150,81,65,0.8,0,0.0,4,0.13333333333333333,2025-10-11,0.42085092446227934,30,0,5.0,2.7,0.21201413427561838,0.8527272727272727,0.6507557492797231,0.6034017309684121,1.224744871391589,0.73901317539237,110,Active
Valley United 16B White,CA,30,53,22,4,0,0.7333333333333333,120,44,74,0.7199999999999999,0,0.0,8,0.26666666666666666,2025-10-11,0.41518747155624675,30,0,4.0,1.4666666666666666,0.1696113074204947,0.92,0.6419984332679199,0.6031213214448509,1.224744871391589,0.7386697452664991,111,Active
State 48 FC Avondale 16 Copper,AZ,30,46,26,3,0,0.8666666666666667,186,30,102,0.8800000000000001,1,0.03333333333333333,7,0.23333333333333334,2025-09-28,0.3893080282184252,30,1,6.2,1.0,0.2628975265017668,0.9454545454545454,0.6019814211590261,0.602859267086678,1.224744871391589,0.7383487955353011,112,Active
Raptors,PA,30,145,14,14,0,0.4666666666666667,73,91,-13,0.49,22,0.7333333333333333,4,0.13333333333333333,2025-10-12,0.4473636201231672,30,22,2.433333333333333,3.033333333333333,0.10318021201413427,0.8345454545454545,0.691751950374614,0.6025963035366861,1.224744871391589,0.7380267322760855,113,Active
North Coast FC 16B Blue,CA,30,88,22,8,0,0.7333333333333333,112,56,36,0.7499999999999999,0,0.0,4,0.13333333333333333,2025-10-12,0.42170954835942376,30,0,3.7333333333333334,1.8666666666666667,0.15830388692579506,0.8981818181818182,0.6520834270987741,0.6025471972807871,1.224744871391589,0.7379665896410199,114,Active
SAC Boys 2016 - Pre-MLS NEXT,MD,30,59,10,14,0,0.3333333333333333,52,68,-16,0.32000000000000006,30,1.0,5,0.16666666666666666,2025-10-12,0.44466652947557755,30,30,1.7333333333333334,2.2666666666666666,0.07349823321554771,0.8763636363636363,0.6875814777838978,0.6025212605861755,1.224744871391589,0.7379348238073136,115,Active
Nighthawks,NY,30,57,22,6,0,0.7333333333333333,105,36,64,0.72,8,0.26666666666666666,7,0.23333333333333334,2025-10-05,0.4157915917950177,30,8,3.5,1.2,0.14840989399293286,0.9345454545454546,0.64293257572974,0.6023506151455216,1.224744871391589,0.7377258266790463,116,Active
GUSC Thunder B2016,NJ,30,60,16,8,0,0.5333333333333333,67,78,-5,0.58,19,0.6333333333333333,11,0.36666666666666664,2025-10-12,0.4435280669282805,30,19,2.2333333333333334,2.6,0.09469964664310955,0.8581818181818182,0.6858210894731442,0.6020689466488721,1.224744871391589,0.7373808546323423,117,Active
North Marin United 16 Boys Intrepid,CA,30,64,16,8,0,0.5333333333333333,94,42,52,0.51,0,0.0,1,0.03333333333333333,2025-10-11,0.4206277926959682,30,0,3.1333333333333333,1.4,0.13286219081272085,0.9236363636363636,0.6504107238292992,0.6015461451873965,1.224744871391589,0.736740556223644,118,Active
Strikers FC Orange-B2016 JO,CA,30,62,21,7,0,0.7,133,74,54,0.69,0,0.0,13,0.43333333333333335,2025-10-11,0.4212198521231457,30,0,4.433333333333334,2.466666666666667,0.18798586572438164,0.8654545454545455,0.6513262168311105,0.6014838123344517,1.224744871391589,0.7366642143816806,119,Active
PV United 16B,CA,30,49,15,11,0,0.5,110,86,22,0.5,8,0.26666666666666666,12,0.4,2025-10-11,0.4329102834936005,30,8,3.6666666666666665,2.8666666666666667,0.15547703180212014,0.8436363636363636,0.6694029632125131,0.6014644570152046,1.224744871391589,0.7366405090536986,120,Active
PA Classics Academy Lancaster 16M,PA,30,48,16,12,0,0.5333333333333333,89,95,-6,0.54,21,0.7,7,0.23333333333333334,2025-10-12,0.44278199968761256,30,21,2.966666666666667,3.1666666666666665,0.12579505300353358,0.8272727272727273,0.6846674563978831,0.601414029893982,1.224744871391589,0.7365787486956021,121,Active
DKSC 16B Guerrero,TX,30,91,21,6,0,0.7,131,37,63,0.72,2,0.06666666666666667,13,0.43333333333333335,2025-10-05,0.4067589424940765,30,2,4.366666666666666,1.2333333333333334,0.18515901060070672,0.9327272727272727,0.6289655196484796,0.6009565684546836,1.224744871391589,0.7360184751439621,122,Active
Chaos 16' Red,MI,30,30,28,2,0,0.9333333333333333,150,47,85,0.94,4,0.13333333333333333,8,0.26666666666666666,2025-10-11,0.40472358364211214,30,4,5.0,1.5666666666666667,0.21201413427561838,0.9145454545454546,0.6258182734437682,0.6008028818304755,1.224744871391589,0.7358302482391617,123,Active
Cottleville United 2016B Red,MO,30,67,17,7,0,0.5666666666666667,89,60,29,0.53,8,0.26666666666666666,7,0.23333333333333334,2025-10-12,0.4283878231696542,30,8,2.966666666666667,2.0,0.12579505300353358,0.8909090909090909,0.6624099476679761,0.6007867973833105,1.224744871391589,0.7358105488949873,124,Active
TFA B16 Elite,OH,30,57,13,17,0,0.43333333333333335,63,97,-18,0.45999999999999996,18,0.6,3,0.1,2025-10-12,0.4507596210319147,30,18,2.1,3.2333333333333334,0.08904593639575972,0.8236363636363636,0.69700313787943,0.6007383427340827,1.224744871391589,0.7357512043118504,125,Active
Soca Warriors,NY,30,60,24,4,0,0.8,151,69,76,0.8400000000000001,0,0.0,4,0.13333333333333333,2025-10-11,0.4129102080311076,30,0,5.033333333333333,2.3,0.21342756183745584,0.8745454545454545,0.6384771333361146,0.6006808832782509,1.224744871391589,0.7356808311380074,126,Active
Fontana FC,CA,30,48,20,6,0,0.6666666666666666,83,35,46,0.6599999999999999,0,0.0,4,0.13333333333333333,2025-08-31,0.4201556916712027,30,0,2.7666666666666666,1.1666666666666667,0.11731448763250883,0.9363636363636364,0.6496807207848732,0.6005440572701529,1.224744871391589,0.7355132541863164,127,Active
B16 PREMIER - SP,CA,30,49,19,7,0,0.6333333333333333,157,78,70,0.6100000000000001,0,0.0,9,0.3,2025-10-11,0.4138172123021885,30,0,5.233333333333333,2.6,0.22190812720848058,0.8581818181818182,0.6398796210335843,0.5999457616982103,1.224744871391589,0.7347804947530034,128,Active
MO Rush 2016B White,MO,30,73,22,5,0,0.7333333333333333,138,74,57,0.75,0,0.0,6,0.2,2025-10-12,0.41792126099084914,30,0,4.6,2.466666666666667,0.19505300353356889,0.8654545454545455,0.6462256526667148,0.5998369013976518,1.224744871391589,0.7346471686581962,129,Active
Oxnard United Boys 2016,CA,30,35,16,10,0,0.5333333333333333,123,58,53,0.54,0,0.0,7,0.23333333333333334,2025-08-17,0.4160820124768156,30,0,4.1,1.9333333333333333,0.17385159010600706,0.8945454545454545,0.6433816490652238,0.5997083983694266,1.224744871391589,0.7344897852334191,130,Active
Diablo Valley FC 16B,CA,30,63,22,6,0,0.7333333333333333,181,78,67,0.7,0,0.0,7,0.23333333333333334,2025-09-27,0.4058100131060813,30,0,6.033333333333333,2.6,0.2558303886925795,0.8581818181818182,0.6274982037439526,0.5993013636212511,1.224744871391589,0.733991271513113,131,Active
MVLA 16B Dortmund Blue,CA,30,51,24,2,0,0.8,146,40,83,0.7999999999999999,0,0.0,14,0.4666666666666667,2025-10-11,0.40154101132395104,30,0,4.866666666666666,1.3333333333333333,0.20636042402826854,0.9272727272727272,0.6208971075079014,0.5992648947649399,1.224744871391589,0.7339466064683804,132,Active
Black Conshy '16 (B),PA,30,70,16,6,0,0.5333333333333333,149,76,55,0.54,0,0.0,16,0.5333333333333333,2025-10-11,0.41461402522168744,30,0,4.966666666666667,2.533333333333333,0.21060070671378092,0.8618181818181818,0.6411117214243031,0.5991508105609744,1.224744871391589,0.7338068824246669,133,Active
B2016 BLUE-ESC,CA,30,55,19,11,0,0.6333333333333333,120,95,20,0.6,2,0.06666666666666667,11,0.36666666666666664,2025-10-05,0.4308806880095652,30,3,4.0,3.1666666666666665,0.1696113074204947,0.8272727272727273,0.6662646288209809,0.5991355842312329,1.224744871391589,0.7337882340554058,134,Active
Arsenal 2016,PA,30,39,23,6,0,0.7666666666666667,151,53,87,0.81,5,0.16666666666666666,16,0.5333333333333333,2025-10-04,0.40475841107394495,30,4,5.033333333333333,1.7666666666666666,0.21342756183745584,0.9036363636363636,0.6258721266021682,0.5989360610560648,1.224744871391589,0.7335438690698949,135,Active
Whitpain 2016 Green,PA,29,30,8,18,0,0.27586206896551724,82,94,-13,0.265,7,0.2413793103448276,13,0.4482758620689655,2025-10-12,0.45328577634848133,29,7,2.8275862068965516,3.2413793103448274,0.11989764834897039,0.8231974921630094,0.700909295619085,0.609164605473847,1.2041594578792296,0.7335313210866024,136,Active
B16 Merritt,CA,30,56,24,6,0,0.8,128,68,58,0.7599999999999999,0,0.0,0,0.0,2025-10-11,0.4175681414077926,30,0,4.266666666666667,2.2666666666666666,0.18091872791519437,0.8763636363636363,0.6456796289193488,0.5988642502073754,1.224744871391589,0.7334559191012524,137,Active
TFA-SELA B2016 Navy,CA,30,124,17,11,0,0.5666666666666667,120,62,52,0.5700000000000001,2,0.06666666666666667,3,0.1,2025-10-12,0.41759192870449063,30,2,4.0,2.066666666666667,0.1696113074204947,0.8872727272727272,0.6457164108751111,0.5988066534637111,1.224744871391589,0.7333853777848406,138,Active
BG Manchester B16,CA,30,62,17,9,0,0.5666666666666667,92,57,25,0.54,0,0.0,6,0.2,2025-08-23,0.42407171690296347,30,0,3.066666666666667,1.9,0.13003533568904596,0.8963636363636364,0.6557360144429513,0.5987214030763073,1.224744871391589,0.7332809678100837,139,Active
16 Pre MLS,CA,30,79,20,4,0,0.6666666666666666,117,53,49,0.69,2,0.06666666666666667,5,0.16666666666666666,2025-10-04,0.41459117055484496,30,2,3.9,1.7666666666666666,0.16537102473498233,0.9036363636363636,0.641076381580712,0.5984473066226964,1.224744871391589,0.7329452695842571,140,Active
Ambassadors FC 2016 Boys White,OH,30,43,20,8,0,0.6666666666666666,178,98,57,0.6500000000000001,0,0.0,6,0.2,2025-10-12,0.4135495046269146,30,0,5.933333333333334,3.2666666666666666,0.25159010600706716,0.8218181818181818,0.6394656684943725,0.5983610586616732,1.224744871391589,0.732839637836326,141,Active
Carlsbad B16 Pre MLS Next - Resende,CA,30,37,18,12,0,0.6,97,93,2,0.61,6,0.2,11,0.36666666666666664,2025-10-11,0.436153405517321,30,6,3.2333333333333334,3.1,0.13710247349823323,0.8309090909090909,0.674417756289773,0.5982529666553287,1.224744871391589,0.7327072527059171,142,Active
Southeast SC Thunder - 2016 Boys,MD,30,69,16,12,0,0.5333333333333333,133,95,32,0.56,14,0.4666666666666667,6,0.2,2025-10-11,0.4258256249974031,30,14,4.433333333333334,3.1666666666666665,0.18798586572438164,0.8272727272727273,0.6584480573774493,0.5981205530258913,1.224744871391589,0.7325450797923613,143,Active
Houston Soccer Prospects 2016B,TX,30,41,23,5,0,0.7666666666666667,154,75,63,0.7599999999999999,1,0.03333333333333333,9,0.3,2025-08-31,0.4112360273197973,30,1,5.133333333333334,2.5,0.21766784452296822,0.8636363636363636,0.6358883717108182,0.5977938646583574,1.224744871391589,0.7321449698896808,144,Active
Cottleville United 2015B Blue,MO,30,35,9,17,0,0.3,100,128,-25,0.31,27,0.9,1,0.03333333333333333,2025-10-05,0.44824588212816796,30,27,3.3333333333333335,4.266666666666667,0.1413427561837456,0.7672727272727273,0.6931161794608608,0.5975928043678111,1.224744871391589,0.7318987223299939,145,Active
JFC 2016 Pre MLS Academy II,FL,30,72,18,10,0,0.6,95,73,20,0.63,7,0.23333333333333334,7,0.23333333333333334,2025-10-04,0.42818373386097236,30,7,3.1666666666666665,2.433333333333333,0.13427561837455831,0.8672727272727273,0.6620943672967059,0.5975662895074807,1.224744871391589,0.7318662483907884,146,Active
16B GSA,AZ,30,71,20,4,0,0.6666666666666666,111,27,75,0.6599999999999999,17,0.5666666666666667,13,0.43333333333333335,2025-09-28,0.40519272209213597,30,17,3.7,0.9,0.15689045936395762,0.9509090909090909,0.6265436955013561,0.5974861273554234,1.224744871391589,0.7317680702061765,147,Active
Sting Pre ECNL B16 Lucero,TX,30,70,20,6,0,0.6666666666666666,184,70,78,0.6699999999999999,5,0.16666666666666666,15,0.5,2025-10-05,0.39935210348209227,30,5,6.133333333333334,2.3333333333333335,0.2600706713780919,0.8727272727272727,0.6175124307020868,0.5970670472423251,1.224744871391589,0.7312548039869572,148,Active
Rapids SC 2016B,ID,30,56,26,4,0,0.8666666666666667,146,50,92,0.86,0,0.0,10,0.3333333333333333,2025-10-11,0.40306735563369583,30,0,4.866666666666666,1.6666666666666667,0.20636042402826854,0.9090909090909091,0.623257271825506,0.5970446297191392,1.224744871391589,0.7312273482404059,149,Active
East Coast Surf B2016,NY,30,32,18,11,0,0.6,171,85,48,0.5900000000000001,1,0.03333333333333333,16,0.5333333333333333,2025-10-12,0.40913089871855857,30,1,5.7,2.8333333333333335,0.24169611307420497,0.8454545454545455,0.6326332415433376,0.5970100766317525,1.224744871391589,0.7311850295238385,150,Active
New York Red Bulls - U10,NJ,30,30,10,16,0,0.3333333333333333,80,91,-11,0.31000000000000005,13,0.43333333333333335,16,0.5333333333333333,2025-10-11,0.4391146874298245,30,13,2.6666666666666665,3.033333333333333,0.11307420494699646,0.8345454545454545,0.6789967440447884,0.5969219783253632,1.224744871391589,0.7310771315749098,151,Active
Three Lions 2016,NY,30,49,19,7,0,0.6333333333333333,120,49,69,0.68,11,0.36666666666666664,9,0.3,2025-10-05,0.4102849265724697,30,10,4.0,1.6333333333333333,0.1696113074204947,0.9109090909090909,0.634417698264494,0.5967546986246135,1.224744871391589,0.7308722566193286,152,Active
Titans,TX,30,116,13,14,0,0.43333333333333335,137,87,8,0.47,18,0.6,7,0.23333333333333334,2025-10-11,0.41954880262555655,30,18,4.566666666666666,2.9,0.19363957597173145,0.8418181818181818,0.6487422969566881,0.5963369297319955,1.224744871391589,0.7303605963106679,153,Active
Milan,WA,28,30,8,18,0,0.2857142857142857,61,102,-40,0.3,24,0.8571428571428571,6,0.21428571428571427,2025-09-28,0.47193823353748077,28,24,2.1785714285714284,3.642857142857143,0.09237758707723372,0.8012987012987013,0.7297513226847122,0.6165860512860143,1.1832159566199232,0.7295544545108824,154,Active
