Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength
14 ECNL #2,2025-02-16,14 Pre-MLSN #1,1,5,-4,1.8782051282051282,-5.878205128205128,weak,0.233
14 ECNL #2,2025-02-15,14B NL #1,6,1,5,0.9078947368421053,4.092105263157895,good,0.226
14 ECNL #2,2025-02-15,CDO 14B Premier,4,3,1,0.7196969696969697,0.2803030303030303,neutral,0.226
14 ECNL #2,2025-02-02,14B Negrete Pre MLS Next,3,2,1,0.9900000000000002,0.009999999999999787,neutral,0.25
14 ECNL #2,2025-02-01,14B Rayados Blue AL,4,1,3,0.17857142857142838,2.8214285714285716,good,0.256
14 ECNL #2,2025-01-19,PRFC Southeast Valley 14B Predator-Central,2,0,2,0.8152173913043477,1.1847826086956523,good,0.203
14 ECNL #2,2025-01-18,14B Moyer,1,2,-1,1.4396551724137931,-2.439655172413793,weak,0.181
14 ECNL #2,2024-12-08,PRFC North Valley 14B PreAcademy,2,3,-1,1.4038461538461537,-2.4038461538461537,weak,0.204
14 ECNL #2,2024-12-07,Excel Soccer Academy 14B Red,3,3,0,2.0657894736842106,-2.0657894736842106,weak,0.199
14 ECNL #2,2024-11-24,AZSC 14B Perez,3,5,-2,1.7678571428571428,-3.767857142857143,weak,0.247
14 ECNL #2,2024-11-23,Northwest 2014 Boys,4,0,4,0.5760869565217392,3.4239130434782608,good,0.209
14 ECNL #2,2024-11-23,Dynamos SC 14B Gold,7,3,4,0.2833333333333332,3.716666666666667,good,0.258
14 ECNL #2,2024-11-09,Dynamos SC 14B SC,0,6,-6,2.375,-8.375,weak,0.177
14 ECNL #2,2024-10-20,AZ Arsenal Pre-ECNL B14,2,7,-5,1.8872549019607843,-6.887254901960784,weak,0.229
14 ECNL #2,2024-10-06,14B Antunez Pre-MLS Next,0,3,-3,0.65625,-3.65625,weak,0.208
14 ECNL #2,2024-10-05,14B JDeutsch Pre-MLS Next,1,5,-4,1.75,-5.75,weak,0.192
14 ECNL #2,2024-09-29,14 Pre-MLSN #1,1,1,0,1.8782051282051282,-1.8782051282051282,weak,0.233
14 ECNL #2,2024-09-28,Playmaker Futbol Academy PRE-ECNL B14,3,0,3,0.8879310344827585,2.1120689655172415,good,0.225
14 ECNL #2,2024-09-22,14B NL #1,3,2,1,0.9078947368421053,0.09210526315789469,neutral,0.226
14 ECNL #2,2024-09-21,Pima Surf 2014 B Blue,2,0,2,1.25,0.75,neutral,0.203
14 ECNL #2,2024-09-01,2014B West,5,0,5,1.7954545454545454,3.2045454545454546,good,0.256
14 ECNL #2,2024-09-01,Playmaker Futbol Academy 14B Black,7,0,7,0.890845070422535,6.109154929577465,good,0.233
14 ECNL #2,2024-08-31,Tuzos Academy Mesa 2014,1,1,0,0.5635593220338984,-0.5635593220338984,neutral,0.263
14 ECNL #2,2024-08-31,PRFC West Valley 14B Pre-Academy,7,0,7,0.6203703703703702,6.37962962962963,good,0.226
14 Pre-MLSN #1,2025-10-04,Tuzos Royals 2014,3,0,3,1.6271493212669683,1.3728506787330317,good,0.195
14 Pre-MLSN #1,2025-09-21,U-13 (2013) Boys Yuma Academy,2,3,-1,2.1153846153846154,-3.1153846153846154,weak,0.17
14 Pre-MLSN #1,2025-09-21,14 Pre-MLSN #2,3,2,1,1.4293381037567086,-0.42933810375670856,neutral,0.238
14 Pre-MLSN #1,2025-09-20,FC Tucson Youth 13B NL,2,1,1,2.1153846153846154,-1.1153846153846154,weak,0.15
14 Pre-MLSN #1,2025-09-19,Chelsea 13B,3,1,2,-0.3846153846153846,2.3846153846153846,good,0.243
14 Pre-MLSN #1,2025-08-31,Southeast 2014 Boys Black,1,3,-2,1.882051282051282,-3.882051282051282,weak,0.225
14 Pre-MLSN #1,2025-08-30,Dynamos SC 14B SC,3,3,0,2.2403846153846154,-2.2403846153846154,weak,0.177
14 Pre-MLSN #1,2025-08-30,Tuzos Royals 2014,2,2,0,1.6271493212669683,-1.6271493212669683,weak,0.195
14 Pre-MLSN #1,2025-05-25,State 48 FC 14 White,5,0,5,1.0291777188328912,3.970822281167109,good,0.184
14 Pre-MLSN #1,2025-05-24,FC Deportivo AZ 2014B (Gallegos),5,3,2,0.8237179487179489,1.176282051282051,good,0.314
14 Pre-MLSN #1,2025-05-24,AZSC 15B White,7,0,7,1.1153846153846154,5.884615384615385,good,0.235
14 Pre-MLSN #1,2025-04-27,CCV STARS 14 Boys Orange PEO,2,0,2,1.3653846153846154,0.6346153846153846,neutral,0.151
14 Pre-MLSN #1,2025-04-26,Legends FC AZ 14B FC,1,5,-4,2.301098901098901,-6.301098901098901,weak,0.175
14 Pre-MLSN #1,2025-04-13,Excel Soccer Academy 14 Red,1,2,-1,1.9903846153846154,-2.9903846153846154,weak,0.206
14 Pre-MLSN #1,2025-04-06,14 ECNL #2,2,2,0,1.7653846153846153,-1.7653846153846153,weak,0.238
14 Pre-MLSN #1,2025-04-05,CDO 14B Premier,9,0,9,0.5850815850815851,8.414918414918414,good,0.226
14 Pre-MLSN #1,2025-03-22,14B Hinds,12,0,12,1.2214452214452214,10.778554778554778,good,0.204
14 Pre-MLSN #1,2025-03-22,Eagles F.C.,9,2,7,1.270557029177719,5.729442970822281,good,0.172
14 Pre-MLSN #1,2025-03-15,14 ECNL #2,1,2,-1,1.7653846153846153,-2.7653846153846153,weak,0.238
14 Pre-MLSN #1,2025-03-02,Legends FC AZ 14B FC,1,4,-3,2.301098901098901,-5.301098901098901,weak,0.175
14 Pre-MLSN #1,2025-02-16,14 ECNL #2,5,1,4,1.7653846153846153,2.2346153846153847,good,0.238
14 Pre-MLSN #1,2025-02-02,Playmaker Futbol Academy 14B Black,3,0,3,0.7562296858071504,2.2437703141928496,good,0.233
14 Pre-MLSN #1,2025-01-31,14B Flores,7,2,5,0.3772893772893773,4.622710622710622,good,0.27
14 Pre-MLSN #1,2025-01-19,14B Flores,3,2,1,0.3772893772893773,0.6227106227106227,neutral,0.27
14 Pre-MLSN #1,2024-12-08,AZ Arsenal Pre-ECNL B14,1,7,-6,1.7526395173453997,-7.7526395173454,weak,0.229
14 Pre-MLSN #1,2024-11-24,Next Level Soccer Southeast 2014 Boys Red,3,2,1,1.393162393162393,-0.3931623931623931,neutral,0.208
14 Pre-MLSN #1,2024-11-23,PRFC North Valley 14B PreAcademy,2,1,1,1.2692307692307692,-0.26923076923076916,neutral,0.204
14 Pre-MLSN #1,2024-11-23,14B JCFresquez Pre-MLS Next,3,2,1,1.2582417582417582,-0.2582417582417582,neutral,0.184
14 Pre-MLSN #1,2024-10-26,Excel Soccer Academy 14 Red,3,4,-1,1.9903846153846154,-2.9903846153846154,weak,0.206
14 Pre-MLSN #1,2024-10-20,PRFC North Valley 14B PreAcademy,2,4,-2,1.2692307692307692,-3.269230769230769,weak,0.204
14 Pre-MLSN #1,2024-10-19,14B JCFresquez Pre-MLS Next,3,2,1,1.2582417582417582,-0.2582417582417582,neutral,0.184
14 Pre-MLSN #1,2024-10-12,Legends FC AZ 14B FC,3,2,1,2.301098901098901,-1.301098901098901,weak,0.175
14 Pre-MLSN #1,2024-10-05,CCV STARS 14 Boys Orange LAV,8,0,8,1.0082417582417582,6.991758241758242,good,0.216
14 Pre-MLSN #1,2024-09-29,14 ECNL #2,1,1,0,1.7653846153846153,-1.7653846153846153,weak,0.238
14 Pre-MLSN #1,2024-09-28,14B Velasco Pre-MLS Next,2,1,1,1.9487179487179487,-0.9487179487179487,neutral,0.23
14 Pre-MLSN #1,2024-09-20,CDO 14B Premier,8,0,8,0.5850815850815851,7.414918414918414,good,0.226
14 Pre-MLSN #1,2024-09-01,Next Level Soccer Southeast 2014 Boys Red,6,1,5,1.393162393162393,3.606837606837607,good,0.208
14 Pre-MLSN #1,2024-08-31,Playmaker Futbol Academy 14B Black,2,5,-3,0.7562296858071504,-3.7562296858071504,weak,0.233
14 Pre-MLSN #1,2024-08-31,Phoenix United 2015 Elite,2,1,1,0.6709401709401708,0.3290598290598292,neutral,0.218
14 Pre-MLSN #2,2025-10-04,14B Rayados Blue,5,1,4,-0.2713178294573644,4.271317829457365,good,0.259
14 Pre-MLSN #2,2025-10-04,14B Rayados Blue AL,5,1,4,-0.17607973421926948,4.17607973421927,good,0.256
14 Pre-MLSN #2,2025-09-28,PRFC Desert Foothills 14B Pre-Academy,2,1,1,1.1689337428696795,-0.16893374286967955,neutral,0.237
14 Pre-MLSN #2,2025-09-21,14 Pre-MLSN #1,2,3,-1,1.5235539654144303,-2.5235539654144303,weak,0.233
14 Pre-MLSN #2,2025-09-21,Chelsea 13B,5,3,2,-0.6046511627906979,2.604651162790698,good,0.243
14 Pre-MLSN #2,2025-09-20,U-13 (2013) Boys Yuma Academy,1,2,-1,1.8953488372093021,-2.895348837209302,weak,0.17
14 Pre-MLSN #2,2025-09-19,FC Tucson Youth 13B NL,1,3,-2,1.8953488372093021,-3.895348837209302,weak,0.15
14 Pre-MLSN #2,2025-08-31,Phoenix United 2015 Elite,1,4,-3,0.4509043927648575,-3.4509043927648575,weak,0.218
14 Pre-MLSN #2,2025-08-30,Playmaker Futbol Academy PRE-ECNL B14,2,4,-2,0.5332798716920606,-2.5332798716920606,weak,0.225
14 Pre-MLSN #2,2025-08-30,Phoenix Premier FC 14B Pre MLS AD,0,2,-2,-0.2713178294573644,-1.7286821705426356,weak,0.231
14 Pre-MLSN #2,2025-08-30,Phoenix Premier FC 14B Pre MLS Next AD,0,2,-2,-1.2046511627906975,-0.7953488372093025,neutral,0.278
14 Pre-MLSN #2,2025-05-25,Milan,8,0,8,0.39534883720930214,7.604651162790698,good,0.19
14 Pre-MLSN #2,2025-05-25,Phoenix United FC 2014 Premier,9,0,9,0.6226215644820292,8.37737843551797,good,0.228
14 Pre-MLSN #2,2025-05-24,FSC United 14 Boys,16,0,16,-2.293540051679587,18.293540051679585,good,0.336
14 Pre-MLSN #2,2025-05-24,Eagles F.C.,5,0,5,1.0505212510024058,3.949478748997594,good,0.172
14 Pre-MLSN #2,2025-04-27,AZSC 14B Perez,1,4,-3,1.413205980066445,-4.413205980066445,weak,0.247
14 Pre-MLSN #2,2025-04-26,14B GSA,3,5,-2,1.9161821705426354,-3.916182170542635,weak,0.195
14 Pre-MLSN #2,2025-04-12,14B JCFresquez Pre-MLS Next,2,3,-1,1.038205980066445,-2.038205980066445,weak,0.184
14 Pre-MLSN #2,2025-04-06,CDO 14B Premier,3,2,1,0.36504580690627186,0.6349541930937281,neutral,0.226
14 Pre-MLSN #2,2025-04-06,14 ECNL #1,2,2,0,1.8056052474657125,-1.8056052474657125,weak,0.247
14 Pre-MLSN #2,2025-04-05,Deportivo Mexico 14B,5,1,4,-0.01641586867305067,4.01641586867305,good,0.229
14 Pre-MLSN #2,2025-03-15,14 ECNL #1,2,1,1,1.8056052474657125,-0.8056052474657125,neutral,0.247
14 Pre-MLSN #2,2025-03-15,Eagles F.C.,6,0,6,1.0505212510024058,4.949478748997594,good,0.172
14 Pre-MLSN #2,2025-03-01,CCV STARS 14 Boys Orange LAV,8,1,7,0.7882059800664449,6.211794019933555,good,0.216
14 Pre-MLSN #2,2025-02-16,14 ECNL #1,1,5,-4,1.8056052474657125,-5.805605247465713,weak,0.247
14 Pre-MLSN #2,2025-02-15,CDO 14B Premier,4,3,1,0.36504580690627186,0.6349541930937281,neutral,0.226
14 Pre-MLSN #2,2025-02-02,14B Flores,3,2,1,0.157253599114064,0.842746400885936,neutral,0.27
14 Pre-MLSN #2,2025-01-19,PRFC Southeast Valley 14B Predator-Central,2,0,2,0.4605662285136498,1.5394337714863502,good,0.203
14 Pre-MLSN #2,2025-01-18,14B OMolina,1,2,-1,0.9338103756708405,-1.9338103756708405,weak,0.171
14 Pre-MLSN #2,2024-12-08,PRFC North Valley 14B PreAcademy,2,3,-1,1.0491949910554559,-2.049194991055456,weak,0.204
14 Pre-MLSN #2,2024-12-07,Excel Soccer Academy 14 Red,3,3,0,1.7703488372093021,-1.7703488372093021,weak,0.206
14 Pre-MLSN #2,2024-11-24,AZSC 14B Perez,3,5,-2,1.413205980066445,-3.413205980066445,weak,0.247
14 Pre-MLSN #2,2024-11-23,Next Level Soccer Northwest 2014 Boys,4,0,4,0.15090439276485768,3.8490956072351423,good,0.214
14 Pre-MLSN #2,2024-11-23,Legends FC AZ 14B Gold,7,3,4,-0.08949964763918272,4.089499647639183,good,0.262
14 Pre-MLSN #2,2024-11-09,Legends FC AZ 14B FC,0,6,-6,2.081063122923588,-8.081063122923588,weak,0.175
14 Pre-MLSN #2,2024-10-20,AZ Arsenal Pre-ECNL B14,2,7,-5,1.5326037391700864,-6.532603739170087,weak,0.229
14 Pre-MLSN #2,2024-10-06,14B JCFresquez Pre-MLS Next,0,3,-3,1.038205980066445,-4.038205980066445,weak,0.184
14 Pre-MLSN #2,2024-10-05,14B Velasco Pre-MLS Next,1,5,-4,1.7286821705426354,-5.728682170542635,weak,0.23
14 Pre-MLSN #2,2024-09-29,14 ECNL #1,1,1,0,1.8056052474657125,-1.8056052474657125,weak,0.247
14 Pre-MLSN #2,2024-09-28,Playmaker Futbol Academy 14B Black,3,0,3,0.5361939076318372,2.463806092368163,good,0.233
14 Pre-MLSN #2,2024-09-01,Playmaker Futbol Academy 14B Gold,7,0,7,-0.3283353733170138,7.328335373317014,good,0.258
14 Pre-MLSN #2,2024-08-31,Tuzos Academy Mesa 2014,1,1,0,0.2089081592432005,-0.2089081592432005,neutral,0.263
14 Pre-MLSN #2,2024-08-31,PRFC West Valley 14B Pre-Academy,7,0,7,0.2657192075796724,6.734280792420328,good,0.226
14B Antunez Pre-MLS Next,2025-10-05,Excel Soccer Academy 14B Red,3,5,-2,0.03453947368421062,-2.0345394736842106,weak,0.199
14B Antunez Pre-MLS Next,2025-10-03,CCV Stars 14 Boys North Pre-ECNL,0,3,-3,0.0044642857142858094,-3.0044642857142856,weak,0.155
14B Antunez Pre-MLS Next,2025-09-28,Dynamos SC 14B SC,2,6,-4,0.34375,-4.34375,weak,0.177
14B Antunez Pre-MLS Next,2025-09-21,Southeast 2014 Boys Blue,1,1,0,-0.5812499999999998,0.5812499999999998,neutral,0.239
14B Antunez Pre-MLS Next,2025-09-14,Southeast 2014 Boys Blue,1,3,-2,-0.5812499999999998,-1.4187500000000002,weak,0.239
14B Antunez Pre-MLS Next,2025-09-13,Southeast 2014 Boys Black,0,7,-7,-0.014583333333333393,-6.985416666666667,weak,0.225
14B Antunez Pre-MLS Next,2025-09-13,Las Vegas Sports Academy U12 Boys Pre MLS Next 2014,1,14,-13,-0.6145833333333335,-12.385416666666666,weak,0.353
14B Antunez Pre-MLS Next,2025-04-27,AZ Arsenal Pre-ECNL B14,0,1,-1,-0.14399509803921573,-0.8560049019607843,neutral,0.229
14B Antunez Pre-MLS Next,2025-04-26,Brazas 2014 Boys Black Marcos,2,3,-1,-0.36696428571428585,-0.6330357142857141,neutral,0.218
14B Antunez Pre-MLS Next,2025-04-12,14 ECNL #2,3,2,1,-0.1312500000000001,1.13125,good,0.238
14B Antunez Pre-MLS Next,2025-03-22,PRFC North Valley 14B PreAcademy,3,0,3,-0.6274038461538463,3.6274038461538463,good,0.204
14B Antunez Pre-MLS Next,2025-03-22,Legends FC AZ 14B FC,0,4,-4,0.4044642857142857,-4.404464285714286,weak,0.175
14B Antunez Pre-MLS Next,2025-03-08,Madison FC 14 Gold Boys Storm,1,1,0,0.4044642857142857,-0.4044642857142857,neutral,0.213
14B Antunez Pre-MLS Next,2025-03-08,14,1,2,-1,-0.6683467741935485,-0.3316532258064515,neutral,0.318
14B Antunez Pre-MLS Next,2025-03-02,Playmaker Futbol Academy 14B Black,3,0,3,-1.140404929577465,4.140404929577465,good,0.233
14B Antunez Pre-MLS Next,2025-03-01,Excel Soccer Academy 14 Red,1,2,-1,0.09375,-1.09375,weak,0.206
14B Antunez Pre-MLS Next,2025-02-23,14B Jimmy,3,1,2,0.10584677419354849,1.8941532258064515,good,0.189
14B Antunez Pre-MLS Next,2025-02-22,14,2,7,-5,-0.6683467741935485,-4.331653225806452,weak,0.318
14B Antunez Pre-MLS Next,2025-01-04,14,5,3,2,-0.6683467741935485,2.6683467741935485,good,0.318
14B Antunez Pre-MLS Next,2024-12-07,14B Flores,3,1,2,-1.5193452380952381,3.519345238095238,good,0.27
14B Antunez Pre-MLS Next,2024-11-24,PRFC North Valley 14B PreAcademy,0,3,-3,-0.6274038461538463,-2.3725961538461537,weak,0.204
14B Antunez Pre-MLS Next,2024-11-23,14 ECNL #1,2,3,-1,0.12900641025641035,-1.1290064102564104,weak,0.247
14B Antunez Pre-MLS Next,2024-11-22,Next Level Soccer Southeast 2014 Boys Red,6,2,4,-0.5034722222222223,4.503472222222222,good,0.208
14B Antunez Pre-MLS Next,2024-10-27,CCV STARS 14 Boys Orange LAV,3,2,1,-0.8883928571428572,1.8883928571428572,good,0.216
14B Antunez Pre-MLS Next,2024-10-26,14B Velasco Pre-MLS Next,0,4,-4,0.05208333333333326,-4.052083333333333,weak,0.23
14B Antunez Pre-MLS Next,2024-10-19,14 ECNL #1,2,3,-1,0.12900641025641035,-1.1290064102564104,weak,0.247
14B Antunez Pre-MLS Next,2024-10-06,14 ECNL #2,3,0,3,-0.1312500000000001,3.13125,good,0.238
14B Antunez Pre-MLS Next,2024-10-04,AZ Arsenal Pre-ECNL B14,1,5,-4,-0.14399509803921573,-3.8560049019607843,weak,0.229
14B Antunez Pre-MLS Next,2024-09-22,Legends FC AZ 14B FC,1,5,-4,0.4044642857142857,-4.404464285714286,weak,0.175
14B Antunez Pre-MLS Next,2024-09-21,PRFC North Valley 14B PreAcademy,2,0,2,-0.6274038461538463,2.6274038461538463,good,0.204
14B Antunez Pre-MLS Next,2024-09-15,CCV STARS 14 Boys Orange LAV,0,1,-1,-0.8883928571428572,-0.1116071428571428,neutral,0.216
14B Antunez Pre-MLS Next,2024-09-14,14B Velasco Pre-MLS Next,0,5,-5,0.05208333333333326,-5.052083333333333,weak,0.23
14B Blue #1,2025-09-21,Eagles F.C.,1,1,0,-0.6448275862068964,0.6448275862068964,neutral,0.172
14B Blue #1,2025-09-20,AZ Arsenal 14 Boys Teal SC,0,3,-3,-0.8581395348837211,-2.141860465116279,weak,0.214
14B Blue #1,2025-09-19,14B Hinds,1,2,-1,-0.6939393939393941,-0.3060606060606059,neutral,0.204
14B Blue #1,2025-04-06,FC Sonora 14' B Dynamo,5,1,4,-3.7615384615384615,7.7615384615384615,good,0.308
14B Blue #1,2025-04-05,14B Hermanson AL,0,1,-1,-0.6414634146341462,-0.35853658536585375,neutral,0.197
14B Blue #1,2025-04-03,CDO 14B Elite,1,4,-3,-0.34166666666666656,-2.658333333333333,weak,0.199
14B Blue #1,2025-03-15,Eagles F.C.,2,3,-1,-0.6448275862068964,-0.3551724137931036,neutral,0.172
14B Blue #1,2025-03-15,14B Hinds,2,6,-4,-0.6939393939393941,-3.3060606060606057,weak,0.204
14B Blue #1,2025-03-08,Eagles F.C.,2,3,-1,-0.6448275862068964,-0.3551724137931036,neutral,0.172
14B Blue #1,2025-02-08,Deportivo Mexico 14B,2,0,2,-1.7117647058823529,3.711764705882353,good,0.229
14B Blue #1,2024-11-16,VSC 2014 Boys Green,4,3,1,-1.5000000000000002,2.5,good,0.27
14B Blue #1,2024-11-02,FC Sonora 14' B Dynamo,5,0,5,-3.7615384615384615,8.76153846153846,good,0.308
14B Blue #1,2024-10-26,14B NL #2,0,3,-3,0.6166666666666667,-3.6166666666666667,weak,0.155
14B Blue #1,2024-10-20,Eagles F.C.,0,2,-2,-0.6448275862068964,-1.3551724137931036,weak,0.172
14B Blue #1,2024-10-19,14B Geoff,2,0,2,-1.6846153846153846,3.684615384615385,good,0.22
14B Blue #1,2024-10-19,CAC 14/15B (Conroy),0,3,-3,-2.0619047619047617,-0.9380952380952383,neutral,0.236
14B Blue #1,2024-09-28,Deportivo Mexico 14B,1,5,-4,-1.7117647058823529,-2.288235294117647,weak,0.229
14B Blue #1,2024-09-22,VSC 2014 Boys White,5,1,4,-1.5777777777777777,5.5777777777777775,good,0.216
14B Blue #1,2024-09-22,14B Hinds,1,0,1,-0.6939393939393941,1.693939393939394,good,0.204
14B Blue #1,2024-09-21,14B Hinds,0,2,-2,-0.6939393939393941,-1.306060606060606,weak,0.204
14B Bratcher,2025-04-19,AZ Arsenal 14 Boys Select,1,3,-2,0.071236559139785,-2.071236559139785,weak,0.232
14B Bratcher,2025-04-19,PRFC Scottsdale 14B Copa,3,1,2,-2.900641025641025,4.9006410256410255,good,0.314
14B Bratcher,2025-04-18,East Valley NSFC 14 Boys Tiggs,4,3,1,-4.162356321839081,5.162356321839081,good,0.35
14B Bratcher,2025-03-01,AZ Arsenal 14 Boys Select,0,1,-1,0.071236559139785,-1.071236559139785,weak,0.232
14B Bratcher,2025-02-22,PRFC Southeast Valley 14B Predator,2,3,-1,-1.3043785310734464,0.30437853107344637,neutral,0.259
14B Bratcher,2025-02-15,CCV Stars 14 Boys South Orange,1,4,-3,-1.3574561403508771,-1.6425438596491229,weak,0.246
14B Bratcher,2025-02-08,ASA 014B Magic,5,0,5,-3.819444444444444,8.819444444444445,good,0.3
14B Bratcher,2025-01-31,AZ Arsenal 14 Boys Teal MC,2,3,-1,-0.708333333333333,-0.29166666666666696,neutral,0.227
14B Bratcher,2025-01-25,Select 14B Red,1,6,-5,-0.15456989247311803,-4.845430107526882,weak,0.216
14B Bratcher,2025-01-11,CCV Stars 14 Boys East Pre-ECNL,1,5,-4,-0.5032051282051282,-3.496794871794872,weak,0.273
14B Bratcher,2024-12-06,ASA 014B Magic,7,3,4,-3.819444444444444,7.819444444444445,good,0.3
14B Bratcher,2024-11-23,AZ Arsenal 14 Boys Select,2,9,-7,0.071236559139785,-7.071236559139785,weak,0.232
14B Bratcher,2024-11-10,AZSC 2014B Pre-NL Premier 2,0,3,-3,1.0372807017543861,-4.037280701754386,weak,0.202
14B Bratcher,2024-11-09,14 Boys Navy,1,5,-4,0.2583333333333333,-4.258333333333333,weak,0.202
14B Bratcher,2024-11-08,Select 14B Red,2,5,-3,-0.15456989247311803,-2.845430107526882,weak,0.216
14B Bratcher,2024-10-27,PRFC Scottsdale 14B Predator,5,5,0,-0.6346899224806202,0.6346899224806202,neutral,0.25
14B Bratcher,2024-10-26,Playmaker Futbol Academy 14B Gold,1,5,-4,-1.2653508771929824,-2.7346491228070176,weak,0.258
14B Bratcher,2024-10-25,CCV Stars 14 Boys South Orange,6,2,4,-1.3574561403508771,5.357456140350877,good,0.246
14B Bratcher,2024-10-19,2014 Tuzos Academy FV,0,12,-12,1.2202380952380953,-13.220238095238095,weak,0.295
14B Bratcher,2024-10-13,Legends FC AZ 14B Black,3,5,-2,-0.516025641025641,-1.483974358974359,weak,0.266
14B Bratcher,2024-10-12,2014 Rush Boys,4,4,0,-0.5178571428571428,0.5178571428571428,neutral,0.24
14B Bratcher,2024-10-11,AZ Arsenal 14 Boys Teal SC,4,6,-2,-0.09980620155038755,-1.9001937984496124,weak,0.214
14B Bratcher,2024-10-05,CCV Stars 14 Boys East Pre-ECNL,0,11,-11,-0.5032051282051282,-10.496794871794872,weak,0.273
14B Bratcher,2024-09-07,Real Arizona 2014,4,14,-10,0.3093971631205674,-10.309397163120568,weak,0.288
14B Engilman,2025-09-20,14B Velasco,1,6,-5,0.8663967611336034,-5.866396761133603,weak,0.177
14B Engilman,2025-09-14,14B Moyer,1,4,-3,0.26657824933687024,-3.2665782493368702,weak,0.181
14B Engilman,2025-09-13,Tuzos Royals 14 Pre-Academy,2,3,-1,0.6295546558704455,-1.6295546558704455,weak,0.21
14B Engilman,2025-09-12,NOS Santos 14 Boys White,6,0,6,-0.7980769230769229,6.798076923076923,good,0.241
14B Engilman,2025-09-06,Scottsdale 14 Sandsharks Select,0,2,-2,2.0607940446650126,-4.060794044665013,weak,0.184
14B Engilman,2025-04-27,Phoenix Premier FC 14B Black,2,5,-3,-0.9812164579606439,-2.018783542039356,weak,0.267
14B Engilman,2025-04-26,Legends FC AZ 14B Gold,5,0,5,-0.9079254079254078,5.907925407925408,good,0.262
14B Engilman,2025-04-26,Dynamos SC 14B Gold,5,0,5,-0.8897435897435897,5.88974358974359,good,0.258
14B Engilman,2025-04-23,PRFC Scottsdale 15B Predator,5,2,3,-0.5341880341880341,3.534188034188034,good,0.244
14B Engilman,2025-04-12,PRFC North Valley 14B Predator,3,3,0,-0.3516483516483513,0.3516483516483513,neutral,0.221
14B Engilman,2025-03-16,Next Level Soccer Northwest 2015 Boys Red,2,0,2,-0.6730769230769229,2.673076923076923,good,0.268
14B Engilman,2025-03-15,Tuzos Academy Mesa 2014,5,3,2,-0.6095176010430245,2.6095176010430245,good,0.263
14B Engilman,2025-03-15,CCV STARS 14 Boys Navy PEO,4,2,2,0.2435897435897436,1.7564102564102564,good,0.198
14B Engilman,2025-03-15,CCV Stars 14 Boys North Orange,4,2,2,0.12692307692307692,1.873076923076923,good,0.2
14B Engilman,2025-03-08,14B Velasco,2,3,-1,0.8663967611336034,-1.8663967611336034,weak,0.177
14B Engilman,2025-03-08,14B Jimmy,2,3,-1,0.9640198511166256,-1.9640198511166256,weak,0.189
14B Engilman,2025-02-22,East Valley NSFC 14 Boys Aguirre,4,5,-1,-0.15189048239895664,-0.8481095176010434,neutral,0.233
14B Engilman,2025-02-15,AZEV B2014 (NAVY),0,4,-4,1.1695156695156697,-5.16951566951567,weak,0.211
14B Engilman,2025-02-08,Tuzos Titanes 2014,5,0,5,-1.423076923076923,6.423076923076923,good,0.251
14B Engilman,2025-02-01,Legends FC AZ 14B Gold,2,2,0,-0.9079254079254078,0.9079254079254078,neutral,0.262
14B Engilman,2025-02-01,Dynamos SC 14B Gold,2,2,0,-0.8897435897435897,0.8897435897435897,neutral,0.258
14B Engilman,2025-01-25,PRFC Southeast Valley 14B Pre-Academy,3,1,2,-0.9114490161001787,2.9114490161001787,good,0.239
14B Engilman,2025-01-11,14,1,4,-3,0.1898263027295286,-3.1898263027295286,weak,0.318
14B Engilman,2025-01-03,14B Velasco,2,7,-5,0.8663967611336034,-5.866396761133603,weak,0.177
14B Engilman,2025-01-03,14B Jimmy,2,7,-5,0.9640198511166256,-5.964019851116626,weak,0.189
14B Engilman,2024-12-15,AZSC 14B Perez,1,6,-5,0.5947802197802199,-5.59478021978022,weak,0.247
