team_id,opponent_team_id,date,goals_for,goals_against,result,display_name,opponent_display_name
501674.0,151833.0,2025-01-11,4.0,3.0,W,,
501674.0,444284.0,2024-12-15,4.0,2.0,W,,
8d2e8a885597,501674.0,2024-12-14,4.0,6.0,L,,
501674.0,492965.0,2024-12-14,4.0,0.0,W,,
615532.0,501674.0,2024-12-01,0.0,4.0,L,,
df3617f40d1a,501674.0,2024-11-30,4.0,0.0,W,,
2c37a636d9e3,501674.0,2024-11-30,8.0,0.0,W,,
501674.0,79737.0,2024-10-27,4.0,8.0,L,,
501674.0,259313.0,2024-10-26,7.0,0.0,W,,
501674.0,120282.0,2024-10-25,2.0,5.0,L,,
501674.0,a3b6081e47b3,2024-10-13,0.0,3.0,L,,
5cb17351b478,307803.0,2025-10-12,0.0,0.0,D,,
9e616c467ff8,307803.0,2025-10-11,1.0,1.0,D,,
259313.0,307803.0,2025-10-10,4.0,1.0,W,,
a029d7b4bb38,307803.0,2025-09-14,2.0,4.0,L,,
152078.0,307803.0,2025-09-13,4.0,1.0,W,,
135022.0,307803.0,2025-09-12,2.0,4.0,L,,
6f82e302022d,307803.0,2025-04-27,3.0,3.0,D,,
307803.0,5d8bc7ebd72b,2025-04-26,4.0,1.0,W,,
1fc32603ff12,307803.0,2025-04-26,2.0,2.0,D,,
615532.0,307803.0,2025-04-06,2.0,2.0,D,,
260f1304e6d4,307803.0,2025-04-05,3.0,2.0,W,,
78da735473c6,307803.0,2025-04-05,2.0,4.0,L,,
1f883f0684a7,307803.0,2025-03-22,3.0,5.0,L,,
260f1304e6d4,307803.0,2025-03-22,5.0,6.0,L,,
384729.0,307803.0,2025-03-21,1.0,4.0,L,,
83cd28bcc77d,307803.0,2025-03-09,3.0,2.0,W,,
cd478e885521,307803.0,2025-03-09,4.0,0.0,W,,
12a5e77fb631,307803.0,2025-03-08,1.0,5.0,L,,
83cd28bcc77d,307803.0,2025-03-07,0.0,3.0,L,,
120282.0,307803.0,2025-02-23,4.0,5.0,L,,
2d649576de14,307803.0,2025-02-22,2.0,6.0,L,,
acb8d01956d5,307803.0,2025-02-21,2.0,3.0,L,,
5b14d2cf2b3b,307803.0,2025-02-09,2.0,4.0,L,,
255974.0,307803.0,2025-02-08,5.0,2.0,W,,
256479046916,307803.0,2025-02-08,3.0,1.0,W,,
0952dd32ca57,307803.0,2025-01-26,4.0,1.0,W,,
367035.0,307803.0,2025-01-25,1.0,3.0,L,,
589caf044939,307803.0,2025-01-24,0.0,7.0,L,,
f4ad4696e7f2,307803.0,2025-01-12,2.0,3.0,L,,
c635772a3ad7,307803.0,2025-01-11,2.0,1.0,W,,
78da735473c6,307803.0,2025-01-10,3.0,3.0,D,,
307803.0,856384dc11ab,2024-12-08,2.0,0.0,W,,
178607.0,307803.0,2024-12-07,2.0,6.0,L,,
57044.0,307803.0,2024-12-07,8.0,4.0,W,,
259314.0,307803.0,2024-11-24,3.0,2.0,W,,
307803.0,df1f941c716b,2024-11-23,4.0,2.0,W,,
8d2e8a885597,307803.0,2024-11-21,6.0,2.0,W,,
2312a618739a,307803.0,2024-11-10,6.0,3.0,W,,
151833.0,307803.0,2024-11-10,3.0,2.0,W,,
151833.0,307803.0,2024-11-09,2.0,4.0,L,,
307803.0,647c5e261668,2024-11-09,11.0,1.0,W,,
260959.0,307803.0,2024-10-27,5.0,2.0,W,,
367902.0,307803.0,2024-10-26,0.0,5.0,L,,
506718.0,307803.0,2024-10-26,0.0,5.0,L,,
178607.0,307803.0,2024-10-25,5.0,5.0,D,,
296583.0,307803.0,2024-10-24,0.0,11.0,L,,
df3b0ca8aa75,307803.0,2024-10-13,2.0,4.0,L,,
d37e215eab1f,202919.0,2025-10-05,0.0,0.0,D,,
202919.0,80006.0,2025-10-04,1.0,1.0,D,,
202919.0,129169.0,2025-09-21,2.0,1.0,W,,
202919.0,82323.0,2025-09-14,4.0,1.0,W,,
202919.0,5a0744754610,2025-09-13,0.0,9.0,L,,
80006.0,259031.0,2025-09-28,2.0,3.0,L,,
80006.0,126695.0,2025-09-19,2.0,4.0,L,,
d37e215eab1f,80006.0,2025-08-31,5.0,3.0,W,,
80006.0,129169.0,2025-08-30,0.0,2.0,L,,
80006.0,126695.0,2025-08-30,4.0,2.0,W,,
80006.0,7a055324d318,2025-07-30,1.0,9.0,L,,
80006.0,80005.0,2025-07-29,2.0,4.0,L,,
80006.0,0dea047984fa,2025-07-21,4.0,3.0,W,,
80006.0,80005.0,2025-07-14,4.0,5.0,L,,
80006.0,7a055324d318,2025-07-14,1.0,5.0,L,,
26fb294aa673,80006.0,2025-07-07,4.0,10.0,L,,
fe333b0e128b,80006.0,2025-07-07,5.0,3.0,W,,
d37e215eab1f,259031.0,2025-10-04,4.0,3.0,W,,
259031.0,126695.0,2025-09-21,1.0,5.0,L,,
259031.0,129169.0,2025-09-19,5.0,2.0,W,,
259031.0,444284.0,2025-09-07,1.0,1.0,D,,
259031.0,129169.0,2025-09-06,3.0,6.0,L,,
259031.0,253825.0,2025-09-06,3.0,6.0,L,,
260958.0,120248.0,2025-10-05,2.0,4.0,L,,
4d4bd49aef75,120248.0,2025-09-27,0.0,0.0,D,,
166516.0,120248.0,2025-09-14,3.0,2.0,W,,
558242.0,120248.0,2025-09-13,2.0,8.0,L,,
3b613cccd222,120248.0,2025-09-13,1.0,3.0,L,,
304059.0,259313.0,2025-09-21,1.0,0.0,W,,
304059.0,3c738e508624,2025-09-20,2.0,7.0,L,,
304059.0,0e2a52747d2d,2025-09-19,9.0,1.0,W,,
9704a8dc633a,129169.0,2025-10-12,0.0,0.0,D,,
4e9c4e022378,129169.0,2025-10-11,5.0,2.0,W,,
129169.0,4deb3e64b0bb,2025-10-10,6.0,1.0,W,,
126695.0,129169.0,2025-10-03,2.0,6.0,L,,
129169.0,bdc47d477da8,2025-09-27,0.0,0.0,D,,
253825.0,129169.0,2025-09-07,1.0,3.0,L,,
129169.0,444284.0,2025-09-06,9.0,0.0,W,,
126695.0,129169.0,2025-08-29,2.0,4.0,L,,
129374.0,bf76e905ac94,2025-09-20,1.0,2.0,L,,
166516.0,533848.0,2025-10-04,0.0,0.0,D,,
166516.0,558242.0,2025-09-13,0.0,1.0,L,,
166516.0,3b613cccd222,2025-09-12,1.0,2.0,L,,
166516.0,255974.0,2025-09-06,1.0,6.0,L,,
166516.0,385547.0,2025-05-25,6.0,1.0,W,,
166516.0,856384dc11ab,2025-05-24,1.0,8.0,L,,
166516.0,d38881df162b,2025-05-24,8.0,4.0,W,,
166516.0,ca938fe7d0b7,2025-03-23,0.0,1.0,L,,
166516.0,319586.0,2025-03-22,1.0,0.0,W,,
166516.0,9403b864434d,2025-03-21,1.0,2.0,L,,
166516.0,b6c5d98bca20,2025-01-12,2.0,1.0,W,,
166516.0,256479046916,2025-01-11,1.0,8.0,L,,
166516.0,f667d8f5b876,2025-01-10,3.0,5.0,L,,
166516.0,bcc1003b7940,2024-12-14,1.0,12.0,L,,
166516.0,367902.0,2024-12-13,6.0,2.0,W,,
166516.0,506718.0,2024-12-13,6.0,2.0,W,,
2d30c5f970f0,373024.0,2025-09-20,2.0,2.0,D,,
a029d7b4bb38,373024.0,2025-08-31,4.0,3.0,W,,
2d30c5f970f0,373024.0,2025-08-31,1.0,2.0,L,,
373024.0,367035.0,2025-08-30,4.0,1.0,W,,
7a2bff1a0d80,373024.0,2025-08-29,6.0,2.0,W,,
4ed0d6ee6a3c,373024.0,2025-04-12,2.0,4.0,L,,
373024.0,9e354ef32238,2025-04-12,4.0,3.0,W,,
fa36c6ff8ab3,373024.0,2025-04-11,1.0,8.0,L,,
253825.0,373024.0,2025-03-29,0.0,0.0,D,,
862557d7ffad,373024.0,2025-03-29,0.0,0.0,D,,
373024.0,856384dc11ab,2025-03-23,1.0,0.0,W,,
373024.0,b6c5d98bca20,2025-03-22,4.0,0.0,W,,
8940d979d1b6,373024.0,2025-03-21,0.0,0.0,D,,
370615.0,373024.0,2025-03-01,0.0,0.0,D,,
373024.0,856384dc11ab,2025-03-01,0.0,0.0,D,,
373024.0,56d097715096,2025-02-23,0.0,4.0,L,,
b40213a2d9b7,373024.0,2025-02-22,1.0,1.0,D,,
373024.0,51bc3abe4cc3,2025-02-22,1.0,1.0,D,,
373024.0,bf58c5c1e63b,2025-01-19,1.0,0.0,W,,
1308fa53a4b1,373024.0,2025-01-18,3.0,2.0,W,,
373024.0,444284.0,2025-01-18,2.0,0.0,W,,
f667d8f5b876,373024.0,2025-01-12,7.0,6.0,W,,
373024.0,b6c5d98bca20,2025-01-11,4.0,4.0,D,,
367902.0,373024.0,2025-01-10,4.0,1.0,W,,
506718.0,373024.0,2025-01-10,4.0,1.0,W,,
373024.0,115875.0,2024-11-10,11.0,0.0,W,,
373024.0,bcc1003b7940,2024-11-10,5.0,0.0,W,,
526663.0,373024.0,2024-11-09,1.0,10.0,L,,
373024.0,bcc1003b7940,2024-11-08,1.0,9.0,L,,
373024.0,457765.0,2024-10-27,1.0,7.0,L,,
9f7ccd26133f,373024.0,2024-10-27,5.0,2.0,W,,
492965.0,373024.0,2024-10-26,2.0,4.0,L,,
373024.0,b5dbbe86a501,2024-10-26,5.0,1.0,W,,
558242.0,306056.0,2025-10-05,7.0,0.0,W,,
152078.0,306056.0,2025-10-03,1.0,6.0,L,,
306056.0,79737.0,2025-09-20,4.0,4.0,D,,
306056.0,d9d1f9038f86,2025-09-07,1.0,4.0,L,,
306056.0,383405.0,2025-09-06,8.0,1.0,W,,
9e616c467ff8,259313.0,2025-10-12,0.0,0.0,D,,
5cb17351b478,259313.0,2025-10-11,0.0,3.0,L,,
275533.0,259313.0,2025-09-20,0.0,4.0,L,,
80005.0,259313.0,2025-09-13,4.0,2.0,W,,
259313.0,bdc47d477da8,2025-08-31,4.0,2.0,W,,
252018.0,ac24f8a9c01f,2025-10-11,0.0,0.0,D,,
252018.0,128643.0,2025-10-04,1.0,2.0,L,,
80240.0,252018.0,2025-09-20,7.0,1.0,W,,
252018.0,384729.0,2025-09-14,3.0,0.0,W,,
252018.0,367035.0,2025-09-13,4.0,0.0,W,,
252018.0,324106.0,2025-09-13,10.0,1.0,W,,
252018.0,80005.0,2025-09-06,1.0,0.0,W,,
260959.0,259314.0,2025-10-04,4.0,2.0,W,,
259314.0,367035.0,2025-09-27,0.0,0.0,D,,
433948.0,259314.0,2025-09-20,0.0,4.0,L,,
576789.0,259314.0,2025-09-13,7.0,3.0,W,,
259314.0,305345.0,2025-09-06,3.0,6.0,L,,
80005.0,259314.0,2025-08-31,0.0,4.0,L,,
492404.0,259314.0,2025-08-30,1.0,0.0,W,,
259314.0,497757.0,2025-08-30,2.0,4.0,L,,
433948.0,260959.0,2025-10-11,0.0,0.0,D,,
260959.0,521210.0,2025-09-27,3.0,5.0,L,,
260959.0,367035.0,2025-09-20,5.0,0.0,W,,
433948.0,260959.0,2025-09-13,2.0,0.0,W,,
576789.0,260959.0,2025-09-06,1.0,5.0,L,,
5cb17351b478,260959.0,2025-08-31,0.0,10.0,L,,
260959.0,642531.0,2025-08-30,0.0,2.0,L,,
663588.0,260959.0,2025-08-30,0.0,0.0,D,,
260959.0,d98f43840160,2025-04-06,3.0,3.0,D,,
db21f85e0db3,260959.0,2025-04-06,1.0,3.0,L,,
260959.0,d98f43840160,2025-04-05,2.0,2.0,D,,
d1f222b9f9d4,260959.0,2025-04-05,1.0,4.0,L,,
260959.0,c0cd2be60166,2025-03-09,0.0,1.0,L,,
761aedf2d4b2,260959.0,2025-03-09,0.0,1.0,L,,
761aedf2d4b2,260959.0,2025-03-08,5.0,2.0,W,,
260959.0,1f9a2ce232cb,2025-03-08,2.0,4.0,L,,
260f1304e6d4,260959.0,2025-02-23,3.0,4.0,L,,
78da735473c6,260959.0,2025-02-22,5.0,2.0,W,,
118237dc9880,260959.0,2025-02-22,0.0,8.0,L,,
1d91be1be8d7,260959.0,2025-02-09,3.0,3.0,D,,
260959.0,162679483961,2025-02-08,6.0,3.0,W,,
ca938fe7d0b7,260959.0,2025-02-06,4.0,7.0,L,,
1308fa53a4b1,260959.0,2025-01-11,4.0,4.0,D,,
ca938fe7d0b7,260959.0,2025-01-11,9.0,6.0,W,,
9429d85339e3,260959.0,2024-12-15,3.0,2.0,W,,
f33bf97bf326,260959.0,2024-12-14,2.0,8.0,L,,
260959.0,b6c5d98bca20,2024-12-14,3.0,4.0,L,,
250958.0,260959.0,2024-10-27,2.0,7.0,L,,
0bb2e41e17e3,260959.0,2024-10-27,5.0,2.0,W,,
255974.0,260959.0,2024-10-26,4.0,4.0,D,,
e9d61d4bdd95,260959.0,2024-10-25,0.0,8.0,L,,
260959.0,ef412c0abc22,2024-10-13,0.0,4.0,L,,
260958.0,385524.0,2025-10-04,2.0,1.0,W,,
79737.0,385524.0,2025-09-20,1.0,1.0,D,,
260958.0,385524.0,2025-08-29,1.0,0.0,W,,
9f6aeb24a12c,385524.0,2025-04-12,1.0,7.0,L,,
120282.0,385524.0,2025-04-12,2.0,8.0,L,,
255974.0,385524.0,2025-04-11,2.0,2.0,D,,
178607.0,385524.0,2025-03-30,3.0,1.0,W,,
385524.0,220089.0,2025-03-29,6.0,2.0,W,,
0dea047984fa,385524.0,2025-02-22,1.0,1.0,D,,
c73a16b64b34,385524.0,2025-02-15,2.0,2.0,D,,
9403b864434d,385524.0,2025-02-09,5.0,1.0,W,,
51bc3abe4cc3,385524.0,2025-02-08,0.0,0.0,D,,
367902.0,385524.0,2025-02-08,2.0,3.0,L,,
506718.0,385524.0,2025-02-08,2.0,3.0,L,,
576105.0,385524.0,2025-02-07,0.0,12.0,L,,
b40213a2d9b7,385524.0,2025-02-01,0.0,2.0,L,,
384729.0,385524.0,2025-01-25,4.0,2.0,W,,
1c12892a381b,385524.0,2025-01-18,3.0,4.0,L,,
1462dfd5a210,385524.0,2025-01-11,2.0,0.0,W,,
596a61176229,385524.0,2024-12-07,0.0,11.0,L,,
bd137adae78f,385524.0,2024-12-07,11.0,0.0,W,,
deedb474022b,385524.0,2024-12-06,1.0,4.0,L,,
4ed0d6ee6a3c,385524.0,2024-11-23,1.0,6.0,L,,
8442352aa3d0,385524.0,2024-11-16,0.0,2.0,L,,
7d762e4acd5c,385524.0,2024-11-09,0.0,3.0,L,,
5b14d2cf2b3b,385524.0,2024-11-03,1.0,2.0,L,,
255974.0,385524.0,2024-11-02,3.0,1.0,W,,
51bc3abe4cc3,385524.0,2024-10-19,1.0,5.0,L,,
384729.0,385524.0,2024-10-13,3.0,4.0,L,,
615324.0,367035.0,2025-09-14,7.0,1.0,W,,
80240.0,367035.0,2025-09-14,1.0,2.0,L,,
80240.0,367035.0,2025-09-13,3.0,1.0,W,,
a029d7b4bb38,367035.0,2025-08-31,0.0,0.0,D,,
7a2bff1a0d80,367035.0,2025-08-30,1.0,4.0,L,,
367035.0,7f606e418358,2025-04-27,2.0,2.0,D,,
3ecf8dc0f3eb,367035.0,2025-04-26,5.0,0.0,W,,
367035.0,9dc8c94650a7,2025-04-26,5.0,3.0,W,,
367035.0,51bc3abe4cc3,2025-03-30,0.0,2.0,L,,
367035.0,7f606e418358,2025-03-29,2.0,3.0,L,,
c05c854ec747,367035.0,2025-03-29,4.0,0.0,W,,
cbcfc87ca844,367035.0,2025-03-22,2.0,2.0,D,,
33a7fa8a7ca5,367035.0,2025-03-22,3.0,3.0,D,,
dade010e6930,367035.0,2025-03-21,0.0,6.0,L,,
616499ad9486,367035.0,2025-03-15,2.0,0.0,W,,
d18209c7ce2b,367035.0,2025-03-01,1.0,10.0,L,,
367035.0,51bc3abe4cc3,2025-02-23,2.0,2.0,D,,
b7e97f0ea096,367035.0,2025-02-23,2.0,2.0,D,,
d1f222b9f9d4,367035.0,2025-02-22,2.0,1.0,W,,
367035.0,bf58c5c1e63b,2025-02-22,2.0,1.0,W,,
8571c9075aae,367035.0,2025-02-15,4.0,0.0,W,,
589caf044939,367035.0,2025-02-08,3.0,4.0,L,,
367035.0,c0cd2be60166,2025-02-04,1.0,5.0,L,,
42cf5a2ef7d4,367035.0,2025-02-01,5.0,3.0,W,,
0bb2e41e17e3,367035.0,2025-01-25,1.0,3.0,L,,
5cd59f701ef1,367035.0,2025-01-24,1.0,1.0,D,,
79df5b8aa641,367035.0,2025-01-18,5.0,1.0,W,,
367035.0,bf58c5c1e63b,2024-12-08,8.0,2.0,W,,
367035.0,c0cd2be60166,2024-12-08,2.0,1.0,W,,
77e90e5d29d2,367035.0,2024-12-07,2.0,10.0,L,,
367035.0,c0cd2be60166,2024-12-06,1.0,2.0,L,,
8571c9075aae,367035.0,2024-11-23,2.0,1.0,W,,
ccc5662803d4,367035.0,2024-11-16,0.0,5.0,L,,
ccc5662803d4,367035.0,2024-11-10,1.0,4.0,L,,
8571c9075aae,367035.0,2024-11-10,3.0,0.0,W,,
367035.0,6f82e302022d,2024-11-09,3.0,4.0,L,,
367035.0,68995fde33e3,2024-11-09,8.0,0.0,W,,
2f127addbccb,367035.0,2024-10-26,8.0,0.0,W,,
b40213a2d9b7,367035.0,2024-10-20,5.0,4.0,W,,
367035.0,f4666cc145f8,2024-10-19,3.0,4.0,L,,
418e1c9e12fe,367035.0,2024-10-18,0.0,3.0,L,,
367035.0,2eb40d82fdd3,2024-10-13,4.0,1.0,W,,
367902.0,7b1a9386f1b0,2025-10-11,0.0,0.0,D,,
506718.0,7b1a9386f1b0,2025-10-11,0.0,0.0,D,,
367902.0,619208.0,2025-10-04,3.0,0.0,W,,
506718.0,619208.0,2025-10-04,3.0,0.0,W,,
367902.0,523916.0,2025-09-20,0.0,4.0,L,,
506718.0,523916.0,2025-09-20,0.0,4.0,L,,
367902.0,7b1a9386f1b0,2025-09-13,8.0,0.0,W,,
506718.0,7b1a9386f1b0,2025-09-13,8.0,0.0,W,,
367902.0,955bf127c3df,2025-09-06,0.0,3.0,L,,
506718.0,955bf127c3df,2025-09-06,0.0,3.0,L,,
367902.0,257261.0,2025-04-27,0.0,2.0,L,,
506718.0,257261.0,2025-04-27,0.0,2.0,L,,
367902.0,5b14d2cf2b3b,2025-04-27,4.0,0.0,W,,
506718.0,5b14d2cf2b3b,2025-04-27,4.0,0.0,W,,
367902.0,f667d8f5b876,2025-04-26,0.0,1.0,L,,
506718.0,f667d8f5b876,2025-04-26,0.0,1.0,L,,
367902.0,583983.0,2025-04-26,4.0,1.0,W,,
506718.0,583983.0,2025-04-26,4.0,1.0,W,,
367902.0,bf67719d6b86,2025-04-25,1.0,2.0,L,,
506718.0,bf67719d6b86,2025-04-25,1.0,2.0,L,,
367902.0,0aaa11a002e6,2025-04-13,0.0,1.0,L,,
506718.0,0aaa11a002e6,2025-04-13,0.0,1.0,L,,
367902.0,df3b0ca8aa75,2025-04-12,3.0,2.0,W,,
506718.0,df3b0ca8aa75,2025-04-12,3.0,2.0,W,,
367902.0,8d2e8a885597,2025-04-05,1.0,1.0,D,,
506718.0,8d2e8a885597,2025-04-05,1.0,1.0,D,,
367902.0,583a5494a88c,2025-04-05,2.0,2.0,D,,
506718.0,583a5494a88c,2025-04-05,2.0,2.0,D,,
367902.0,ef541b0003dc,2025-03-23,0.0,4.0,L,,
506718.0,ef541b0003dc,2025-03-23,0.0,4.0,L,,
367902.0,bcc1003b7940,2025-03-22,1.0,1.0,D,,
506718.0,bcc1003b7940,2025-03-22,1.0,1.0,D,,
494461.0,367902.0,2025-03-22,3.0,0.0,W,,
494461.0,506718.0,2025-03-22,3.0,0.0,W,,
367902.0,49c50c6e9912,2025-03-21,0.0,1.0,L,,
506718.0,49c50c6e9912,2025-03-21,0.0,1.0,L,,
367902.0,b04190489fa5,2025-03-01,0.0,0.0,D,,
506718.0,b04190489fa5,2025-03-01,0.0,0.0,D,,
367902.0,42dc38b0f257,2025-03-01,0.0,0.0,D,,
506718.0,42dc38b0f257,2025-03-01,0.0,0.0,D,,
367902.0,444284.0,2025-02-23,1.0,2.0,L,,
506718.0,444284.0,2025-02-23,1.0,2.0,L,,
367902.0,b5dbbe86a501,2025-02-22,1.0,3.0,L,,
506718.0,b5dbbe86a501,2025-02-22,1.0,3.0,L,,
9f7ccd26133f,367902.0,2025-02-22,2.0,1.0,W,,
9f7ccd26133f,506718.0,2025-02-22,2.0,1.0,W,,
367902.0,ec425b8847e9,2025-02-09,9.0,1.0,W,,
506718.0,ec425b8847e9,2025-02-09,9.0,1.0,W,,
367902.0,e1479d117749,2025-02-08,0.0,1.0,L,,
506718.0,e1479d117749,2025-02-08,0.0,1.0,L,,
367902.0,8d2e8a885597,2025-02-08,1.0,3.0,L,,
506718.0,8d2e8a885597,2025-02-08,1.0,3.0,L,,
367902.0,256479046916,2025-01-12,2.0,2.0,D,,
506718.0,256479046916,2025-01-12,2.0,2.0,D,,
367902.0,b6c5d98bca20,2025-01-11,4.0,0.0,W,,
506718.0,b6c5d98bca20,2025-01-11,4.0,0.0,W,,
e72972481ceb,367902.0,2024-12-15,1.0,5.0,L,,
e72972481ceb,506718.0,2024-12-15,1.0,5.0,L,,
367902.0,257261.0,2024-12-14,6.0,3.0,W,,
506718.0,257261.0,2024-12-14,6.0,3.0,W,,
367902.0,8214916c70a2,2024-12-14,1.0,5.0,L,,
506718.0,8214916c70a2,2024-12-14,1.0,5.0,L,,
367902.0,b47b6cfc2381,2024-12-13,1.0,2.0,L,,
506718.0,b47b6cfc2381,2024-12-13,1.0,2.0,L,,
367902.0,385774.0,2024-11-10,7.0,2.0,W,,
506718.0,385774.0,2024-11-10,7.0,2.0,W,,
c1ccced7f884,367902.0,2024-11-09,4.0,3.0,W,,
c1ccced7f884,506718.0,2024-11-09,4.0,3.0,W,,
367902.0,5b14d2cf2b3b,2024-11-08,4.0,3.0,W,,
506718.0,5b14d2cf2b3b,2024-11-08,4.0,3.0,W,,
367902.0,370615.0,2024-11-03,1.0,0.0,W,,
506718.0,370615.0,2024-11-03,1.0,0.0,W,,
367902.0,444284.0,2024-11-02,2.0,2.0,D,,
506718.0,444284.0,2024-11-02,2.0,2.0,D,,
367902.0,b6c5d98bca20,2024-11-01,1.0,5.0,L,,
506718.0,b6c5d98bca20,2024-11-01,1.0,5.0,L,,
367902.0,178607.0,2024-10-27,2.0,3.0,L,,
506718.0,178607.0,2024-10-27,2.0,3.0,L,,
367902.0,367902.0,2024-10-26,5.0,0.0,W,,
367902.0,506718.0,2024-10-26,5.0,0.0,W,,
506718.0,367902.0,2024-10-26,5.0,0.0,W,,
506718.0,506718.0,2024-10-26,5.0,0.0,W,,
367902.0,296583.0,2024-10-25,5.0,0.0,W,,
506718.0,296583.0,2024-10-25,5.0,0.0,W,,
367902.0,e1479d117749,2024-10-13,0.0,1.0,L,,
506718.0,e1479d117749,2024-10-13,0.0,1.0,L,,
80005.0,128643.0,2025-09-27,2.0,6.0,L,,
80240.0,324106.0,2025-09-14,17.0,0.0,W,,
80240.0,384729.0,2025-09-13,1.0,4.0,L,,
80240.0,128644.0,2025-09-07,3.0,2.0,W,,
80240.0,a1ff684916ca,2025-09-07,1.0,1.0,D,,
80240.0,2d30c5f970f0,2025-09-06,1.0,7.0,L,,
80240.0,254493.0,2025-09-06,7.0,2.0,W,,
546436.0,9f7ccd26133f,2025-03-09,10.0,1.0,W,,
546436.0,319586.0,2025-03-08,3.0,2.0,W,,
135022.0,546436.0,2025-03-08,0.0,2.0,L,,
546436.0,f5f5b75ac7ed,2025-03-01,0.0,0.0,D,,
546436.0,284382.0,2025-02-25,8.0,0.0,W,,
546436.0,19f15d875115,2025-02-16,2.0,6.0,L,,
395681.0,546436.0,2025-02-15,1.0,3.0,L,,
546436.0,1b2f2ae85809,2025-02-15,3.0,2.0,W,,
546436.0,556218.0,2025-02-13,0.0,4.0,L,,
546436.0,c162bed735f6,2025-01-25,0.0,2.0,L,,
546436.0,66e834730592,2025-01-19,4.0,0.0,W,,
546436.0,3ed80aee570d,2025-01-18,3.0,11.0,L,,
546436.0,326440.0,2025-01-18,2.0,5.0,L,,
546436.0,f3385f62c4c3,2025-01-11,4.0,0.0,W,,
bb1c9cbb8ff4,546436.0,2024-12-28,0.0,3.0,L,,
546436.0,5996d7ee5626,2024-12-28,0.0,3.0,L,,
546436.0,bdc47d477da8,2024-12-15,2.0,4.0,L,,
546436.0,259314.0,2024-12-14,0.0,0.0,D,,
546436.0,270572fbcc43,2024-12-14,0.0,6.0,L,,
546436.0,398193.0,2024-12-07,7.0,0.0,W,,
27658e95a8eb,546436.0,2024-11-23,8.0,2.0,W,,
9dc3e7b270d3,546436.0,2024-11-16,2.0,2.0,D,,
9429d85339e3,546436.0,2024-11-11,2.0,3.0,L,,
546436.0,141d2246c087,2024-11-10,5.0,2.0,W,,
546436.0,3960c82208ab,2024-11-09,8.0,1.0,W,,
546436.0,248635b15bcf,2024-10-27,4.0,2.0,W,,
546436.0,09ecbc7499f2,2024-10-26,5.0,1.0,W,,
546436.0,625278bbdb69,2024-10-26,1.0,7.0,L,,
546436.0,bdc47d477da8,2024-10-13,3.0,3.0,D,,
558242.0,81bc323ad5e9,2025-10-04,6.0,0.0,W,,
558242.0,260958.0,2025-09-28,7.0,2.0,W,,
558242.0,152078.0,2025-09-21,2.0,3.0,L,,
558242.0,3b613cccd222,2025-09-14,0.0,6.0,L,,
558242.0,284382.0,2025-08-27,0.0,4.0,L,,
284382.0,152078.0,2025-10-05,5.0,2.0,W,,
284382.0,79737.0,2025-10-04,1.0,2.0,L,,
284382.0,260958.0,2025-09-07,0.0,3.0,L,,
259054.0,284382.0,2025-09-06,6.0,4.0,W,,
284382.0,f3385f62c4c3,2025-04-06,0.0,0.0,D,,
e281743c1db4,284382.0,2025-04-05,3.0,1.0,W,,
12a5e77fb631,284382.0,2025-04-03,2.0,1.0,W,,
c162bed735f6,284382.0,2025-03-08,3.0,2.0,W,,
284382.0,f5f5b75ac7ed,2025-03-04,5.0,0.0,W,,
284382.0,5996d7ee5626,2025-03-01,4.0,3.0,W,,
284382.0,208079ed8465,2025-02-25,8.0,0.0,W,,
284382.0,f3385f62c4c3,2025-02-15,1.0,1.0,D,,
9429d85339e3,284382.0,2025-02-14,2.0,1.0,W,,
284382.0,f3385f62c4c3,2025-02-08,2.0,4.0,L,,
8f91955341d5,284382.0,2025-01-19,0.0,1.0,L,,
284382.0,5996d7ee5626,2025-01-18,2.0,1.0,W,,
284382.0,ef5b7143c899,2025-01-18,1.0,4.0,L,,
8f91955341d5,284382.0,2025-01-16,1.0,1.0,D,,
bb1c9cbb8ff4,284382.0,2025-01-11,2.0,0.0,W,,
0952dd32ca57,284382.0,2024-12-15,3.0,3.0,D,,
284382.0,b7e97f0ea096,2024-12-14,2.0,0.0,W,,
284382.0,8596bad7e52b,2024-12-14,5.0,1.0,W,,
652e4e544468,284382.0,2024-12-12,1.0,6.0,L,,
284382.0,1ac263f32d68,2024-12-03,5.0,0.0,W,,
8f91955341d5,284382.0,2024-11-16,4.0,2.0,W,,
8f91955341d5,284382.0,2024-11-11,1.0,0.0,W,,
d37bd595a425,284382.0,2024-11-10,0.0,2.0,L,,
284382.0,ef5b7143c899,2024-11-10,2.0,4.0,L,,
c3a88da9ffa8,284382.0,2024-11-09,0.0,8.0,L,,
284382.0,ef5b7143c899,2024-10-26,1.0,2.0,L,,
284382.0,f3385f62c4c3,2024-10-20,0.0,2.0,L,,
12a5e77fb631,284382.0,2024-10-20,3.0,1.0,W,,
bb388eebf129,284382.0,2024-10-19,1.0,5.0,L,,
284382.0,ef5b7143c899,2024-10-19,1.0,5.0,L,,
5cb17351b478,259054.0,2025-10-12,0.0,0.0,D,,
254492.0,259054.0,2025-10-12,0.0,0.0,D,,
259054.0,305497.0,2025-10-11,1.0,5.0,L,,
259054.0,232674.0,2025-10-04,1.0,9.0,L,,
259054.0,521426.0,2025-09-27,0.0,0.0,D,,
