gotsport_team_id,display_name,club,state,age_group,gender
42165128,Commonwealth Kickers,,AZ,U11,M
42177057,Sugar River Thunder Cats,,AZ,U11,M
42165210,Inter EB,,AZ,U11,M
42163472,CE 15B Black,Classics Elite SA,AZ,U11,M
42176262,2015B Gold,Colorado United,AZ,U11,M
42176264,Apex 11U Boys Red,Apex Soccer Academy,AZ,U11,M
42165354,Chicago Dynasty FC 15B Select,Chicago Dynasty FC,AZ,U11,M
42165594,SWAT '16B - JB (SFC),,AZ,U11,M
42160713,Hershey SC 2015 M Blue Lightning,Hershey SC,AZ,U11,M
42176288,Force FC 15B White,Georgetown Soccer Association,AZ,U11,M
42165815,Burlington Soccer Academy 2016 Boys,Burlington Youth Soccer Assoc. of Mass,AZ,U11,M
42164425,Bartlett Hawks FC 2015 Boys,Bartlett Hawks FC,AZ,U11,M
42163388,Arsenal Colorado 2015 Boys Blue,,AZ,U11,M
42164419,Albion Academy 1,,AZ,U11,M
42177027,Magic 11U Green,,AZ,U11,M
42177019,4th Boys Tournament Twinsburg,Twinsburg AC Soccer,AZ,U11,M
42163369,BA Express 2015B Elite,Broken Arrow Express Soccer Club,AZ,U11,M
42177006,Orange SC 2015 Boys Quinn,Orange Soccer Club,AZ,U11,M
42177005,BUSC U11 Boys Yellow,Bavarian United SC,AZ,U11,M
42163996,HDS EAGLES 2015,HDS Eagles Academy,AZ,U11,M
42176141,Grand Junction SC 2015B Premier,Grand Junction SC,AZ,U11,M
42163281,FC Stars SDA 2015 Connolly Boys,FC Stars,AZ,U11,M
42163280,FC Stars SDA 2015 Cruickshank Boys,FC Stars,AZ,U11,M
42163273,2015 Chicago Rush North Boys Blue,Chicago Rush Soccer Club,AZ,U11,M
42163263,CSC United B2015,Cheshire SC,AZ,U11,M
42163262,North Rising 15B Grey,Colorado Rapids Youth Soccer Club,AZ,U11,M
42164004,ECR 2015B Blue,Emerald Coast Rush,AZ,U11,M
42164005,ECR 2015B Red,Emerald Coast Rush,AZ,U11,M
42164008,Grassroots 2015 Boys PURPLE,Grassroots Soccer Academy,AZ,U11,M
42163241,FC Stars Acton 2015 Boys White,FC Stars,AZ,U11,M
42163237,NEFC North Shore Boys 2015 Navy,NEFC,AZ,U11,M
42163232,Burlington Soccer Academy 2015 Boys,Burlington Youth Soccer Assoc. of Mass,AZ,U11,M
42176929,KICS FC (SOUTH) 2015B Blue,Chicago KICS Football Club,AZ,U11,M
42164014,Kenmore Bandits 2015 Boys,Kenmore Soccer Club,AZ,U11,M
42176413,FSC Select 15 Boys Red,Fraser SC,AZ,U11,M
42163194,USYSC U10 Boys,United Serbian Youth Soccer Club,AZ,U11,M
42163154,North Rising 15B Blue,Colorado Rapids Youth Soccer Club,AZ,U11,M
42176800,Pre-EDS CEN 2015 Boys White,IFA,AZ,U11,M
42176841,BUCKS RONSKY U11,Buckeye Soccer Association,AZ,U11,M
42163290,Bethel FC 2015B Green,Bethel Area Youth Soccer Association,AZ,U11,M
42175527,Rogue United FC 2015B - Green,Rogue United FC,AZ,U11,M
42175630,SCA 2015B Gold,Soccer Chance Academy,AZ,U11,M
42175631,Chesapeake SC Galaxy 2015 Gold,Chesapeake SC,AZ,U11,M
42164604,Academia Atlas FC Chicago 2015 Boys Select,Academia de Futbol Atlas FC Chicago,AZ,U11,M
42164572,15 Boys State (U11),Keliix-Intra Soccer Club,AZ,U11,M
42162278,Jr Academy 15B North,San Antonio City SC,AZ,U11,M
42158484,Solebury Spears,Solebury SC,AZ,U11,M
42163176,2015 Coed,Central Maine United,AZ,U11,M
42162251,B15 Premier,Morris Elite SC,AZ,U11,M
42164915,Sunflower 15 Black,,AZ,U11,M
42160928,HV United B15 Blue,,AZ,U11,M
42162230,2015B Wolves,Pflugerville AYSL,AZ,U11,M
42164914,Grassroots 2015 Boys,Grassroots Soccer Academy,AZ,U11,M
42176815,Spokane Legacy SA - B2015 Vela,Spokane Legacy Soccer Academy,AZ,U11,M
42160452,Chippewa Strikers 10UB,Chippewa Strikers SC,AZ,U11,M
42175673,CUSC 15B Red Snakes,Clackamas United Soccer Club,AZ,U11,M
42175680,Whatcom FC Rangers-WFC Rangers B15B,Whatcom FC Rangers,AZ,U11,M
42176810,Lonestar 15B Respect Nth,Lonestar,AZ,U11,M
42161699,MSI 2015 Boys Green,Montgomery Soccer (MSI),AZ,U11,M
42163705,DC Armory 2015 B,DC Soccer Federation,AZ,U11,M
42161709,NEFC RDP Boys 2015 Red,NEFC,AZ,U11,M
42161735,Spearfish Soccer U10B Maroon,Spearfish SA,AZ,U11,M
42161019,Elite Strikers FC 2015 Boys,Elite Strikers FC,AZ,U11,M
42159791,U10B Boys Dasilva,Portland Area Youth Soccer Association,AZ,U11,M
42161757,B2015 Orange,Darien Soccer Association,AZ,U11,M
42159786,NPSC United 2015 Boys White,Northern Piedmont Sports Club,AZ,U11,M
42161726,2015 Boys White Eagles,Exeter United FC,AZ,U11,M
42161761,Sergio Ortiz Soccer U11 Boys,Sergio Ortiz Soccer,AZ,U11,M
42161776,SH Strikers 2015 boys,Strikers Futbol Academy,AZ,U11,M
42161658,Lions '15,Blue Mountain SC,AZ,U11,M
42161657,Red Bulls B2015 Premier I,West Side,AZ,U11,M
42161645,Tulsa SC 15B Red,Tulsa Soccer Club,AZ,U11,M
42159629,Rapids SC 2015B White,TF Rapids SC,AZ,U11,M
42160166,BSC United 15 Boys,Boyertown SC,AZ,U11,M
42161680,FSA FC BOYS 2015 NAVY,FSA FC,AZ,U11,M
42175964,2015B Green,Baltimore Celtic Soccer Club,AZ,U11,M
42175961,New England Surf 2015 State Sky,New England Surf,AZ,U11,M
42160215,Steel City FC East 2015B Yellow,Steel City FC,AZ,U11,M
42175921,MUSC U11-2015 Boys (25/26),Superiorland Soccer Association,AZ,U11,M
42185919,DAC B14 Select,,AZ,U11,M
42175912,15B White,Rogue Valley Timbers,AZ,U11,M
42159438,Stanford Strikers 15B Yellow,Stanford Strikers FC,AZ,U11,M
42176482,Lonestar 15B Red Sth A,Lonestar,AZ,U11,M
42161178,Atomic Athletics 15B - SB,Atomic Athletics SC,AZ,U11,M
42161939,Alder FC 2015 Boys U10 24/25,Alder FC,AZ,U11,M
42159368,Vipers 2015,Moorestown SC,AZ,U11,M
42162900,OTSC 2015 Boys Blue,Old Town Soccer Club,AZ,U11,M
42175907,Fire White,Yorktown,AZ,U11,M
42186246,Pacific FC B14 Titan Orange,Pacific FC,AZ,U11,M
42175898,Blue knights B15 GC,,AZ,U11,M
42176483,TC Premier SC STXCL WC B15 Blue B,Town & Country Optimist Club,AZ,U11,M
42161581,2015 BOSTON NICE,Valeo FC,AZ,U11,M
42163698,BSA Celtic 15B Red 2,Ohio Galaxies FC,AZ,U11,M
42161577,Ginga FC Coastal Academy Boys 2015,Ginga FC,AZ,U11,M
42161995,SLSG MO B 2015 Malmo,St. Louis Scott Gallagher,AZ,U11,M
42160336,West Hartford 2015C Boys,,AZ,U11,M
42160334,SLSG MO B 2015 Fulham,St. Louis Scott Gallagher,AZ,U11,M
42162042,Select 15B,Yavapai Soccer,AZ,U11,M
42164285,Boys 2015 Purple 3W,North Royalton Soccer Club,AZ,U11,M
42160943,Phoenix FC 2015 Boys Red,Phoenix Football Club,AZ,U11,M
42162079,WTX Goalbusters -15,Midland SA,AZ,U11,M
42175834,Wasatch 2015B-AH,,AZ,U11,M
42185756,Pride SC Copa B15,Pride SC,AZ,U11,M
42163919,Scorpions U11 Boys Elite,Mariner Youth Soccer,AZ,U11,M
42161534,Cocalico Boys United,Cocalico Youth Soccer Club,AZ,U11,M
42162116,Los Futboleros FC- B2015,Los Futboleros FC,AZ,U11,M
42162123,Wildcats Football Club B2015,Wildcats Football Club,AZ,U11,M
42164700,Vardar 2015 Pre MLS Next Red,Vardar Soccer,AZ,U11,M
42175756,UNITED PDX 15B WEST,United PDX,AZ,U11,M
42158785,2015 radfc,Real Athletic Development FC,AZ,U11,M
42165228,2015 Boys Select Green,Cedar Stars Academy North,AZ,U11,M
42175623,FC Mustangs 15B,Madison County Soccer Club,AZ,U11,M
42162308,Soccer Ole FC 2015 B White,Soccer Ole,AZ,U11,M
42160502,South Premier 15B,Keystone FC,AZ,U11,M
42158340,South B2015 Blue (Aguinaldo),Rangers FC,AZ,U11,M
42162332,Force FC Morris 15B,Georgetown Soccer Association,AZ,U11,M
42161467,Carmel FC 2015B Blue,Carmel FC,AZ,U11,M
42175572,SCA 2015 Pre MLSNext Boys,Soccer Chance Academy,AZ,U11,M
42163803,EBU U10B Sky,Elmbrook United,AZ,U11,M
42161455,Inter Connecticut 2015 SL Boys,Inter Connecticut FC,AZ,U11,M
42161453,Inter Connecticut FC 2015 Boys RL,Inter Connecticut FC,AZ,U11,M
42161448,BR SFC B2015,Strikers FC,AZ,U11,M
42162411,Barca Academy Austin 15B Orange,Hill Country FC / Barca Academy Austin,AZ,U11,M
42160563,Southern Indiana United 2015 Boys Gray,Southern Indiana United,AZ,U11,M
42162438,Capital City SC 15B Sky North,Capital City SC,AZ,U11,M
42175514,RecStars 7v7 boys White,Bend FC,AZ,U11,M
42165035,MT Rush B-2015-SE-Red,Montana Rush Soccer Club,AZ,U11,M
42164396,Olympiacos U10 LEGENDS,Olympiacos,AZ,U11,M
42165622,AFCR Brighton Boys 2015 BU10 Blue,AFC Rochester,AZ,U11,M
42160899,Boys 15s Elite,FC Brandywine,AZ,U11,M
42175479,Washington Rush Select B15 Rush,Washington Rush,AZ,U11,M
42160611,15 Boys Academy 2,Tonka United SA,AZ,U11,M
42175445,Orange County B15 Black,Legends FC (CA),AZ,U11,M
42166464,Kingdom SC 2016B Purple,Kingdom Soccer Club,AZ,U11,M
42160617,Lakota FC B15 White,Lakota Futbol Club,AZ,U11,M
42166663,KCL Barcelona Prime 2016,KC Legends,AZ,U11,M
42162549,B15 Beto,Inland United Soccer Club,AZ,U11,M
42160629,OGRCC Thunder Boys 2015 Blue,OGRCC,AZ,U11,M
42162583,Stellar FC 2016/2015B,Stellar Football Club,AZ,U11,M
42176868,Lonestar 15B Excellence Nth,Lonestar,AZ,U11,M
42176867,Lonestar 15B Silver Nth,Lonestar,AZ,U11,M
42176888,BYSA Eagles,Brazosport Youth Soccer Assn.,AZ,U11,M
42176865,Kingwood 15B White,HTX,AZ,U11,M
42162595,Palestine FC 15B,Independent Teams - NTX,AZ,U11,M
42164188,XL B15 Onyx,XL,AZ,U11,M
42162607,B2015,Los Angeles Bulls Soccer Club,AZ,U11,M
42175331,Valor B15 Premier Gold,Valor Soccer,AZ,U11,M
42162676,Dallas Cosmos 15B White,Dallas Cosmos Soccer Club,AZ,U11,M
42164218,French Football Federation Academy 2015 BK Konate,French Football Academy,AZ,U11,M
42162683,SpringSpirit Futbol B15,Spring Spirit FC,AZ,U11,M
42164174,Bayonne-B10H-Zamudio,Bayonne Youth Soccer Association,AZ,U11,M
42162699,FC PREMIER Club America 2015,PSSLU,AZ,U11,M
42162700,U11 Boys Gold SL,GFI Academy,AZ,U11,M
42176784,North Iowa 11U Tournament - Coed,North Iowa Soccer Club,AZ,U11,M
42176782,210 FC15/16B (Lomas),210 FC,AZ,U11,M
42164171,Bay Village Boys U10 D4 Briggs,Bay Soccer Club,AZ,U11,M
42175176,B2015,Ventura Surf Soccer Club,AZ,U11,M
42160846,Vipers,Texas Coast Youth Soccer League,AZ,U11,M
42164165,NoValley-B10G-Grassi,Northern Valley Soccer Club,AZ,U11,M
42176761,Columbia Raiders Boys U11 - Division 3 West,Columbia Soccer Association,AZ,U11,M
42175012,2015 Boys Academy 1 - PreECNL,St. Croix,AZ,U11,M
42164142,HUSC Storm,Hoffman United Soccer Club,AZ,U11,M
42162757,South 15B White,HTX,AZ,U11,M
42162762,FBS FC 2015 Miami Sharks,Futbol Beach Soccer Futsal Club,AZ,U11,M
42175000,ESC ACADEMY 2015 BOYS RED,Edmond SC,AZ,U11,M
42176740,DASC 2015B Silver,,AZ,U11,M
42164238,Manitou FC 2015 Boys Academy Black,Manitou FC,AZ,U11,M
42176725,NEFC Maine Boys 2015 Red,NEFC Maine,AZ,U11,M
42162792,STA-MUSC 2015B USYS,STA,AZ,U11,M
42176721,FC ATLAS 15B BANDIDOS,FC ATLAS,AZ,U11,M
42162806,Utah Surf Davis 15 SS Black,,AZ,U11,M
42175147,15B Elite - Pre MLS Next,Oregon Surf SC,AZ,U11,M
42162831,2015 CEFC Özil,Final Third Foundation Affiliate,AZ,U11,M
42162837,Glory SC 2015 Sipe,Glory SC,AZ,U11,M
42164141,Nazarene United F.C. 2015 Boys,NAZ United FC,AZ,U11,M
42162858,INH 15B Nike Volt,RISE Soccer Club,AZ,U11,M
42162859,INH 15B Nike Navy,RISE Soccer Club,AZ,U11,M
42176663,ENVY FC 2015B Orange,Northville FC,AZ,U11,M
42175999,Indy Eleven North 2015B I,Indy Eleven North,AZ,U11,M
42160822,ACI 2015 Lighthouse Boys,AC Independence,AZ,U11,M
42160815,HFC Sidekicks 2015/16,Heartland FC,AZ,U11,M
42176629,SA United 15B White,SA United Soccer Club,AZ,U11,M
42176620,Lonestar San Antonio 15B Gold,Lonestar,AZ,U11,M
42176500,Berwyn Blazers 2015,Berwyn Blazers FC,AZ,U11,M
42174319,BUSC B15 Purple,Butler United SC,AZ,U11,M
42164095,NWISC Galaxy U11B,Northwest Iowa Soccer Club,AZ,U11,M
42164297,Seattle Celtic B15 Black,Seattle Celtic,AZ,U11,M
42163003,Legacy 2015 Boys Grey 2,Houston Surf Soccer Club,AZ,U11,M
42164298,Seattle Celtic B15 Bronze,Seattle Celtic,AZ,U11,M
42160648,AFCHSV- USC 2015 Boys Elite,United Soccer Club,AZ,U11,M
42176557,Lonestar 15B Bronze Nth,Lonestar,AZ,U11,M
42175808,OK Energy FC 15B Grey,Oklahoma Energy FC,AZ,U11,M
42164301,SG1 BLACK 2 STXCL EC B15,SG1 Soccer,AZ,U11,M
42163049,ULETE FC 15B Simon,Ulete FC,AZ,U11,M
42175881,South OC B2015 White,United SoCal,AZ,U11,M
42176543,B2015 White,Darien Soccer Association,AZ,U11,M
42164316,FORZA MILAN / FELKER 15B,FWYSA,AZ,U11,M
42164319,Houston Wolves S.C. 15B Black,Houston Wolves Soccer Club,AZ,U11,M
42164052,Boys 2015 Select Blue,FC-1 Academy,AZ,U11,M
42161304,TSJFC 2015B North Black,The St. James Football Club,AZ,U11,M
42161305,Rutherford-B10EW-Carlstein,Rutherford F.C.,AZ,U11,M
42176445,OK Energy FC 15B Gold,Oklahoma Energy FC,AZ,U11,M
42163723,Gunnison P&R U10 Boys Grey,Gunnison P&R,AZ,U11,M
42163740,LFC Wolfpack,Kansas Premier Soccer League,AZ,U11,M
42177156,Tosa Kickers 2016 U11 Villagers Blue,,AZ,U11,M
42163880,BU10 Fairport Crew Mathis,Fairport SC,AZ,U11,M
42164660,OFA 15B Blue,Oregon Futbol Academy,AZ,U11,M
42164646,Highland Galaxy U11 South 3,Highland Youth Soccer,AZ,U11,M
42164629,15B Academy,Skyline,AZ,U11,M
42163878,Celtic FC Chicago 2015B White,Celtic FC Chicago ,AZ,U11,M
42164599,ESC 2015 BOYS COLLARD,Edmond SC,AZ,U11,M
42176877,Lions 2015 Red,Lions FC,AZ,U11,M
42162977,West Kendall U10 Boys,West Kendall Optimist,AZ,U11,M
42162849,WSP Tornadoes 2015 Boys,Worthington United,AZ,U11,M
42174996,Young Guns,Quaker Elite Soccer Club,AZ,U11,M
42158168,Capo FC - B15,Capo FC,AZ,U11,M
42163834,Michigan Tigers 2015 Boys Green,Michigan Tigers FC,AZ,U11,M
42163831,Niles Strikers FC 2015 Black,Niles Strikers FC,AZ,U11,M
42158086,B2015 Black,Golden Eagles FC,AZ,U11,M
42176304,Flechas FC Chicago,Flechas FC,AZ,U11,M
42176484,FC Salmon Creek 15B White,,AZ,U11,M
42175299,Old Line FC Boys 15/16 Red,Old Line Football Club,AZ,U11,M
42174618,FC Mirage 2015 Black,FC Mirage,AZ,U11,M
42159120,Corte Madera FC Boys Blue 2015,Corte Madera Football Club,AZ,U11,M
42162943,River City White B15,Richmond Kickers YSC,AZ,U11,M
42163924,MV Thunder Spring U10 COED,Merrimack Valley Youth Soccer,AZ,U11,M
42164721,RASA 2015 Electro,AFC Union,AZ,U11,M
42175354,2014B CVFC Wigan,Carolina Velocity FC,AZ,U11,M
42174870,CCFC 2015B Orange,Carolina Core FC Youth,AZ,U11,M
42159808,LFA Red Star Boost 2015B,Lou Fusz Athletic,AZ,U11,M
42164569,RWW U15 Boys,RUSH Wisconsin West,AZ,U11,M
42176983,SKY Soccer NY B2015,Sky Soccer NY,AZ,U11,M
42172700,Sandy Spring Soccer Club 2014/15 Green,Sandy Spring Soccer Club,AZ,U11,M
42176990,Paris Saint-Germain Academy Houston 2015 West White,PSG Academy Houston,AZ,U11,M
42160024,United,Lynbrook/East Rockaway SC ,AZ,U11,M
42163718,SG1 RED STXCL EC B15,SG1 Soccer,AZ,U11,M
42176924,Lobos FC Edinburg 2015B,Edinburg YSC,AZ,U11,M
42163756,Mason Dixon SC Renegades,Mason Dixon Soccer Club,AZ,U11,M
42177202,Mountain House YSL 2015,Mountain House Youth Soccer League,AZ,U11,M
42162706,LAS VEGAS DIVERSITY FC '15 BOYS ACADEMY,Las Vegas Diversity FC,AZ,U11,M
42164718,PR Surf 2015 White,,AZ,U11,M
42164203,Little Warriors B15 Bravo Gold,Little Warriors Sports Academy,AZ,U11,M
42176033,15 Borussia Dortmund,Piscataway SC,AZ,U11,M
42176096,Panthers EDP,Montgomery Travel SC,AZ,U11,M
42163370,Pumas SC- 2015B Ramos,Pumas SC NTX,AZ,U11,M
42161744,FC Richmond 2015 Magic Futures Navy,FC Richmond,AZ,U11,M
42164276,First Capital FC B15,First Capital FC,AZ,U11,M
42163999,BU11(2015),Brockport SC,AZ,U11,M
42162415,UCSC Spurs 15,,AZ,U11,M
42163256,Vermont Fusion U10 White,VT Fusion Soccer,AZ,U11,M
42163973,Become Elite Soccer 2015/2016 Boys 3rd XI,Become Elite Soccer,AZ,U11,M
42160438,CT Rush Central 2015 Boys White,CT Rush,AZ,U11,M
42163211,CSA B2015 Bolts,Chili Soccer Association,AZ,U11,M
42163929,2015 Boys Blue,Chicago Soccer Academy (CSA),AZ,U11,M
42159777,Morton United FC 2015 Boys WHITE,Morton United FC,AZ,U11,M
42160184,Blue Ridge United 2015B Blue,Blue Ridge United,AZ,U11,M
42161395,FCS 2015 Boys Premier - WFPL,FC Sarasota Inc,AZ,U11,M
42176791,2015 Ace Onyx,ACE SC,AZ,U11,M
42161030,ARIS FC 2015 BOYS COPA,Aris FC,AZ,U11,M
42161268,AFC 2015B Elite,America FC United,AZ,U11,M
42162329,Holtville Vikes,Holtville Vikes,AZ,U11,M
42176760,Fairview Park U11 Boys 4 West,Fairview Park Soccer Association,AZ,U11,M
42164835,11UB C Barr/BYSA 12 Piper Holland,Barrington Soccer,AZ,U11,M
42174896,South County B2015 Blue,Pateadores Soccer Club,AZ,U11,M
42163138,FC Dutchmen Rising 2015 boys CDYSL,FC Dutchmen,AZ,U11,M
42164167,Parma Boys - U10 West 4,Parma Soccer Club,AZ,U11,M
42164717,PSC Academy 2015 Boys Pre-NPL,Parsippany SC,AZ,U11,M
42158068,Armada FC 15B Red,Armada Futbol Club,AZ,U11,M
42159719,Monroe Township Soccer Club 2015 Boys Madness,Monroe Township SC,AZ,U11,M
42161174,Marshfield United 2015 Boys Grey,Marshfield United Soccer Club (MUSC),AZ,U11,M
42164250,XL B15 Steel,XL,AZ,U11,M
42158447,B15 Clark Black,So Cal Blues,AZ,U11,M
42165003,Capay Valley Pumas,District 6,AZ,U11,M
42161896,Boston Bolts B2015 BUFC Blue,FC Boston Bolts,AZ,U11,M
42164492,644 U10 Boys Rhody Tiverton Reilly,Tiverton Youth Soccer,AZ,U11,M
42176939,Lake Country FC 11UB Blue,,AZ,U11,M
42165000,OSNK United Blue Devils,OSNK United,AZ,U11,M
42163533,SLS Gray Wolves,Sporting Lees Summit,AZ,U11,M
42162668,West 15B Gold,HTX,AZ,U11,M
42164544,2015 Boys Swoosh,MN Thunder Academy,AZ,U11,M
42170828,Alma PAL Strikers Boys U11,Alma PAL Strikers,AZ,U11,M
42164196,WW SURF B15 ELITE B,NPSA,AZ,U11,M
42162712,South 15B Black,HTX,AZ,U11,M
42161175,Premier AC 2015 White,Premier AC,AZ,U11,M
42176606,CU North 15B Puma One,Cincinnati United,AZ,U11,M
42163402,RI Boys 2015 Black,Scorpions Soccer Club,AZ,U11,M
42160427,Northwest FC 2015B Grey,Northwest FC,AZ,U11,M
42164239,402 DA 2015 Boys Black,402 Development Academy,AZ,U11,M
42163813,Chaos FC 2015B,Chaos FC,AZ,U11,M
42175295,Tracyton SC B14 Thunder,Tracyton SC,AZ,U11,M
42172899,WASC U11B Purple,Waunakee Area Soccer Club,AZ,U11,M
42175351,14B SSL Blue,Seashore SL,AZ,U11,M
42158306,B15 Pre Academy 2,Murrieta Soccer Academy,AZ,U11,M
42175288,NSC B14 Lightning,Northshore Select Club,AZ,U11,M
42175528,ISC - B11U Blue,Interstate SC,AZ,U11,M
42158408,Spartans FC Boys 2015/2016,Spartans FC CA,AZ,U11,M
42159911,Dansville U10 Boys,Dansville Soccer Club,AZ,U11,M
42161928,CH4 BU10 Gold - 2016,CH4 Soccer Academy,AZ,U11,M
42176564,2015B Lightning,Prospector Soccer Club,AZ,U11,M
42164299,Seattle Celtic B15 Orange,Seattle Celtic,AZ,U11,M
42162986,ZYSA 2015 Boys White Fulham,Union FC Indy,AZ,U11,M
42177042,Dynamos STXCL EC 15B,Dynamos Soccer Club,AZ,U11,M
42174290,Hoover Jr Phantoms 2015 Blue,Hoover Soccer Club,AZ,U11,M
42174304,GC Cosmos B2015 Nighthawks,Greene County Cosmos,AZ,U11,M
42164100,CO Rush 15B Blue,Colorado Rush,AZ,U11,M
42174352,Tanners FC,,AZ,U11,M
42160788,AC United 2015 Boys,Anderson Independent YS,AZ,U11,M
42177043,WMF FC Opa-Locka U11 (2015),Boynton United FC,AZ,U11,M
42176561,FC Westlake STXCL WC B16/15 White,FC Westlake ,AZ,U11,M
42164015,MRFC B15 Academy 2,Mt. Rainier Futbol Club,AZ,U11,M
42160774,Thunderbolts 15B,,AZ,U11,M
42160252,BH Rapids 2015 Boys White,Black Hills Rapids SC,AZ,U11,M
42177040,Barça Academy Austin 15B Red,Legends FC - San Antonio,AZ,U11,M
42176942,CCV Stars 15 Boys South Orange,CCV STARS,AZ,U11,M
42164079,KSC 2015 Boys Academy,Kearney SC,AZ,U11,M
42163081,Florida West FC 15 Cape Coral Campus,Florida West F.C.,AZ,U11,M
42176630,Mich Saints FC 2015,Redford SC,AZ,U11,M
42176619,Lonestar San Antonio 15B White,Lonestar,AZ,U11,M
42163452,City SC Frederick 15B Red,City SC Frederick,AZ,U11,M
42161377,BESA Tornadoes,Bedford-Euless Soccer,AZ,U11,M
42164281,Ajax Premier B2015 - Pink,Ajax Premier,AZ,U11,M
42162954,SWSC U11 Boys White,Saratoga- Wilton,AZ,U11,M
42161469,AC Milan U10 Rossoneri,AC Milan Academy DMV,AZ,U11,M
42164878,GC 2015B D4 Lopez/Ventura U10B,Gulf Coast SC,AZ,U11,M
42175525,Bend FC 15B Competitive,Bend FC,AZ,U11,M
42163703,Indy Eleven 2015B Navy 2,Indy Eleven Academy,AZ,U11,M
42161425,2015 Boys Samba,Minneapolis United,AZ,U11,M
42162454,Pflugerville FC 15B Black,Pflugerville AYSL,AZ,U11,M
42160971,Kittatinny Fury,,AZ,U11,M
42164971,Westbury Wolves 15B,Westbury Soccer Club,AZ,U11,M
42175461,WW SURF B15 BELLEVUE A,NPSA,AZ,U11,M
42162521,AYSO United RC B2015 Blue,,AZ,U11,M
42162525,Woodlands 15B Gold,HTX,AZ,U11,M
42164550,15 Boys EDT 5,Minnesota Rush,AZ,U11,M
42162538,T&C Soccer 2015B Arsenal,Town & Country Optimist Club,AZ,U11,M
42175377,MRFC B15 Academy,Mt. Rainier Futbol Club,AZ,U11,M
42176788,HCSC U11 Boys,Cynthiana-Harrison County YS,AZ,U11,M
42165098,Bridgewater United,,AZ,U11,M
42163766,ISC Sting 2-2015 Boys,Iowa Soccer Club,AZ,U11,M
42175772,Rialto Fire 2015,,AZ,U11,M
42185637,15B Summit,CO Elevation FC,AZ,U11,M
42162440,Lightning FC 2015B,Lightning FC,AZ,U11,M
42163512,ACSC B2015 Blue,Alliance Cincinnati SC,AZ,U11,M
42176781,SA City 15B Blue,San Antonio City SC,AZ,U11,M
42164614,Fusion FC 15/16B,North Spencer Soccer Association,AZ,U11,M
42176771,Evolution 2015 Boys Phantom East,Evolution SC,AZ,U11,M
42176941,BVBIA ARIZONA BLACK & YELLOW 2015,BVB International Academy Arizona,AZ,U11,M
42175098,DM B15 GOLD,Legends FC SD,AZ,U11,M
42163498,USAI Hendricks 2015B Gold,USAI,AZ,U11,M
42165139,WB Wildcats,,AZ,U11,M
42174942,Inter SA 15B Cricchio,Inter San Antonio,AZ,U11,M
42175794,Snohomish United B15 White,Snohomish United,AZ,U11,M
42164147,10UB - Fratangeli - Stallions,AYSO A2C Alliance,AZ,U11,M
42164616,EAGLES HICKORY HILLS 2015,FC HICKORY HILLS,AZ,U11,M
42163167,PRFC Scottsdale 15B Stars,Phoenix Rising FC,AZ,U11,M
42176019,Chargers TPA PreMLS B2015 (U11),Chargers Soccer Club,AZ,U11,M
42176435,Victory SC 2015 boys white,Victory SC,AZ,U11,M
42161089,FUSA U10 Boys Black,Fairfield United SA,AZ,U11,M
42176410,Force FC 15B Blue,Georgetown Soccer Association,AZ,U11,M
42177032,Houston Futsal SC 15B TX2,Houston Futsal Soccer Club,AZ,U11,M
42163224,FC Pride 2015 Boys Red,FC Pride,AZ,U11,M
42161964,Komets 2015 Boys Gold,Komets Soccer Club,AZ,U11,M
42176950,Cheshire 2015 Boys Black,Cheshire Soccer Academy,AZ,U11,M
42161585,NEFC Metro North Boys 2015 Red,NEFC,AZ,U11,M
42172382,Warriors,Goshen Soccer Club,AZ,U11,M
42161334,MSC Red Boys Travel (2015),Mentor Soccer Club,AZ,U11,M
42161969,FC CORNING LEGENDS,Corning Youth Soccer League,AZ,U11,M
42161717,Arsenal 2015B,Greater Longview SA,AZ,U11,M
42163981,Team Chicago 2015 Boys Futures I,Team Chicago SC,AZ,U11,M
42164003,Synergy 2015 Boys Navy,Synergy SC,AZ,U11,M
42163366,BCSA 2015 Boys,BCSA,AZ,U11,M
42163287,210 FC 15B West,,AZ,U11,M
42162237,JPYO Soccerdome 2015 Premier,The Soccer Dome FC,AZ,U11,M
42171409,Norwood Youth Soccer - Frontier,,AZ,U11,M
42163991,Amherst 2015B White - Longo,Amherst Soccer Association,AZ,U11,M
42159283,Tracy Pumas,Tracy United,AZ,U11,M
42163332,Little Miami FC 2015/2016 Boys,Little Miami FC,AZ,U11,M
42163982,Team Chicago 2015 Boys Futures II,Team Chicago SC,AZ,U11,M
42176334,Catalyst 16 E,HTX,AZ,U11,M
42175897,Pride SC Predators B15,Pride SC,AZ,U11,M
42159228,EGSA Tigers 2015,East Greenwich SA,AZ,U11,M
42176506,FC Stars Pre ECNL Boys 2015,FC Stars,AZ,U11,M
42162114,BSA U11 PRO ESCOLA,Barcelona Soccer Academy,AZ,U11,M
42161836,Wilton B2015 Bayern,Wilton Soccer Association,AZ,U11,M
42161643,LouCity Oldham 15 White,LouCity / Racing Youth Academy,AZ,U11,M
42163835,BPSA Blackhawks,Bethel Park Soccer Association,AZ,U11,M
42163793,SFYS 2015B Hurricanes,Santa Fe Youth Soccer,AZ,U11,M
42161821,Thistle-B10DW-Fischer,Kearny Thistle United FC,AZ,U11,M
