team_name,club_name,gotsport_team_id,state
ESC ACADEMY 2015 BOYS GREEN,Edmond SC,420799,OK
SOCA u10 Boys Jamboree Blue,Soccer Organization Charlottesville Area,610200,AL
15B VL Utah Rio FC,,574133,UT
SSC U10 Academy Boys-Black,Stillwater SC,34660,OK
ECFC Crew,Elite Football Club (NM),566585,NM
Century United - 2015 Boys Platinum,Century United Soccer,347424,USA
Elite S.C. 2015 Boys Red,Elite SC,420034,IL
Roswell Santos Green 15B,Roswell Santos Soccer Club,679210,GA
A_Vikings-B10G-Shalem,Vikings FC,261694,NJ
Force 15B CL Premier White,Crystal Lake Soccer Federation,592755,IL
B15 Hurricanes,Baymen (LIJSL),523265,NYE
Grand Junction SC - Grand Junction SC - Level Up Academy Boys Gold,Grand Junction SC,601809,CO
Fire 15 Red,Trussville United SC,383387,AL
Become Elite Soccer U10 Boys,Become Elite Soccer,395614,NH
Barca Academy Hoover 15 Boys Blue,Hoover Soccer Club,652694,AL
Florida Fire West Pines United 2015 White,West Pines United FC,548710,FL
Roadrunners,High Noon SC,606477,NM
Summer Select Black,Perk Valley Soccer,590967,PAE
Hudson United 2015 Boys White SHUT 4 East,Hudson United Soccer Club,393858,OH
All-In FC Sugar Hill 15B Bronze,All-In FC,679209,GA
Flushing 2015B-1,Flushing AYSO,614429,MI
Gluckstadt FC 2015 - Green,Gluckstadt Futbol Club,373602,MS
Academy Pre-MLS 2015,Southern States Soccer,516923,MS
MAFC 2015 White,MAFC,573781,TXS
MISSISSIPPI RUSH 2015 BOYS JACKSON ELITE,Mississippi Rush,630136,MS
VSO 15 boys,Vicksburg SO,601081,MS
Cleveland Select U11 Boys,CASA - Cleveland Select,414889,OH
TikiTaka Academy,,533435,WI
Gluckstadt FC 2015 - White,Gluckstadt Futbol Club,511797,MS
Iron Valley United 2015 Boys Blue,Iron Valley United SC,533450,PAE
Atlanta Fire 2015 Silver 3,Atlanta Fire United,679207,GA
Brilla JUNIORS 2015 Boys White,Brilla JUNIORS,515859,MS
Augusta Arsenal 2015B Green,Augusta Arsenal SC (GA),679206,GA
2015 PSG,Valeo FC,397486,MA
MISSISSIPPI RUSH 2015 BOYS JACKSON SELECT,Mississippi Rush,634589,MS
Antelope Jedi Knights,Antelope AYSO,520994,CAN
Steamers FC 2015B White Academy,Steamers FC,679205,GA
NHSA Boys 2015 (East 5),Nordonia Hills Soccer Association,516054,OH
Triumph 15B White,Triumph Youth Soccer,475830,GA
Inter 2015,Manhattan SC,281122,NYE
UFA Lawrenceville 15B Red,United Futbol Academy,381300,GA
Steel United TX MSA 15B Elite,Steel United Texas,152228,TXN
2015B Raptors,Chesapeake United SC,398424,VA
GSA North 15B Black,Gwinnett Soccer Academy,678468,GA
Spearfish U10B Grey,Spearfish SA,589280,SD
Coast 15 Red,Coast FA,436354,SC
PSC Academy 2015 Boys EDP,Parsippany SC,583657,NJ
TUSA 2015 Academy Elite,Triangle United,682249,NC
Atlanta Fire 2015B Gold II,Atlanta Fire United,383284,GA
2025 CMYSA 10B D3,Central Minnesota Youth SA,590754,MN
Mighty Dynamo,,466055,CAN
2015 LFC Boys Select,Legacy FC,410838,MN
Montclair-B11EB-Fels,Montclair United,261366,NJ
2025 CMYSA 10B D2,Central Minnesota Youth SA,590753,MN
CSA Uptown Roma 2015B,Charlotte Soccer Academy,682252,NC
Hot Shots,Antelope AYSO,587545,CAN
PT U10B LaBelle,Scarborough SC,391624,ME
Dallas Surf 15B Central,Dallas Surf,612767,TXN
Strikers 2015 B (B),Greater Chester Valley SA,388909,PAE
Nashua United SC U11 Boys - Purple,Nashua Youth Soccer League,350687,NH
2015B NRFA Rise,Neuse River FA,682255,NC
SF RUSH FC DOLPHINS 09,San Francisco Youth Soccer,613057,CAN
2015B CCFCY Pre Green Jrs,Carolina Core FC Youth,682256,NC
Virginia United FC Premier Teal NRV,Virginia United FC,682259,VA
Solon United 2015 Blue,Solon United,526494,OH
NCFCY Como,NCFC Youth,682260,NC
2015 Boys Black 1,Lakeville Soccer Club,407063,MN
VSA 2015 Boys Yellow,Vision Soccer Academy,403010,IA
Plainfield United SC 2015B Select Black,United Elite,590524,IL
Triangle United 2016B,Triangle United,682289,NC
USC Twisters,United Soccer Club NC,602829,NC
ESC ACADEMY 2015 BOYS ORANGE,Edmond SC,593774,OK
Boys 2015 Black,River City Athletics,581937,ME
CSA Uptown Liga 2015B,Charlotte Soccer Academy,682290,NC
2015 B Gold,Colorado Ignite SC,459279,CO
2015 Boys Cities 1,CC United Soccer Club,400578,MN
Green White 2015 Boys Weiss,Green White SC,564201,IL
TAG15B White,TAG Soccer,273601,TXN
Project 90 Training Elite,Project 90 Training,616056,MD
FAC 10U B 2024-25,The Fieldhouse at Homestead Mills,600535,NH
2015 (BU11) White - Yussuf,Boreal FC,409591,MN
Virginia United FC Select II 2015B,Virginia United FC,682294,VA
SVL Warriors,Schuylkill Valley Youth Soccer,331291,PAE
Maroons-B10E-Chambers,Maroons Soccer Club,346861,NJ
2015 LYON,Valeo FC,397489,MA
Neenah SC 2015 Boys 11U White Select,Neenah SC,682402,WI
Mundelein Lions 2015,Young Sportsmen's Soccer League,547334,IL
WIUFC 2015 Boys Select De Pere Blue,Wisconsin United FC,682405,WI
WMPFC 15B Black,West Michigan Premier FC,252146,MI
11UBCEPYSA241-Lepore B,East Providence Youth Soccer Association,542764,RI
WIUFC 2015 Boys Elite II,Wisconsin United FC,682407,WI
2015 POL LOZANO,RCD Espanyol de Barcelona NJ,395043,NJ
LUFC 2015B Gray,Lakeshore United FC,682408,WI
NTH NASA 15B Classic,NASA Tophat,678467,GA
Chattanooga Red Wolves SC - 15B Red.,Chattanooga Red Wolves SC,394327,GA
1901 FC 2015,1901 Football club,452834,TXS
2015 Boys Leeds United,EPSC,541399,MN
2015 Boys Regional,Shakopee SA,410401,MN
WIUFC 2015 Boys Elite I,Wisconsin United FC,682410,WI
LUFC 2015B Navy,Lakeshore United FC,394418,WI
11uB Croatian Eagles White Digi- 2015,Croatian Eagles SC,335454,WI
WW SURF B15 EASTSIDE C,NPSA,253401,WA
Capital East 25/26 11U 2015 Boys Maroon,Capital East SC,682211,WI
Lyndhurst-B11E-Bermudez,Lyndhurst SC,365955,NJ
WW SURF B15 EASTSIDE B,NPSA,253403,WA
UFA 15B Gold,United Futbol Academy,627121,GA
Academy West 2015 (BU10),LIJSL Academy,482732,NYE
2015 Boys Black I,Houston Surf Soccer Club,488670,TXS
NTH NASA 15B Select,NASA Tophat,678465,GA
EBU 11U Premier 2,Elmbrook United,670216,WI
WW SURF B15 MEDINA A,NPSA,253376,WA
Putnam United FC - 2015 Boys (Black),Putnam United FC,511282,WV
Triumph 15B black,Triumph Youth Soccer,454519,GA
Tyler SA Cityzens,Independent Teams - NTX,298670,TXN
Zia elite fc,,645693,NM
Dutch Lions 15B Feyenoord,Dutch FC,462018,TXN
WW SURF B15 PUYALLUP B,NPSA,579217,WA
2015B Boys Orange,Oregon SC,682209,WI
10U Boys Academy Orange,Oregon SC,682243,WI
FC Westlake STXCL WC B15 White,FC Westlake ,633488,TXS
Potomac White 15B,,373556,MD
2015 B LSA Navy,Lanier Soccer Academy,678463,GA
All-In FC Buford 2015B Gold,All-In FC,678462,GA
CKY Storm 2016 Boys White,Central Kentucky Storm SC,639277,KY
2015 Regent Azurre and Royals,Regent Soccer Club,682792,WI
Inter Academy Metrowest Boston 2016 Blue Boys,Inter Academy Metrowest Boston,457508,MA
WASC 2015B White,Waunakee Area Soccer Club,682793,WI
Desoto Tornados,Desoto FC,591602,MS
LTSC Rec Select U10 (Taylor),Lutherville Timonium Soccer Club,317476,MD
MFA SS 15B Black,Michigan Futbol Academy,649953,MI
The Tall City Fiesta -15,Midland SA,542364,TXN
USA 16B Red,United Soccer Athletes,537401,MI
RAPIDS FC 15B GREEN,Rapids FC,537304,MI
Suda Swarm FC 2015 Boys Elite,Sudamerica Swarm FC,678461,GA
Bradford United U10B,,599692,PAW
MIDWEST GLADIATORS F.C,MIDWEST GLADIATORS F.C,584792,IL
FCFC U10 Boys,First Capital FC,558864,OH
Michigan Jaguars Novi 2015 Boys Green,Michigan Jaguars,383338,MI
MFA GR 15B Volt,Michigan Futbol Academy,151137,MI
Mansfield FC 15B,Mansfield FC,273326,TXN
USA 15B White,United Soccer Athletes,408489,MI
MAS U10 Boys,Menomonie Area Soccer,402020,WI
Sporting Nebraska B LNK 2015,Sporting Nebraska FC,558548,NE
Sun Valley Soccer Club - Boys 2015s - Orange,Sun Valley Soccer Club,598844,ID
NTH NASA 15 SCCL South,NASA Tophat,642859,GA
ENA 2015 Boys,East Nashville Athletics,638662,TN
Arsenal Colorado 2015B Bobcats S25,Arsenal Colorado,397521,CO
NSC U10 Lischner,Nazareth Soccer Club,474838,PAE
LA Krewe Rush 15B Purple,LA Krewe Rush,504088,LA
NUSA Boys 15 Donelson,Nashville United Soccer Academy,450181,TN
Salvo SC 15B East Crimson,Salvo SC,408668,MN
rampage 2015 boys,,657531,TN
Wings 2015,Waterford Athletic Assn,523023,NJ
GSA South 15B Premier,NASA Tophat,678459,GA
MI Rangers FC 16B Black,Michigan Rangers FC,537013,MI
ONE KNOX 15B- YELLOW 1,One Knoxville Youth Club,589750,TN
Gilbert U10 Black,Gilbert Soccer Club,598588,IA
Strikers,McAlester SC,592136,OK
14 (11U) DUFC Warriors,Denver United FC,623729,NC
OVF Alliance 15B White,OVF Alliance,649137,OR
Belmont United 15B Sounders Black,Belmont United Soccer Club,587776,CAN
2015B Premier III,Northwind SC,558461,IL
Gilbert U10 Red,Gilbert Soccer Club,563947,IA
SE White 2015B,Liverpool FC,396970,MA
EPSC Academy 2015,Elgin Pumas Gold,354681,IL
Bridgewater United FC - U10B,,491745,MA
NTH NASA 15 SCCL Elite Marietta,NASA Tophat,628975,GA
UFA Loganville 14B White,United Futbol Academy,601232,GA
FC Cancun,,597879,MEX
Holland Rovers 2015B Red,Holland Rovers FC,407553,MI
City SC Frederick '15B EDP Futures - For EDP Registration,City SC Frederick,504529,MD
TISC Blue Jays 2015/16,TISC,503454,KS
PPP 2015 Navy,Philadelphia Union,566049,PAE
SPSC 11U Boys Black,,651869,WI
Chaos FC 16 Boys Havoc,Chaos FC,514832,MI
FC Westlake STXCL WC B15 South Blue,FC Westlake ,633533,TXS
Inter CT FC - Union 2015 Boys SL,Inter Connecticut FC,395317,CT
SFC AZ United Soccer Academy 15B,Spartans FC (AZ),617039,AZ
2015 Boys,Rosevelt Soccer Club,582510,ME
GSA South 15B Red,Gwinnett Soccer Academy,678271,GA
Red Maniacs,Kansas Rush,405701,KS
HTX Woodlands 15B White,HTX,661046,TXS
LSC United 2015 Boys- Gray,Leelanau Soccer Club,425967,MI
SPORTING BV Luton 15,Sporting Blue Valley,390957,KS
Renegades FC,MYSA Independent Teams,654321,MO
GSA North 14B White,Gwinnett Soccer Academy,601224,GA
CKU Crew,Northeast United SC,683020,KS
SNFC B Academy Leeds 2015,Sporting Nebraska FC,683022,NE
LVHSSC Select 2015 2015,,679529,NV
CF 15B Alpharetta White,Concorde Fire ,628543,GA
San Diego Surf Academy Boys 2015 (Ericson),San Diego Surf Soccer Club,679530,CAS
2015 Boys White,RUSH WI Southeast,393136,WI
SSA Swarm Coweta 15B Elite,Southern Soccer Academy,521295,GA
Rizzlers,Nelson County YS,604775,KY
Rush Union B2015 Azul,Rush Union Soccer,383662,GA
14 (11U) WHYFC White,Wilmington Hammerheads FC,632402,NC
KMYSA B11U,KMYSA,553076,MN
HB - Slammers Castaneda,CDA Slammers,683255,CAS
Arkansas Comets 2015B Navy,Arkansas Comets FC,338296,AR
Hawaii RUSH 15B Azul,Hawaii Rush,310307,HI
MPFC 2014B Phoenix,,632411,MI
PIZM 11U Boys,Pine Island Youth Soccer,554406,MN
Challenge 10B,AYSO 397,595469,AZ
SSFC Thunder 15 SM,Saratoga Springs FC,632891,UT
FCC 2014 Boys Navy 2,FC Charleston,633047,SC
Spartanburg United 14 Boys White,Spartanburg United SA,633050,SC
AFC Lightning 15B Red,AFC Lightning,673845,GA
RHSC 2014 Boys White,Richmond Hill SC,633052,GA
Sting Futsal Academy U10 Players,Newburgh Youth Soccer,419871,IN
Sunrise Surf 2015 Boys,Sunrise Soccer Club,631532,FL
15B Select C,RISE Soccer Club,623356,TXS
JYSA U10 Cyclones,Jeffersontown Youth SA,604744,KY
Surf Hawaii 15B Academy I,Hawaii Surf Soccer Club,632736,HI
MPFC 2014B Kryptonite,Mount Pleasant Soccer Club,633055,SC
United SC Premier 2015B,,585418,CO
SAA United SC 2015 Black,SAA United SC,564064,IL
2014B CVFC Bolton,Carolina Velocity FC,560573,NC
Ajax FC Naperville 2015 Boys Red 2,Ajax FC Naperville,667784,IL
Century United 2015 Boys Gold,Century United Soccer,428567,PAW
Ajax FC Naperville 2015 Boys White 1,Ajax FC Naperville,483976,IL
U10 SVSC-Rich,Star Valley Soccer Club,584544,WY
Orland Park Sting FC 2015 Elite,Orland Park Sting FC,539033,IL
LG Celtics 2015B Green,Lagrange Celtics,684492,IL
JYSA U10 Scorch,Jeffersontown Youth SA,604746,KY
Chicago Empire 2015 Blue 2 Boys,Chicago Empire FC,684493,IL
Azzurri United Soccer Club,Azzurri United,651024,IL
Powerstrikers 2015,FC Stars (IL),684494,IL
LG Celtics 2015B White,Lagrange Celtics,684495,IL
FC-1 Academy B2015 Select Blue 2,FC-1 Academy,684496,IL
2014B GCAA Cleve Utd Rebels,Greater Cleveland Athletic Association,560849,NC
2015 Chicago Rush Oswego Boys White,Chicago Rush Soccer Club,643341,IL
Atletico Garland Sc Garcia,Atletico Garland SC,458685,TXN
FCCP 15 Legends,FC Central Penn,516277,PAE
LCFC 2015B Premier,Lincoln City FC,684582,NE
LA Krewe Rush 15B Black,LA Krewe Rush,628717,LA
Force 15B Black,De Anza Force,585202,CAN
East 15B Blue,Colorado Rush,562396,CO
Indy Eleven North 2015B II,Indy Eleven North,637354,IN
15B Roberts,Evolution,166079,TXN
City SC UT Premier 15B-SC,City SC Utah,374532,UT
UFA Mountains 15B Black,United Futbol Academy,371053,GA
Shreveport United 2015BB,Cabosa Shreveport United,659649,LA
LA Krewe Rush 15B Silver - SJP,LA Krewe Rush,576758,LA
Red Star Soccer Club 2015B,Red Star SC,392963,WI
UFA Norcross 15B Red,United Futbol Academy,391314,GA
B15 Black Lions,Sleepy Hollow,394950,NYE
Lonestar 15B Leadership Sth,Lonestar,635922,TXS
U10 Thunder,FC United (NM),564642,NM
Spencerport B2015 Blue,Spencerport SC,433668,NYW
AFU South 2015B Gold,Atlanta Fire United,470334,GA
U9/U10 Hakes Excel,RSL-AZ North,583508,AZ
CSC Eagles 2015 B Black,Calcasieu Soccer Club,637308,LA
LA Krewe Rush 15B White-MP,LA Krewe Rush,628724,LA
LA Krewe Rush 15B AEX,LA Krewe Rush,638157,LA
Bold and Gold 2015 Boys,Bold and Gold Sports International,684719,FL
Harris County United 2015B,,684720,GA
AFC Central 15B North Academy Navy,Alabama FC,678267,AL
2014B CCFC 2015 Yellow,Carolina Core FC Youth,614718,NC
Steamers FC 2015B Blue,Steamers FC,678265,GA
Enterprise United 2015B,Enterprise United,654850,AL
F.C. Fire,Greater Longview SA,165168,TXN
ASG FL 2015B Red,ASG,394194,FL
MSC U9/10 Boys,Mandan Soccer Club,570972,ND
FC National 2015B,FC National,684769,TN
Camp Forest Chaos,,472055,TN
Atlanta Fire 15B Elite II,Atlanta Fire United,614409,GA
LA Breakers FC B2014 White,LA Breakers FC,606840,CAS
Wasatch 2014B-KT,,506256,UT
Fowlerville Gladiators u10 Jones,Fowlerville,520546,MI
Miners FC 2015,Paso Del Norte SA,157382,TXS
MIFC B14 xl2,XL,573937,WA
Virtus FC 2015 Boys RETIRED,Virtus Futbol Club,538661,MO
Springfield Thunder SC B2015 Navy,Springfield Thunder SC,488372,OH
GSA North 15B Premier Jefferson Cup,Gwinnett Soccer Academy,591048,GA
NB AJAX 15 Boys Blue,NB Ajax Soccer Club,551217,TXS
AFC Lightning 15B Gold,AFC Lightning,643092,GA
2015 Boys Revere Premier,FC Boston Bolts,269278,MA
Downtown scfc 2015,Downtown LA Soccer Club,222597,CAS
UPSC Pasadena Energy Violet,United Pearland Soccer Club,461984,TXN
SC Wave 2015 Boys Pre-MLS Next,SC Wave,661512,WI
2014 Grey,Nutley Elite SA,576793,NJ
BFC U10 BOYS BLUE,Burlington FC,548418,VT
Hamburg 2015 Boys Blue,Hamburg SC,428626,NYW
Peak SC 14B DG,,654350,UT
Hilltop Tigers 2015 Boys,Hilltop SC,441756,OH
IFA South Shore 2015 Boys White,IFA South Shore,496461,MA
Strikers TS 14,Strikers FC,654355,UT
TUSA 2014 Juventus,Triangle United,640133,NC
Inter Atlanta FC 15B Blue,Inter Atlanta FC,630192,GA
Dezert Storm U10 B,,580308,NV
CESA 2015B Pre-USYS-NL #1,Carolina Elite Soccer Academy,677851,SC
SA United 15B Grey,SA United Soccer Club,631667,TXS
Emerald EarthQuakes 2015B,Emerald Force Soccer Club,677849,TN
Arena FC Stonerock 2015,,503456,CAS
2015 Alliance Academy Boys - Messi,Charlottesville Alliance Sports Club,582763,VA
SSC Heatwave,Shippensburg SC,404969,PAE
Kings B14,Sporting So-Cal Soccer Club,589614,CAN
FC Alliance 2015B West,FC Alliance TN,589749,MN
Jersey City SA 2015 Green,Jersey City Soccer Association,293172,NJ
FC Alliance North 2015 Boys grey,FC Alliance TN,677845,TN
Fenómenos 2015,Fenomenos FC,591896,AL
Capital City SC 15/16B Navy North,Capital City SC,174335,TXS
Outlaws Obsidian 2015B,Classic FC,565413,NM
AYSO 5B 128 Alliance 2015B Davis,AYSO Alliance Knoxville,677841,TN
OFC Revolution - Grey,,458877,SD
West Pines United F.C.,,669452,FL
FC Scorpions B2015 Yellow,FC Scorpions (CA),481700,CAS
Capital City SC 15B Navy South,Capital City SC,312391,TXS
Tennessee SC 2015B Premier Blue,Tennessee SC,350310,TN
Machine FC (UCSC),,329919,UT
Athletico Español15,ATHLETICO ESPAÑOL,354946,TXN
Libertyville FC 1974 Select-15 Boys 2,Greater Libertyville Soccer Association,420800,IL
AYSO United 15BlueB,AYSO United Soccer Club (NM),596160,NM
JIYSC 2014 Boys Black MOODY,James Island Youth SC,601022,SC
Arsenal Colorado 2015B Red,Arsenal Colorado,633363,CO
2014B CSA CLT Pre-ECNL White,Charlotte Soccer Academy,601184,GA
KC Fusion 15B Red,KC Fusion,385027,KS
JIYSC 2014 Boys Red Cepeda,James Island Youth SC,601190,SC
UFA Loganville 14B Bronze,United Futbol Academy,601193,GA
Brookline Newcastle,,612192,MA
Legion FC2014 Boys,Legion Futbol Club,601202,GA
Arsenal Colorado 2015B Academy,Arsenal Colorado,380049,CO
Lonestar 15B Leadership Nth,Lonestar,635918,TXS
AFC Union B 2015 Navy,AFC Union,283534,WI
AFC Union B 2015 White,AFC Union,462123,WI
Kickers CU10 WL Lattimer,Richmond Kickers YSC,324473,VA
Sturgis U10 Miller,,612296,SD
MK PB Knights U11B,South Dade United,538571,FL
AHFC 15B Premier 1 C,Albion Hurricanes FC,513067,TXS
515 Soccer Academy - 2015 Boys,515 Soccer Academy,666230,IA
Hoosier FC 2015B Wolves Gray,Hoosier Futbol Club,264869,IN
IMPETUS U10,Impetus Soccer Club,533615,FL
Dallas Surf 15/16B East,Dallas Surf,500584,TXN
Lassen United FC,Great Basin Youth Soccer League,628113,NV
B15 FC,Legends FC (CA),610336,CAS
MSVG Boys,Miami Springs Soccer,625333,FL
Sugar Land Fusion 15B,Sugar Land Soccer Club,418022,TXS
Century United - 2015 Boys Grey,Century United Soccer,416307,PAW
FSC B2015 White,Freedom Soccer Club,370631,MD
Flames,Rockport Fulton Youth Soccer League,453630,TXS
EST 2015B Red 1,Eastside Timbers,629212,OR
2015 Competitive Team,,543522,CAN
Charleston City CCFC U11 2014 Boys,Charleston City FC,629321,SC
SCUFC 15 Boys Futures 2,South Carolina United FC,629322,SC
2014 Redoubt Generals,Redoubt SA,629386,TN
Impact City FC Millcreek 15B Blue,,518218,UT
Tennessee SC 15B Premier White,Tennessee SC,447670,TN
Shaw Futbol Club - 11U (2014) - Academy,,629346,SC
SFC B2015 T1,Strikers FC,668790,MT
AFC Central 15B Academy North Red,Alabama FC,638659,AL
Alabama FC Central 15B Academy South Red,Alabama FC,393638,AL
WUSC 2014B Red,Wilson United SC,638664,TN
Missoula Surf 15/16B,Missoula Surf,475683,MT
Southside Juventus 15/16B,Southside Fury Soccer Academy,550857,TXN
LA Krewe Rush 15B Blue,LA Krewe Rush,399620,LA
Pink 2015,United Elite Soccer Inc,486109,MD
U11B Blue - Thompson,Falmouth Youth Soccer,20600,ME
Arya RVA FC 2015,Arya RVA FC,559377,VA
Royals,,648466,OK
SPORTING BV Academy White 14,Sporting Blue Valley,638748,KS
United Blue 15B,Keystone FC,381810,PAE
U10B Bethlehem Hawks Challenge,Bethlehem Soccer Club,569840,NYE
14 (11U) DCYSL DC United,Davidson County Youth SL,639985,NC
LUFC Honey Badgers,Lunenburg United Futbol Club Inc,559312,VA
WESCO 15B Whitehawks,WESCO United,633447,CAN
FSA 2015 Boys Blue,Florence SA,640011,GA
Cleveland Futbol Club 2014 maroon Flames,Cleveland Futbol Club,641019,OH
Woodstown Wildcats 2015,Woodstown Soccer Club,513306,NJ
NWC Alliance 15/16 (U10) Boys Premier,NWC Alliance Soccer Club,613143,OH
NB AJAX 15 Boys White,NB Ajax Soccer Club,550552,TXS
Ukrop Park Black B15,Richmond Kickers YSC,493003,VA
Diablo Valley FC 15B Pre-MLS,Diablo Valley Futbol Club,274124,CAN
Warriors 2015,Springfield FC,380157,PAE
Club Ohio Dayton 15B Black,Club Ohio,643411,OH
15B Johnson,AYSO 350 Alliance,574570,AZ
DCG 2015B White Select,DCG Soccer Club,645247,IA
Bulls 2015 Boys Red,Bulls SC,641858,SC
15 Boys Academy 3,United FC Rush,307594,MN
Texas Spurs FC 15B,Texas Spurs,205784,TXN
BUSC 2015 Select Black,Ballistic United,505196,CAN
Sol SC Lake County 2015B - Tavares,Sol SC Florida ,504920,FL
Avalanche 15B Blue SL,Utah Avalanche,382362,UT
VCF Houston Orange STXCL EC B15,Valencia Academy Houston,421052,TXS
BVB IA Georgia B15 Black,BVB IA,671510,GA
Pro Evolution Football Club 2015 (U9) Coed,TechFit Academy,429110,CAN
AHFC 15B Black B CF,Albion Hurricanes FC,310813,TXS
Queen City Mutiny 14B,Queen City Mutiny,648976,NC
KHA2 New Albany B14,Kings Hammer New Albany,649043,OH
KHA3 New Albany B14,,649050,OH
LA County B15 Gold,SoCal Elite FC,611358,CAS
15 Boys Select 2 Zumbra,Tonka United SA,405880,MN
Atlanta City FC 2014B Rec,Atlanta City FC,649281,GA
HSA 2014 Boys,Hinesville Soccer Association,649282,GA
Inter Atlanta 15B Gray,Inter Atlanta FC Blues,671527,GA
Portage SC 2015B Black,Portage Soccer Club,626226,MI
Detroit City FC West 15B Rouge,Detroit City FC,256171,MI
SPSC 10U Boys Red,,650995,WI
2015,Orland Park Vortex,614116,IL
SoCal RedsFC - B15 Pre MLS - Red,,616127,CAS
GC Academy 2015B Blue,Gulf Coast SC,554600,TXS
United PDX 2015B Pre ECNL,United PDX,672031,CAS
ALBION SC SANTA ANA ACADEMY B2015,ALBION SC Santa Ana,476725,CAS
SVSC 2015 Boys,Southeast Volusia SC,521312,FL
Oceanside Breakers - B2015 BlK,,350833,CAS
Victory SC 2015 Boys East,Victory SC,279265,TXN
WW SURF B15 ELITE CENTRAL PRE-MLS NEXT2,NPSA,623412,WA
Eastside FC Boys 15 White,Eastside FC,106427,MI
Irvine B2015 Anaya,Strikers FC,618235,CAS
Cruzeiro 2015,Cruzeiro Boston,363371,MA
FCDA 2015/16B Pre - Academy,FC Deportivo Arizona,324106,AZ
MCFC Santos,Mission City Futbol Club,555749,TXS
BVB 15B Black (DeSousa),BVB International Academy Texas,364378,TXN
2015 Boys Premier,Sporting Tallahassee Soccer Academy,423145,FL
Michigan Jaguars CW3 2015 Boys White,Michigan Jaguars,96712,MI
Madison Missiles Boys U11 D5,Madison Soccer League,456321,OH
Elite FC B15 White,,646540,UT
Utah Rio FC 15B Tooele,Utah Rio FC,654344,UT
United FC 15B Gold,Furman United SC,679158,SC
