Date,Team,Opponent,Goals For,Goals Against,Opponent_BaseStrength,Opp_Off_norm,Opp_Def_norm,Opp_Power (final),GFPG_Snapshot,GAPG_Snapshot,Recency_Weight,Result,GD
2025-04-05,14B Blue #1,14B Hermanson AL,0,1,0.31339199003043383,0.21904761904761896,0.4077363610132487,0.3716055674901583,1.6,2.4,0.1,L,-1
2025-04-03,14B Blue #1,CDO 14B Elite,1,4,0.34167472737415117,0.36103896103896094,0.32231049370934134,0.2754746906121795,1.6,2.4,0.1,L,-3
2025-03-15,14B Blue #1,Eagles F.C.,2,3,0.3561686199569838,0.0354978354978355,0.6768394044161321,0.37058604561630315,1.6,2.4,0.1,L,-1
2025-03-15,14B Blue #1,14B Hinds,2,6,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,1.6,2.4,0.1,L,-4
2025-03-08,14B Blue #1,Eagles F.C.,2,3,0.3561686199569838,0.0354978354978355,0.6768394044161321,0.37058604561630315,1.6,2.4,0.1,L,-1
2025-02-08,14B Blue #1,Deportivo Mexico 14B,2,0,0.3959972709758971,0.28571428571428564,0.5062802562375085,0.3733232717123743,1.6,2.4,0.1,W,2
2025-09-20,14B Engilman,14B Velasco,1,6,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.87,2.8200000000000003,0.06999999999999997,L,-5
2025-09-14,14B Engilman,14B Moyer,1,4,0.547473382660135,0.36363636363636337,0.7313104016839066,0.5143130988808237,2.87,2.8200000000000003,0.06999999999999997,L,-3
2025-09-13,14B Engilman,Tuzos Royals 14 Pre-Academy,2,3,0.6799423119949504,0.490672963400236,0.8692116605896648,0.6662781223702186,2.87,2.8200000000000003,0.06999999999999997,L,-1
2025-09-12,14B Engilman,NOS Santos 14 Boys White,6,0,0.29025631250582284,0.3922077922077921,0.18830483280385363,0.25199796526025303,2.87,2.8200000000000003,0.06999999999999997,W,6
2025-09-06,14B Engilman,Scottsdale 14 Sandsharks Select,0,2,0.7254093732354601,0.45081874647092024,1.0,0.7291757309448581,2.87,2.8200000000000003,0.06999999999999997,L,-2
2025-04-27,14B Engilman,Phoenix Premier FC 14B Black,2,5,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,2.87,2.8200000000000003,0.06999999999999997,L,-3
2025-04-26,14B Engilman,Dynamos SC 14B Gold,5,0,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,2.87,2.8200000000000003,0.06999999999999997,W,5
2025-04-23,14B Engilman,PRFC Scottsdale 14B Predator,5,2,0.4419013394677058,0.42824675324675304,0.45555592568865855,0.4302670442647073,2.87,2.8200000000000003,0.06999999999999997,W,3
2025-04-12,14B Engilman,PRFC North Valley 14B Predator,3,3,0.3141744947888443,0.3259740259740258,0.3023749636036627,0.3830084785883675,2.87,2.8200000000000003,0.06999999999999997,T,0
2025-03-15,14B Engilman,Tuzos Academy Mesa 2014,5,3,0.3920156774960527,0.4470588235294116,0.33697253146269374,0.4442133099580096,2.87,2.8200000000000003,0.06999999999999997,W,2
2025-03-15,14B Engilman,14 Boys Navy,4,2,0.13543806907586342,0.0779220779220779,0.19295406022964892,0.2395980836309912,2.87,2.8200000000000003,0.029999999999999995,W,2
2025-03-15,14B Engilman,CCV Stars 14 Boys North Orange,4,2,0.3036474888586127,0.12467532467532462,0.48261965304190074,0.4299620549795636,2.87,2.8200000000000003,0.029999999999999995,W,2
2025-03-08,14B Engilman,14B Velasco,2,3,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.87,2.8200000000000003,0.029999999999999995,L,-1
2025-02-22,14B Engilman,East Valley NSFC 14 Boys Aguirre,4,5,0.23483864130943094,0.22857142857142845,0.24110585404743345,0.36324648396415726,2.87,2.8200000000000003,0.029999999999999995,L,-1
2025-02-15,14B Engilman,AZEV B2014 (NAVY),0,4,0.6064837522855229,0.5282717282717282,0.6846957762993175,0.5084986014671741,2.87,2.8200000000000003,0.029999999999999995,L,-4
2025-02-08,14B Engilman,Tuzos Titanes 2014,5,0,0.01581227902873822,0.0,0.03162455805747644,0.06442467348655855,2.87,2.8200000000000003,0.029999999999999995,W,5
2025-02-01,14B Engilman,Dynamos SC 14B Gold,2,2,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,2.87,2.8200000000000003,0.029999999999999995,T,0
2025-01-25,14B Engilman,PRFC Southeast Valley 14B Pre-Academy,3,1,0.205266324974404,0.22077922077922066,0.18975342916958737,0.34389344020801876,2.87,2.8200000000000003,0.029999999999999995,W,2
2025-01-11,14B Engilman,14B GSA,1,4,0.4972876857649803,0.480890538033395,0.5136848334965656,0.5562320408567263,2.87,2.8200000000000003,0.029999999999999995,L,-3
2025-01-03,14B Engilman,14B Velasco,2,7,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.87,2.8200000000000003,0.029999999999999995,L,-5
2025-09-28,14B Felix Nogales,Deportivo Mexico 14B,2,2,0.3959972709758971,0.28571428571428564,0.5062802562375085,0.3733232717123743,2.7,2.8,0.1,T,0
2025-09-27,14B Felix Nogales,Milan,0,3,0.25311479142719484,0.12142857142857133,0.3848010114258184,0.2801327537607974,2.7,2.8,0.1,L,-3
2025-09-27,14B Felix Nogales,CAC 14/15B (Conroy),3,3,0.25759945531719175,0.35064935064935054,0.16454955998503293,0.2197556118804795,2.7,2.8,0.1,T,0
2025-09-26,14B Felix Nogales,SFC XOLOS ARIZONA 2014,3,5,0.7122273605554872,0.8805194805194804,0.5439352405914939,0.588799544720378,2.7,2.8,0.1,L,-2
2025-04-05,14B Felix Nogales,VSC 2014 Boys White,6,0,0.17892586122749285,0.03246753246753246,0.3253841899874532,0.1740515815122567,2.7,2.8,0.1,W,6
2025-03-15,14B Felix Nogales,Milan,3,2,0.25311479142719484,0.12142857142857133,0.3848010114258184,0.2801327537607974,2.7,2.8,0.1,W,1
2025-02-16,14B Felix Nogales,CAC 14/15B (Conroy),4,2,0.25759945531719175,0.35064935064935054,0.16454955998503293,0.2197556118804795,2.7,2.8,0.1,W,2
2025-02-15,14B Felix Nogales,14B Hinds,0,5,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,2.7,2.8,0.1,L,-5
2025-01-19,14B Felix Nogales,VSC 2014 Boys White,4,1,0.17892586122749285,0.03246753246753246,0.3253841899874532,0.1740515815122567,2.7,2.8,0.1,W,3
2025-01-18,14B Felix Nogales,AZEV B2014 (WHITE),2,5,0.7827648065556778,0.9740259740259737,0.5915036390853821,0.5630699754524565,2.7,2.8,0.1,L,-3
2025-09-28,14B GSA,AZ Arsenal Pre-ECNL B14,0,3,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,2.8514285714285714,2.375714285714286,0.03999999999999999,L,-3
2025-09-28,14B GSA,Playmaker Futbol Academy PRE-ECNL B14,3,1,0.39329356521279996,0.3428571428571427,0.4437299875684572,0.44255797613899456,2.8514285714285714,2.375714285714286,0.03999999999999999,W,2
2025-09-28,14B GSA,Southeast 2014 Boys Red,2,1,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.8514285714285714,2.375714285714286,0.03999999999999999,W,1
2025-09-27,14B GSA,Excel Soccer Academy 14B Red,7,2,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.8514285714285714,2.375714285714286,0.03999999999999999,W,5
2025-09-27,14B GSA,Tuzos Royals 2014,3,1,0.36291258405720445,0.11168831168831168,0.6141368564260972,0.4934032261758452,2.8514285714285714,2.375714285714286,0.03999999999999999,W,2
2025-09-27,14B GSA,Southeast 2014 Boys Green,0,6,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,2.8514285714285714,2.375714285714286,0.03999999999999999,L,-6
2025-09-26,14B GSA,2014B West,0,0,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.8514285714285714,2.375714285714286,0.03999999999999999,T,0
2025-09-07,14B GSA,Tuzos Royals 2014,4,1,0.36291258405720445,0.11168831168831168,0.6141368564260972,0.4934032261758452,2.8514285714285714,2.375714285714286,0.03999999999999999,W,3
2025-09-07,14B GSA,2014B West,0,7,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.8514285714285714,2.375714285714286,0.03999999999999999,L,-7
2025-09-06,14B GSA,Dynamos SC 14B SC,3,3,0.6037496465952007,0.39480519480519466,0.8126940983852068,0.6434205242548148,2.8514285714285714,2.375714285714286,0.03999999999999999,T,0
2025-09-06,14B GSA,PRFC North Valley 14B Predator,1,0,0.3141744947888443,0.3259740259740258,0.3023749636036627,0.3830084785883675,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-09-06,14B GSA,Tuzos Royals 2014,2,1,0.36291258405720445,0.11168831168831168,0.6141368564260972,0.4934032261758452,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-08-31,14B GSA,Phoenix Premier FC 14B Pre MLS Next AD,6,1,0.1692011024578725,0.19480519480519473,0.14359701011055026,0.2807234766559812,2.8514285714285714,2.375714285714286,0.01714285714285714,W,5
2025-08-31,14B GSA,Phoenix Premier FC 14B Pre MLS Next AD,6,1,0.1692011024578725,0.19480519480519473,0.14359701011055026,0.2807234766559812,2.8514285714285714,2.375714285714286,0.01714285714285714,W,5
2025-08-31,14B GSA,Playmaker Futbol Academy PRE-ECNL B14,6,2,0.39329356521279996,0.3428571428571427,0.4437299875684572,0.44255797613899456,2.8514285714285714,2.375714285714286,0.01714285714285714,W,4
2025-08-30,14B GSA,PRFC Scottsdale 14B Pre-Academy,1,0,0.8371009600339419,0.7416267942583729,0.9325751258095109,0.7541633063421593,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-05-03,14B GSA,Excel Soccer Academy 14B Red,2,5,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.8514285714285714,2.375714285714286,0.01714285714285714,L,-3
2025-05-03,14B GSA,Excel Soccer Academy 14B Red,2,5,0.5654422052435566,0.49744449099287785,0.6334399194942354,0.5977149974882635,2.8514285714285714,2.375714285714286,0.01714285714285714,L,-3
2025-04-27,14B GSA,Brazas 2014 Boys Black Marcos,2,2,0.5880789745947604,0.5168831168831166,0.6592748323064043,0.5251128101749807,2.8514285714285714,2.375714285714286,0.01714285714285714,T,0
2025-04-26,14B GSA,14 Pre-MLSN #2,5,3,0.8370931750767346,0.8207792207792205,0.8534071293742488,0.6337542949258105,2.8514285714285714,2.375714285714286,0.01714285714285714,W,2
2025-04-13,14B GSA,AZ Arsenal Pre-ECNL B14,5,1,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,2.8514285714285714,2.375714285714286,0.01714285714285714,W,4
2025-04-13,14B GSA,AZ Arsenal Pre-ECNL B14,4,3,0.9035779059697493,1.0,0.8071558119394986,0.8249710689033376,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-04-12,14B GSA,Southeast 2014 Boys Blue,5,3,0.35536099268065646,0.26412897447380196,0.446593010887511,0.46336872402482454,2.8514285714285714,2.375714285714286,0.01714285714285714,W,2
2025-04-12,14B GSA,Southeast 2014 Boys Blue,5,3,0.35536099268065646,0.26412897447380196,0.446593010887511,0.46336872402482454,2.8514285714285714,2.375714285714286,0.01714285714285714,W,2
2025-04-12,14B GSA,Southeast 2014 Boys Red,2,1,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-04-12,14B GSA,Southeast 2014 Boys Red,2,1,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-03-30,14B GSA,2014 Elite,1,1,1.0,1.0,1.0,0.8770258777749511,2.8514285714285714,2.375714285714286,0.01714285714285714,T,0
2025-03-09,14B GSA,Madison FC 14 Gold Boys,3,3,0.692223399306951,0.7020527859237534,0.6823940126901485,0.6132219435795043,2.8514285714285714,2.375714285714286,0.01714285714285714,T,0
2025-03-09,14B GSA,Madison FC 14 Gold Boys,3,3,0.692223399306951,0.7020527859237534,0.6823940126901485,0.6132219435795043,2.8514285714285714,2.375714285714286,0.01714285714285714,T,0
2025-03-08,14B GSA,14B Antunez Pre-MLS Next,2,1,0.23311935902779068,0.12727272727272723,0.3389659907828541,0.380115809488794,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-03-01,14B GSA,AZEV B2014 (NAVY),4,8,0.6064837522855229,0.5282717282717282,0.6846957762993175,0.5084986014671741,2.8514285714285714,2.375714285714286,0.01714285714285714,L,-4
2025-02-22,14B GSA,Tuzos Titanes 2014,12,0,0.01581227902873822,0.0,0.03162455805747644,0.06442467348655855,2.8514285714285714,2.375714285714286,0.01714285714285714,W,12
2025-02-22,14B GSA,14B Antunez Pre-MLS Next,7,2,0.23311935902779068,0.12727272727272723,0.3389659907828541,0.380115809488794,2.8514285714285714,2.375714285714286,0.01714285714285714,W,5
2025-02-15,14B GSA,Dynamos SC 14B Gold,9,1,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,2.8514285714285714,2.375714285714286,0.01714285714285714,W,8
2025-02-08,14B GSA,PRFC Southeast Valley 14B Pre-Academy,7,1,0.205266324974404,0.22077922077922066,0.18975342916958737,0.34389344020801876,2.8514285714285714,2.375714285714286,0.01714285714285714,W,6
2025-02-08,14B GSA,CCV Stars 14 Boys North Pre-ECNL,3,0,0.4163380214119245,0.14430014430014426,0.6883758985237047,0.3932492507740056,2.8514285714285714,2.375714285714286,0.01714285714285714,W,3
2025-02-01,14B GSA,East Valley NSFC 14 Boys Aguirre,8,1,0.23483864130943094,0.22857142857142845,0.24110585404743345,0.36324648396415726,2.8514285714285714,2.375714285714286,0.01714285714285714,W,7
2025-01-26,14B GSA,Southeast 2014 Boys Red,4,2,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.8514285714285714,2.375714285714286,0.01714285714285714,W,2
2025-01-26,14B GSA,Southeast 2014 Boys Red,4,2,0.5422979763633814,0.35938606847697746,0.7252098842497854,0.5714962874842497,2.8514285714285714,2.375714285714286,0.01714285714285714,W,2
2025-01-25,14B GSA,Phoenix Premier FC 14B Black,7,1,0.40571303181860113,0.49202226345083466,0.3194038001863676,0.4953178087698247,2.8514285714285714,2.375714285714286,0.01714285714285714,W,6
2025-01-25,14B GSA,14B Velasco,8,5,0.5161409523514227,0.47755102040816305,0.5547308842946823,0.5153430727084376,2.8514285714285714,2.375714285714286,0.01714285714285714,W,3
2025-01-24,14B GSA,2014B West,6,3,0.6796931452476549,0.6961038961038959,0.6632823943914139,0.6638924416271482,2.8514285714285714,2.375714285714286,0.01714285714285714,W,3
2025-01-11,14B GSA,14B Engilman,4,1,0.4394162211874477,0.48571428571428554,0.39311815666060984,0.4395148316084503,2.8514285714285714,2.375714285714286,0.01714285714285714,W,3
2025-01-04,14B GSA,Sun Warriors 15/16 Boys,2,1,0.0884623298773246,0.0,0.1769246597546492,0.23726006055599508,2.8514285714285714,2.375714285714286,0.01714285714285714,W,1
2025-01-04,14B GSA,14B Antunez Pre-MLS Next,3,5,0.23311935902779068,0.12727272727272723,0.3389659907828541,0.380115809488794,2.8514285714285714,2.375714285714286,0.01714285714285714,L,-2
2025-09-21,14B Geoff,Phoenix Premier FC 14B X-Factor,1,8,0.6916292268159792,0.6519480519480516,0.7313104016839066,0.4936256988009038,1.58,4.6,0.09210526315789473,L,-7
2025-09-20,14B Geoff,Tuzos Nogales 2014,3,1,0.2634324905088436,0.0,0.5268649810176872,0.1628879909891874,1.58,4.6,0.09210526315789473,W,2
2025-09-19,14B Geoff,14B NL #2,1,6,0.5678202841426558,0.34632034632034625,0.7893202219649655,0.31939890983024394,1.58,4.6,0.09210526315789473,L,-5
2025-04-06,14B Geoff,VSC 2014 Boys White,4,1,0.17892586122749285,0.03246753246753246,0.3253841899874532,0.1740515815122567,1.58,4.6,0.09210526315789473,W,3
2025-03-30,14B Geoff,PRFC Scottsdale 14B Copa,1,2,0.24420650716442702,0.3058441558441558,0.18256885848469823,0.20444760033875178,1.58,4.6,0.09210526315789473,L,-1
2025-03-15,14B Geoff,Milan,2,2,0.25311479142719484,0.12142857142857133,0.3848010114258184,0.2801327537607974,1.58,4.6,0.09210526315789473,T,0
2025-03-08,14B Geoff,Scottsdale 14 Sandsharks Black,0,4,0.3587792622979801,0.0779220779220779,0.6396364466738822,0.2689064381987852,1.58,4.6,0.09210526315789473,L,-4
2025-03-01,14B Geoff,14B Hinds,0,6,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,1.58,4.6,0.09210526315789473,L,-6
2025-02-01,14B Geoff,CDO 14B Elite,1,2,0.34167472737415117,0.36103896103896094,0.32231049370934134,0.2754746906121795,1.58,4.6,0.09210526315789473,L,-1
2025-01-25,14B Geoff,CDO 14B Elite,1,8,0.34167472737415117,0.36103896103896094,0.32231049370934134,0.2754746906121795,1.58,4.6,0.09210526315789473,L,-7
2025-01-18,14B Geoff,CAC 14/15B (Conroy),3,4,0.25759945531719175,0.35064935064935054,0.16454955998503293,0.2197556118804795,1.58,4.6,0.03947368421052632,L,-1
2025-01-11,14B Geoff,14B Hinds,1,8,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,1.58,4.6,0.03947368421052632,L,-7
2025-10-04,14B Hermanson AL,Madison FC 14 Gold Boys,2,6,0.692223399306951,0.7020527859237534,0.6823940126901485,0.6132219435795043,1.8433333333333333,2.76,0.05645161290322579,L,-4
2025-10-04,14B Hermanson AL,Madison FC 14 Gold Boys,2,6,0.692223399306951,0.7020527859237534,0.6823940126901485,0.6132219435795043,1.8433333333333333,2.76,0.05645161290322579,L,-4
2025-10-04,14B Hermanson AL,Southeast 2014 Boys Green,1,2,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,1.8433333333333333,2.76,0.05645161290322579,L,-1
2025-10-04,14B Hermanson AL,Southeast 2014 Boys Green,1,2,0.6182956450374286,0.5708291708291706,0.6657621192456867,0.5663244659526465,1.8433333333333333,2.76,0.05645161290322579,L,-1
2025-09-21,14B Hermanson AL,14B Negrete Pre MLS Next,0,0,0.4949125249554863,0.5870129870129868,0.4028120628979858,0.3955922611228064,1.8433333333333333,2.76,0.05645161290322579,T,0
2025-09-21,14B Hermanson AL,CDO 14B Elite,0,1,0.34167472737415117,0.36103896103896094,0.32231049370934134,0.2754746906121795,1.8433333333333333,2.76,0.05645161290322579,L,-1
2025-09-20,14B Hermanson AL,VSC 2014 Boys Green,4,5,0.41159175944572945,0.28571428571428564,0.5374692331771732,0.39140707477913406,1.8433333333333333,2.76,0.05645161290322579,L,-1
2025-09-20,14B Hermanson AL,14B NL #1,2,3,0.6981429108806223,0.5194805194805193,0.8768053022807254,0.43817473635596227,1.8433333333333333,2.76,0.05645161290322579,L,-1
2025-09-14,14B Hermanson AL,CCV Stars 14 Boys East Pre-ECNL,4,0,0.47489182889318526,0.6493506493506491,0.3004330084357214,0.26712665375241673,1.8433333333333333,2.76,0.05645161290322579,W,4
2025-09-13,14B Hermanson AL,14B Rueda,4,3,0.13253905224713133,0.07532467532467531,0.18975342916958737,0.2144624090472823,1.8433333333333333,2.76,0.05645161290322579,W,1
2025-09-13,14B Hermanson AL,State 48 FC Avondale 14 Black,2,3,0.38895952371257286,0.2562770562770562,0.5216419911480895,0.40358611927274507,1.8433333333333333,2.76,0.024193548387096774,L,-1
2025-08-31,14B Hermanson AL,RSL-AZ Yuma 14 Boys Quinonez,0,5,0.5767738357413915,0.7792207792207789,0.37432689226200405,0.4868899757438311,1.8433333333333333,2.76,0.024193548387096774,L,-5
2025-08-30,14B Hermanson AL,Dynamos SC 14B Gold,2,7,0.4598730751896604,0.5337662337662334,0.3859799166130874,0.44391660930310256,1.8433333333333333,2.76,0.024193548387096774,L,-5
2025-08-30,14B Hermanson AL,PRFC Desert Foothills 14B Pre-Academy,0,6,0.43179269907769086,0.39999999999999986,0.46358539815538186,0.5430453739908772,1.8433333333333333,2.76,0.024193548387096774,L,-6
2025-04-06,14B Hermanson AL,CDO 14B Elite,3,0,0.34167472737415117,0.36103896103896094,0.32231049370934134,0.2754746906121795,1.8433333333333333,2.76,0.024193548387096774,W,3
2025-04-06,14B Hermanson AL,14B Hinds,1,2,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,1.8433333333333333,2.76,0.024193548387096774,L,-1
2025-04-05,14B Hermanson AL,14B Blue #1,1,0,0.33106220604083214,0.1558441558441558,0.5062802562375085,0.26631678119307767,1.8433333333333333,2.76,0.024193548387096774,W,1
2025-04-03,14B Hermanson AL,FC Sonora 14' B Dynamo,3,1,0.21566769995747984,0.3710575139146566,0.06027788600030311,0.1790629761840024,1.8433333333333333,2.76,0.024193548387096774,W,2
2025-03-29,14B Hermanson AL,PRFC Scottsdale 14B Copa,4,2,0.24420650716442702,0.3058441558441558,0.18256885848469823,0.20444760033875178,1.8433333333333333,2.76,0.024193548387096774,W,2
2025-03-22,14B Hermanson AL,Milan,7,0,0.25311479142719484,0.12142857142857133,0.3848010114258184,0.2801327537607974,1.8433333333333333,2.76,0.024193548387096774,W,7
2025-03-08,14B Hermanson AL,CDO 14B Elite,3,3,0.34167472737415117,0.36103896103896094,0.32231049370934134,0.2754746906121795,1.8433333333333333,2.76,0.024193548387096774,T,0
2025-03-05,14B Hermanson AL,14B Hinds,0,4,0.4912311659577727,0.39567099567099556,0.5867913362445499,0.37839723647287976,1.8433333333333333,2.76,0.024193548387096774,L,-4
