Team,Date,Opponent,GoalsFor,GoalsAgainst,GoalDiff,expected_gd,gd_delta,impact_bucket,Opponent_BaseStrength,PS_A,PS_B,P_A_win,P_Draw,P_B_win,PredictedWinner,ActualWinner,A_win_actual
AZ Arsenal 14 Boys Teal 2 SC,2024-09-28,2014 Rush Boys,3,2,1,0.5,0.5,neutral,0.202,,0.2568,,,,2014 Rush Boys,AZ Arsenal 14 Boys Teal 2 SC,1
AZ Arsenal 14 Boys Teal 2 SC,2024-09-22,14B NL #2,1,0,1,0.5,0.5,neutral,0.325,,0.2916,,,,14B NL #2,AZ Arsenal 14 Boys Teal 2 SC,1
AZ Arsenal 14 Boys Teal 2 SC,2024-09-22,CAC 14/15B (Conroy),5,0,5,2.5,2.5,good,0.141,,0.1229,,,,CAC 14/15B (Conroy),AZ Arsenal 14 Boys Teal 2 SC,1
AZ Arsenal 14 Boys Teal 2 SC,2024-09-21,CDO 14B Elite,2,0,2,1.0,1.0,neutral,0.244,,0.2111,,,,CDO 14B Elite,AZ Arsenal 14 Boys Teal 2 SC,1
AZ Arsenal 14 Boys Teal 2 SC,2024-09-21,14B Geoff,4,4,0,0.0,0.0,neutral,0.15,,0.1097,,,,14B Geoff,Draw,0
AZ Arsenal 14 Boys Teal 2 SC,2024-09-14,PRFC Desert Foothills 14B Predator,6,3,3,1.5,1.5,good,0.136,,0.1013,,,,PRFC Desert Foothills 14B Predator,AZ Arsenal 14 Boys Teal 2 SC,1
AZ Arsenal 14 Boys Teal 2 SC,2024-09-13,Madison FC 14 Blue Boys,5,1,4,2.0,2.0,good,0.226,,0.2128,,,,Madison FC 14 Blue Boys,AZ Arsenal 14 Boys Teal 2 SC,1
AZ Arsenal 14 Boys Teal CB,2025-09-06,State 48 FC Avondale 14 Black,2,4,-2,-1.0,-1.0,neutral,0.189,0.1394,0.1815,0.4052758911638523,0.027151862293003193,0.5675722465431445,State 48 FC Avondale 14 Black,State 48 FC Avondale 14 Black,0
AZ Arsenal 14 Boys Teal CB,2025-08-30,Amore 2014 Boys,1,5,-4,-2.0,-2.0,weak,0.212,0.1394,0.2019,0.37655913672258623,0.0025998048864081216,0.6208410583910057,Amore 2014 Boys,Amore 2014 Boys,0
AZ Arsenal 14 Boys Teal CB,2025-08-30,CAC 14/15B (Conroy),8,0,8,4.0,4.0,good,0.141,0.1394,0.1229,0.4643274905867092,0.12876329426982588,0.40690921514346495,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2025-08-29,PRFC Southeast Valley 14B Predator,2,0,2,1.0,1.0,neutral,0.163,0.1394,0.218,0.3477100605919038,0.00020881815585749801,0.6520811212522387,PRFC Southeast Valley 14B Predator,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2025-07-20,AZ Arsenal Pre-ECNL B15,1,10,-9,-4.5,-4.5,weak,0.293,0.1394,,,,,AZ Arsenal Pre-ECNL B15,AZ Arsenal Pre-ECNL B15,0
AZ Arsenal 14 Boys Teal CB,2025-07-19,CAC 14/15B (Conroy),5,4,1,0.5,0.5,neutral,0.141,0.1394,0.1229,0.4643274905867092,0.12876329426982588,0.40690921514346495,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2025-07-19,REAL AZ,1,8,-7,-3.5,-3.5,weak,0.634,0.1394,,,,,REAL AZ,REAL AZ,0
AZ Arsenal 14 Boys Teal CB,2025-04-13,LAFC 14 BOYS,1,6,-5,-2.5,-2.5,weak,0.197,0.1394,,,,,LAFC 14 BOYS,LAFC 14 BOYS,0
AZ Arsenal 14 Boys Teal CB,2025-04-12,AZEV B2014 (WHITE),0,7,-7,-3.5,-3.5,weak,0.262,0.1394,0.2279,0.330029949387715,3.3232868861178395e-05,0.6699368177434237,AZEV B2014 (WHITE),AZEV B2014 (WHITE),0
AZ Arsenal 14 Boys Teal CB,2025-04-12,El Paso Football Club U11 BLUE,2,6,-4,-2.0,-2.0,weak,0.279,0.1394,,,,,El Paso Football Club U11 BLUE,El Paso Football Club U11 BLUE,0
AZ Arsenal 14 Boys Teal CB,2025-03-01,AZ Inferno 14 Boys Black,0,3,-3,-1.5,-1.5,weak,0.208,0.1394,0.1638,0.40912668820682035,0.09355769957247731,0.4973156122207023,AZ Inferno 14 Boys Black,AZ Inferno 14 Boys Black,0
AZ Arsenal 14 Boys Teal CB,2025-02-22,Synergy FC 14 B,1,1,0,0.0,0.0,neutral,0.134,0.1394,0.1225,0.46590534228344904,0.12710715246438464,0.4069875052521663,AZ Arsenal 14 Boys Teal CB,Draw,0
AZ Arsenal 14 Boys Teal CB,2025-02-22,PRFC West Valley 15B Predator,0,9,-9,-4.5,-4.5,weak,0.224,0.1394,,,,,PRFC West Valley 15B Predator,PRFC West Valley 15B Predator,0
AZ Arsenal 14 Boys Teal CB,2025-02-21,Legends FC AZ 14B Black,1,9,-8,-4.0,-4.0,weak,0.227,0.1394,0.279,0.2466053329887571,7.88913896751657e-11,0.7533946669323516,Legends FC AZ 14B Black,Legends FC AZ 14B Black,0
AZ Arsenal 14 Boys Teal CB,2025-02-15,Playmaker Futbol Academy 14B White,18,0,18,9.0,9.0,good,0.145,0.1394,,,,,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2025-02-08,East Valley NSFC 14 Boys Tiggs,4,1,3,1.5,1.5,good,0.085,0.1394,0.0974,0.5672384856102912,0.027399786064485433,0.4053617283252233,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2025-02-01,Real Arizona 2014,2,4,-2,-1.0,-1.0,neutral,0.322,0.1394,0.3454,0.1613794385308798,6.661355699521543e-22,0.8386205614691202,Real Arizona 2014,Real Arizona 2014,0
AZ Arsenal 14 Boys Teal CB,2025-01-25,2014 Tuzos Academy FV,0,6,-6,-3.0,-3.0,weak,0.439,0.1394,0.3338,0.17433649508599056,1.1609966931713888e-19,0.8256635049140094,2014 Tuzos Academy FV,2014 Tuzos Academy FV,0
AZ Arsenal 14 Boys Teal CB,2025-01-12,CCV STARS 14 Boys Navy LAV,2,2,0,0.0,0.0,neutral,0.127,0.1394,,,,,CCV STARS 14 Boys Navy LAV,Draw,0
AZ Arsenal 14 Boys Teal CB,2025-01-12,2014 Boys Blue,3,1,2,1.0,1.0,neutral,0.182,0.1394,0.144,0.4105910073040629,0.16342677496136157,0.4259822177345754,2014 Boys Blue,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2025-01-11,Amore 2014 Boys,0,4,-4,-2.0,-2.0,weak,0.212,0.1394,0.2019,0.37655913672258623,0.0025998048864081216,0.6208410583910057,Amore 2014 Boys,Amore 2014 Boys,0
AZ Arsenal 14 Boys Teal CB,2025-01-04,AZ Arsenal 14 Boys Teal 2 PJ,3,3,0,0.0,0.0,neutral,0.145,0.1394,,,,,AZ Arsenal 14 Boys Teal 2 PJ,Draw,0
AZ Arsenal 14 Boys Teal CB,2025-01-04,AZ Arsenal 14 Boys AYDP,1,3,-2,-1.0,-1.0,neutral,0.23,0.1394,,,,,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys AYDP,0
AZ Arsenal 14 Boys Teal CB,2025-01-03,Next Level Soccer Southeast 2014 Boys Green,1,1,0,0.0,0.0,neutral,0.27,0.1394,,,,,Next Level Soccer Southeast 2014 Boys Green,Draw,0
AZ Arsenal 14 Boys Teal CB,2024-12-14,AZ Inferno 14 Boys Black,0,4,-4,-2.0,-2.0,weak,0.208,0.1394,0.1638,0.40912668820682035,0.09355769957247731,0.4973156122207023,AZ Inferno 14 Boys Black,AZ Inferno 14 Boys Black,0
AZ Arsenal 14 Boys Teal CB,2024-11-23,AZ Inferno 14 Boys Black,0,7,-7,-3.5,-3.5,weak,0.208,0.1394,0.1638,0.40912668820682035,0.09355769957247731,0.4973156122207023,AZ Inferno 14 Boys Black,AZ Inferno 14 Boys Black,0
AZ Arsenal 14 Boys Teal CB,2024-11-17,AZSC 14B Azanger,2,2,0,0.0,0.0,neutral,0.34,0.1394,,,,,AZSC 14B Azanger,Draw,0
AZ Arsenal 14 Boys Teal CB,2024-11-02,Phoenix Premier FC 14B White,2,4,-2,-1.0,-1.0,neutral,0.134,0.1394,0.1104,0.5171161795147159,0.0728385506399271,0.41004526984535705,AZ Arsenal 14 Boys Teal CB,Phoenix Premier FC 14B White,0
AZ Arsenal 14 Boys Teal CB,2024-10-19,Phoenix Valley Soccer Club boys 2014,1,1,0,0.0,0.0,neutral,0.171,0.1394,0.1131,0.5055256299240278,0.08486713419270181,0.40960723588327025,AZ Arsenal 14 Boys Teal CB,Draw,0
AZ Arsenal 14 Boys Teal CB,2024-10-13,AZ Arsenal 14 Boys AYDP,0,0,0,0.0,0.0,neutral,0.23,0.1394,,,,,AZ Arsenal 14 Boys AYDP,Draw,0
AZ Arsenal 14 Boys Teal CB,2024-10-12,Amore 2014 Boys,4,2,2,1.0,1.0,neutral,0.212,0.1394,0.2019,0.37655913672258623,0.0025998048864081216,0.6208410583910057,Amore 2014 Boys,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2024-10-12,VSC 2014 Boys Green,0,8,-8,-4.0,-4.0,weak,0.214,0.1394,0.1899,0.3956982551636723,0.011623336447730746,0.592678408388597,VSC 2014 Boys Green,VSC 2014 Boys Green,0
AZ Arsenal 14 Boys Teal CB,2024-09-20,CCV STARS 14 Boys Navy LAV,4,2,2,1.0,1.0,neutral,0.127,0.1394,,,,,CCV STARS 14 Boys Navy LAV,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2024-09-14,Select 14/15B Red,4,2,2,1.0,1.0,neutral,0.212,0.1394,,,,,Select 14/15B Red,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2024-09-07,Select 14B,3,0,3,1.5,1.5,good,0.174,0.1394,0.1389,0.41751932580288953,0.16662808999191545,0.41585258420519494,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2024-09-01,AZEV B2014 (WHITE),1,6,-5,-2.5,-2.5,weak,0.262,0.1394,0.2279,0.330029949387715,3.3232868861178395e-05,0.6699368177434237,AZEV B2014 (WHITE),AZEV B2014 (WHITE),0
AZ Arsenal 14 Boys Teal CB,2024-08-31,PRFC North Valley 14B Copa,3,0,3,1.5,1.5,good,0.113,0.1394,0.1207,0.4731651346412315,0.11941492441969849,0.4074199409390701,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CB,2024-08-30,PRFC West Valley 14B Predator,2,0,2,1.0,1.0,neutral,0.214,0.1394,0.2367,0.314663125130865,5.402469327589101e-06,0.6853314723998075,PRFC West Valley 14B Predator,AZ Arsenal 14 Boys Teal CB,1
AZ Arsenal 14 Boys Teal CJB,2025-07-20,CAC 14/15B (Conroy),6,9,-3,-1.5,-1.5,weak,0.141,,0.1229,,,,CAC 14/15B (Conroy),CAC 14/15B (Conroy),0
AZ Arsenal 14 Boys Teal CJB,2025-07-19,AZ Arsenal Pre-ECNL B15,1,11,-10,-5.0,-5.0,weak,0.293,,,,,,AZ Arsenal Pre-ECNL B15,AZ Arsenal Pre-ECNL B15,0
AZ Arsenal 14 Boys Teal MC,2025-09-21,Phoenix Premier FC 14B X-Factor,0,3,-3,-1.5,-1.5,weak,0.362,0.1322,0.3556,0.14341635485349666,1.6525920058769342e-25,0.8565836451465033,Phoenix Premier FC 14B X-Factor,Phoenix Premier FC 14B X-Factor,0
AZ Arsenal 14 Boys Teal MC,2025-09-21,14B NL #2,3,2,1,0.5,0.5,neutral,0.325,0.1322,0.2916,0.21836839744673106,1.0970855738178439e-13,0.7816316025531593,14B NL #2,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-09-20,Jedi 14B,1,0,1,0.5,0.5,neutral,0.179,0.1322,0.1927,0.38000615497156937,0.0034142329213224473,0.6165796121071081,Jedi 14B,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-09-20,Phoenix Premier FC 14B X-Factor,0,3,-3,-1.5,-1.5,weak,0.362,0.1322,0.3556,0.14341635485349666,1.6525920058769342e-25,0.8565836451465033,Phoenix Premier FC 14B X-Factor,Phoenix Premier FC 14B X-Factor,0
AZ Arsenal 14 Boys Teal MC,2025-09-13,Playmaker Futbol Academy North 14B,2,6,-4,-2.0,-2.0,weak,0.411,0.1322,,,,,Playmaker Futbol Academy North 14B,Playmaker Futbol Academy North 14B,0
AZ Arsenal 14 Boys Teal MC,2025-09-06,State 48 FC Avondale 14 White,1,3,-2,-1.0,-1.0,neutral,0.147,0.1322,0.1464,0.4066285246528097,0.13782394776374093,0.4555475275834494,State 48 FC Avondale 14 White,State 48 FC Avondale 14 White,0
AZ Arsenal 14 Boys Teal MC,2025-04-13,Hustle Hard 2014- Boys,2,1,1,0.5,0.5,neutral,0.11,0.1322,0.1086,0.4938645228154542,0.09723931800822215,0.4088961591763236,AZ Arsenal 14 Boys Teal MC,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-04-12,Playmaker Futbol Academy 14B White,3,5,-2,-1.0,-1.0,neutral,0.145,0.1322,,,,,Playmaker Futbol Academy 14B White,Playmaker Futbol Academy 14B White,0
AZ Arsenal 14 Boys Teal MC,2025-04-12,2014 Rush Boys,3,4,-1,-0.5,-0.5,neutral,0.202,0.1322,0.2568,0.2695710428165857,6.447227157334371e-09,0.7304289507361871,2014 Rush Boys,2014 Rush Boys,0
AZ Arsenal 14 Boys Teal MC,2025-04-10,AZ Arsenal 14 Boys AYDP,0,3,-3,-1.5,-1.5,weak,0.23,0.1322,,,,,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys AYDP,0
AZ Arsenal 14 Boys Teal MC,2025-03-08,ASA 014B Magic,6,1,5,2.5,2.5,good,0.054,0.1322,0.0822,0.5913342386139956,0.01228256733582145,0.396383194050183,AZ Arsenal 14 Boys Teal MC,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-03-08,CCV STARS 14 Boys Navy LAV,6,0,6,3.0,3.0,good,0.127,0.1322,,,,,CCV STARS 14 Boys Navy LAV,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-02-19,AZ Arsenal 14 Boys AYDP,4,1,3,1.5,1.5,good,0.23,0.1322,,,,,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-02-01,Select 14/15B Red,2,3,-1,-0.5,-0.5,neutral,0.212,0.1322,,,,,Select 14/15B Red,Select 14/15B Red,0
AZ Arsenal 14 Boys Teal MC,2025-01-31,14B Bratcher,3,2,1,0.5,0.5,neutral,0.15,0.1322,,,,,14B Bratcher,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-01-12,FSC United 14 Boys,2,0,2,1.0,1.0,neutral,0.122,0.1322,0.1168,0.46006326395962055,0.13320086455131724,0.4067358714890622,AZ Arsenal 14 Boys Teal MC,AZ Arsenal 14 Boys Teal MC,1
AZ Arsenal 14 Boys Teal MC,2025-01-04,Next Level Soccer Southeast 2014 Boys Green,1,9,-8,-4.0,-4.0,weak,0.27,0.1322,,,,,Next Level Soccer Southeast 2014 Boys Green,Next Level Soccer Southeast 2014 Boys Green,0
AZ Arsenal 14 Boys Teal MC,2025-01-04,AZ Arsenal 14 Boys Teal 2 AP,3,3,0,0.0,0.0,neutral,0.18,0.1322,,,,,AZ Arsenal 14 Boys Teal 2 AP,Draw,0
AZ Arsenal 14 Boys Teal MC,2025-01-03,AZ Arsenal 14 Boys AYDP,3,6,-3,-1.5,-1.5,weak,0.23,0.1322,,,,,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys AYDP,0
AZ Arsenal 14 Boys Teal MC,2024-12-08,Kingman SC B14 McGill,1,2,-1,-0.5,-0.5,neutral,0.215,0.1322,0.2894,0.22138731551065735,2.37873372193652e-13,0.7786126844891048,Kingman SC B14 McGill,Kingman SC B14 McGill,0
AZ Arsenal 14 Boys Teal MC,2024-12-07,AZSC 14B Azanger,2,4,-2,-1.0,-1.0,neutral,0.34,0.1322,,,,,AZSC 14B Azanger,AZSC 14B Azanger,0
AZ Arsenal 14 Boys Teal MC,2024-11-02,2014 Rush Boys,1,3,-2,-1.0,-1.0,neutral,0.202,0.1322,0.2568,0.2695710428165857,6.447227157334371e-09,0.7304289507361871,2014 Rush Boys,2014 Rush Boys,0
AZ Arsenal 14 Boys Teal MC,2024-10-13,PRFC West Valley 14B Pre-Academy,0,7,-7,-3.5,-3.5,weak,0.176,0.1322,0.1614,0.41006319583383344,0.07196993348477133,0.5179668706813951,PRFC West Valley 14B Pre-Academy,PRFC West Valley 14B Pre-Academy,0
AZ Arsenal 14 Boys Teal MC,2024-09-01,Amore 2014 Boys,1,5,-4,-2.0,-2.0,weak,0.212,0.1322,0.2019,0.3637736543197793,0.000904416552086927,0.6353219291281337,Amore 2014 Boys,Amore 2014 Boys,0
AZ Arsenal 14 Boys Teal SC,2025-10-04,FC Arizona 14B Black GFC Suenaga U12,2,2,0,0.0,0.0,neutral,0.327,0.1766,0.2877,0.2913574629160089,2.212182842336502e-07,0.7086423158657069,FC Arizona 14B Black GFC Suenaga U12,Draw,0
AZ Arsenal 14 Boys Teal SC,2025-09-21,PRFC West Valley 14B Pre-Academy,4,0,4,2.0,2.0,good,0.176,0.1766,0.1614,0.4593004033970777,0.13398794175405557,0.4067116548488668,AZ Arsenal 14 Boys Teal SC,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-09-21,14B Hinds,2,0,2,1.0,1.0,neutral,0.215,0.1766,0.1401,0.5475634056285053,0.04353347159771054,0.4089031227737844,AZ Arsenal 14 Boys Teal SC,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-09-20,14B Hinds,0,2,-2,-1.0,-1.0,neutral,0.215,0.1766,0.1401,0.5475634056285053,0.04353347159771054,0.4089031227737844,AZ Arsenal 14 Boys Teal SC,14B Hinds,0
AZ Arsenal 14 Boys Teal SC,2025-09-20,14B Blue #1,3,0,3,1.5,1.5,good,0.199,0.1766,0.1725,0.42480953040189673,0.16408865631219008,0.41110181328591316,AZ Arsenal 14 Boys Teal SC,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-09-13,U-12 (2014) Boys Pre Academy Orange,2,3,-1,-0.5,-0.5,neutral,0.174,0.1766,,,,,U-12 (2014) Boys Pre Academy Orange,U-12 (2014) Boys Pre Academy Orange,0
AZ Arsenal 14 Boys Teal SC,2025-09-06,PSG 14B Blue,3,5,-2,-1.0,-1.0,neutral,0.315,0.1766,0.3368,0.21727799126399758,8.257760207830818e-14,0.7827220087359199,PSG 14B Blue,PSG 14B Blue,0
AZ Arsenal 14 Boys Teal SC,2025-08-24,Xplosion SC B14,0,2,-2,-1.0,-1.0,neutral,0.381,0.1766,,,,,Xplosion SC B14,Xplosion SC B14,0
AZ Arsenal 14 Boys Teal SC,2025-08-24,JUSA Select Oftellie B14,4,0,4,2.0,2.0,good,0.065,0.1766,,,,,JUSA Select Oftellie B14,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-08-23,Xplosion SC B14,1,1,0,0.0,0.0,neutral,0.381,0.1766,,,,,Xplosion SC B14,Draw,0
AZ Arsenal 14 Boys Teal SC,2025-08-23,United SoCal Redlands B2014 White,4,3,1,0.5,0.5,neutral,0.19,0.1766,,,,,United SoCal Redlands B2014 White,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-04-13,Legends FC AZ 14B Black,1,5,-4,-2.0,-2.0,weak,0.227,0.1766,0.279,0.3059329710313785,1.7423355072196405e-06,0.6940652866331143,Legends FC AZ 14B Black,Legends FC AZ 14B Black,0
AZ Arsenal 14 Boys Teal SC,2025-04-12,West Valley 2014 Boys Martinez Pre-Elite64,0,4,-4,-2.0,-2.0,weak,0.272,0.1766,0.2881,0.29069721188813785,2.0038021023677217e-07,0.7093025877316519,West Valley 2014 Boys Martinez Pre-Elite64,West Valley 2014 Boys Martinez Pre-Elite64,0
AZ Arsenal 14 Boys Teal SC,2025-04-11,AZEV B2014 (NAVY),2,7,-5,-2.5,-2.5,weak,0.331,0.1766,0.2473,0.3619723792946288,0.0007738829890020311,0.6372537377163692,AZEV B2014 (NAVY),AZEV B2014 (NAVY),0
AZ Arsenal 14 Boys Teal SC,2025-04-05,14 Boys Navy,4,2,2,1.0,1.0,neutral,0.231,0.1766,0.1956,0.4075022733339502,0.11809978379497514,0.4743979428710747,14 Boys Navy,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-03-16,Playmaker Futbol Academy 14B White,3,0,3,1.5,1.5,good,0.145,0.1766,,,,,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-03-16,AZ Inferno 14 Boys Black,1,6,-5,-2.5,-2.5,weak,0.208,0.1766,0.1638,0.4504772961057764,0.142891078339906,0.40663162555431764,AZ Arsenal 14 Boys Teal SC,AZ Inferno 14 Boys Black,0
AZ Arsenal 14 Boys Teal SC,2025-03-15,CCV STARS 14 Boys White PEO,2,0,2,1.0,1.0,neutral,0.207,0.1766,,,,,CCV STARS 14 Boys White PEO,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-03-04,PRFC Southeast Valley 14B Predator,3,4,-1,-0.5,-0.5,neutral,0.163,0.1766,0.218,0.4058611570316992,0.02892105440356985,0.5652177885647309,PRFC Southeast Valley 14B Predator,PRFC Southeast Valley 14B Predator,0
AZ Arsenal 14 Boys Teal SC,2025-02-22,Madison FC 14 Blue Boys,2,6,-4,-2.0,-2.0,weak,0.226,0.1766,0.2128,0.4090282592558584,0.04455374261392445,0.5464179981302173,Madison FC 14 Blue Boys,Madison FC 14 Blue Boys,0
AZ Arsenal 14 Boys Teal SC,2025-02-20,PRFC Southeast Valley 14B Predator-Central,0,1,-1,-0.5,-0.5,neutral,0.168,0.1766,0.1757,0.4182293663696407,0.16654170416385247,0.4152289294665067,AZ Arsenal 14 Boys Teal SC,PRFC Southeast Valley 14B Predator-Central,0
AZ Arsenal 14 Boys Teal SC,2025-02-15,State 48 FC 14 White,0,0,0,0.0,0.0,neutral,0.178,0.1766,,,,,State 48 FC 14 White,Draw,0
AZ Arsenal 14 Boys Teal SC,2025-02-08,14 Cityzens,2,0,2,1.0,1.0,neutral,0.192,0.1766,0.1739,0.42173353236858774,0.16554470210531685,0.4127217655260954,AZ Arsenal 14 Boys Teal SC,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-01-26,Next Level Soccer Southeast 2014 Boys Blue,0,4,-4,-2.0,-2.0,weak,0.26,0.1766,,,,,Next Level Soccer Southeast 2014 Boys Blue,Next Level Soccer Southeast 2014 Boys Blue,0
AZ Arsenal 14 Boys Teal SC,2025-01-25,PRFC Southeast Valley 14B Predator,2,0,2,1.0,1.0,neutral,0.163,0.1766,0.218,0.4058611570316992,0.02892105440356985,0.5652177885647309,PRFC Southeast Valley 14B Predator,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2025-01-25,Playmaker Futbol Academy 14B Gold,1,5,-4,-2.0,-2.0,weak,0.165,0.1766,0.2112,0.4095775348887462,0.050229604131395704,0.5401928609798582,Playmaker Futbol Academy 14B Gold,Playmaker Futbol Academy 14B Gold,0
AZ Arsenal 14 Boys Teal SC,2025-01-04,Phoenix Premier FC 14B CG,2,12,-10,-5.0,-5.0,weak,0.345,0.1766,,,,,Phoenix Premier FC 14B CG,Phoenix Premier FC 14B CG,0
AZ Arsenal 14 Boys Teal SC,2025-01-03,Phoenix Premier FC 14B Black,4,5,-1,-0.5,-0.5,neutral,0.181,0.1766,0.2949,0.27960937716910345,3.53023703860817e-08,0.7203905875285261,Phoenix Premier FC 14B Black,Phoenix Premier FC 14B Black,0
AZ Arsenal 14 Boys Teal SC,2024-12-14,Madison FC 14 Blue Boys,1,4,-3,-1.5,-1.5,weak,0.226,0.1766,0.2128,0.4090282592558584,0.04455374261392445,0.5464179981302173,Madison FC 14 Blue Boys,Madison FC 14 Blue Boys,0
AZ Arsenal 14 Boys Teal SC,2024-12-14,Scottsdale 14 Sandsharks,0,1,-1,-0.5,-0.5,neutral,0.504,0.1766,,,,,Scottsdale 14 Sandsharks,Scottsdale 14 Sandsharks,0
AZ Arsenal 14 Boys Teal SC,2024-11-23,PRFC Southeast Valley 14B Predator,2,2,0,0.0,0.0,neutral,0.163,0.1766,0.218,0.4058611570316992,0.02892105440356985,0.5652177885647309,PRFC Southeast Valley 14B Predator,Draw,0
AZ Arsenal 14 Boys Teal SC,2024-11-10,14B Flores,0,5,-5,-2.5,-2.5,weak,0.211,0.1766,,,,,14B Flores,14B Flores,0
AZ Arsenal 14 Boys Teal SC,2024-10-26,Tuzos 2014 Nava,2,2,0,0.0,0.0,neutral,0.197,0.1766,0.1927,0.40683871114752734,0.13039746707186572,0.462763821780607,Tuzos 2014 Nava,Draw,0
AZ Arsenal 14 Boys Teal SC,2024-10-19,AZEV B2014 (WHITE),4,4,0,0.0,0.0,neutral,0.262,0.1766,0.2279,0.3945774241606859,0.010628425426997655,0.5947941504123163,AZEV B2014 (WHITE),Draw,0
AZ Arsenal 14 Boys Teal SC,2024-10-18,NOS Santos 14 Boys White,3,0,3,1.5,1.5,good,0.173,0.1766,0.1245,0.5968683999438313,0.009704160419706523,0.39342743963646215,AZ Arsenal 14 Boys Teal SC,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2024-10-13,CCV STARS 14 Boys Navy PEO,1,3,-2,-1.0,-1.0,neutral,0.214,0.1766,,,,,CCV STARS 14 Boys Navy PEO,CCV STARS 14 Boys Navy PEO,0
AZ Arsenal 14 Boys Teal SC,2024-10-12,2014 Rush Boys,10,0,10,5.0,5.0,good,0.202,0.1766,0.2568,0.34483063946278664,0.00015746513314278244,0.6550118954040706,2014 Rush Boys,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2024-10-11,14B Bratcher,6,4,2,1.0,1.0,neutral,0.15,0.1766,,,,,14B Bratcher,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2024-09-28,2014 Rush Boys,3,2,1,0.5,0.5,neutral,0.202,0.1766,0.2568,0.34483063946278664,0.00015746513314278244,0.6550118954040706,2014 Rush Boys,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2024-09-22,CAC 14/15B (Conroy),5,0,5,2.5,2.5,good,0.141,0.1766,0.1229,0.6008993952855227,0.008053695583433102,0.3910469091310442,AZ Arsenal 14 Boys Teal SC,AZ Arsenal 14 Boys Teal SC,1
AZ Arsenal 14 Boys Teal SC,2024-09-21,CDO 14B Elite,2,0,2,1.0,1.0,neutral,0.244,0.1766,0.2111,0.4096053337123604,0.050597152160614646,0.539797514127025,CDO 14B Elite,AZ Arsenal 14 Boys Teal SC,1
