Team_A,Team_B,Team_A_Offensive,Team_A_Defensive,Team_B_Offensive,Team_B_Defensive,Team_A_Goals,Team_B_Goals,Date,Event
Phoenix United 2014 Premier,Kingman SC B14 McGill,3.2222222222222223,2.185185185185185,2.5384615384615383,2.1923076923076925,3,2,2/22/2025,AZFC Select Invitational 2025
Tuzos Academy Mesa 2014,Phoenix United 2014 Premier,3.0675675675675675,3.2432432432432434,3.2222222222222223,2.185185185185185,3,3,2/9/2025,Desert Classic 2025
Phoenix United 2014 Premier,Select 14B,3.2222222222222223,2.185185185185185,2.522727272727273,3.3636363636363638,6,1,2/8/2025,Desert Classic 2025
Phoenix United 2014 Premier,PRFC Scottsdale 14B Predator,3.2222222222222223,2.185185185185185,2.810344827586207,3.1379310344827585,2,3,2/8/2025,2024-25 MaxinMotion Open League Season 2
Phoenix United 2014 Premier,PRFC Southeast Valley 14B Predator-Central,3.2222222222222223,2.185185185185185,1.8620689655172413,3.0172413793103448,2,0,1/11/2025,2024-25 MaxinMotion Open League Season 2
Phoenix United 2014 Premier,14 Boys Navy,3.2222222222222223,2.185185185185185,2.2033898305084745,2.9237288135593222,1,2,12/14/2024,2024-25 MaxinMotion Open League Season 1
Phoenix United 2014 Premier,Tuzos Royals 14 Pre-Academy,3.2222222222222223,2.185185185185185,3.1449275362318843,1.5942028985507246,1,3,12/8/2024,Christmas Angel 2024
East Valley NSFC 14 Boys Aguirre,Phoenix United 2014 Premier,2.63768115942029,2.681159420289855,3.2222222222222223,2.185185185185185,5,2,12/6/2024,Christmas Angel 2024
West Valley 2014 Boys Martinez Pre-Elite64,Phoenix United 2014 Premier,3.457627118644068,1.88135593220339,3.2222222222222223,2.185185185185185,5,2,11/24/2024,2024 Heritage Cup 
Phoenix United 2014 Premier,PSG 14B Blue,3.2222222222222223,2.185185185185185,4.1940298507462686,2.08955223880597,1,6,11/23/2024,2024 Heritage Cup 
14 Boys Navy,Phoenix United 2014 Premier,2.2033898305084745,2.9237288135593222,3.2222222222222223,2.185185185185185,0,2,11/23/2024,2024 Heritage Cup 
2014 Boys Yellow,Phoenix United 2014 Premier,2.3508771929824563,2.1228070175438596,3.2222222222222223,2.185185185185185,3,2,11/16/2024,2024-25 MaxinMotion Open League Season 1
Phoenix United 2014 Premier,East Valley NSFC 14 Boys Aguirre,3.2222222222222223,2.185185185185185,2.63768115942029,2.681159420289855,2,5,10/26/2024,2024-25 MaxinMotion Open League Season 1
Southeast 2014 Boys Green,Phoenix United 2014 Premier,3.032258064516129,2.032258064516129,3.2222222222222223,2.185185185185185,5,3,10/20/2024,2024 The Fiesta Cup 
Phoenix United 2014 Academy,Phoenix United 2014 Premier,3.210526315789474,1.868421052631579,3.2222222222222223,2.185185185185185,3,4,10/19/2024,2024 The Fiesta Cup 
Phoenix United 2014 Premier,14 Cityzens,3.2222222222222223,2.185185185185185,2.2065217391304346,2.858695652173913,1,5,10/18/2024,2024 The Fiesta Cup 
Phoenix United 2014 Premier,PRFC Southeast Valley 14B Predator-Central,3.2222222222222223,2.185185185185185,1.8620689655172413,3.0172413793103448,1,3,10/12/2024,2024-25 MaxinMotion Open League Season 1
Phoenix United 2014 Premier,AZEV B2014 (NAVY),3.2222222222222223,2.185185185185185,3.8095238095238093,1.5,0,2,9/29/2024,2024 Arizona Cup AYSO United 
AZEV B2014 (WHITE),Phoenix United 2014 Premier,4.148148148148148,2.3333333333333335,3.2222222222222223,2.185185185185185,1,4,9/28/2024,2024 Arizona Cup AYSO United 
Phoenix United 2014 Premier,State 48 FC Avondale 14 White,3.2222222222222223,2.185185185185185,1.6486486486486487,2.5675675675675675,4,1,9/27/2024,2024 Arizona Cup AYSO United 
Madison FC 14 Gold Boys,Phoenix United 2014 Premier,3.7160493827160495,1.5061728395061729,3.2222222222222223,2.185185185185185,3,0,9/21/2024,2024-25 MaxinMotion Open League Season 1
PRFC Scottsdale 14B Pre-Academy,Phoenix United 2014 Premier,4.333333333333333,1.8533333333333333,3.2222222222222223,2.185185185185185,7,0,9/7/2024,2024-25 MaxinMotion Open League Season 1
PRFC Desert Foothills 14B Pre-Academy,Phoenix United 2014 Premier,2.986842105263158,2.3815789473684212,3.2222222222222223,2.185185185185185,2,2,9/1/2024,Phoenix Rising Cup 2024
PRFC Desert Foothills 14B Pre-Academy,CCV Stars 14 Boys South Pre-ECNL,2.986842105263158,2.3815789473684212,2.2413793103448274,2.2758620689655173,2,3,10/5/2025,2025-2026 ASA Advanced Leagues
PRFC Desert Foothills 14B Pre-Academy,Madison FC 14 Gold Boys,2.986842105263158,2.3815789473684212,3.7160493827160495,1.5061728395061729,4,3,10/3/2025,2025-2026 ASA Advanced Leagues
PRFC Desert Foothills 14B Pre-Academy,14 Pre-MLSN #2,2.986842105263158,2.3815789473684212,3.65625,2.09375,1,2,9/28/2025,2025-2026 ASA Advanced Leagues
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,3.7160493827160495,1.5061728395061729,2.986842105263158,2.3815789473684212,4,1,9/20/2025,2025-2026 ASA Advanced Leagues
PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Green,2.986842105263158,2.3815789473684212,3.032258064516129,2.032258064516129,4,0,9/19/2025,2025-2026 ASA Advanced Leagues
PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Red,2.986842105263158,2.3815789473684212,2.7083333333333335,1.9895833333333333,1,5,9/7/2025,FSC Champions Cup (Boys - 2025)
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,3.7160493827160495,1.5061728395061729,2.986842105263158,2.3815789473684212,4,1,9/6/2025,FSC Champions Cup (Boys - 2025)
PRFC Desert Foothills 14B Pre-Academy,AZEV B2014 (NAVY),2.986842105263158,2.3815789473684212,3.8095238095238093,1.5,2,3,9/6/2025,FSC Champions Cup (Boys - 2025)
PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Green,2.986842105263158,2.3815789473684212,3.032258064516129,2.032258064516129,6,1,8/31/2025,Phoenix Rising Cup 2025
Tuzos Academy Mesa 2014,PRFC Desert Foothills 14B Pre-Academy,3.0675675675675675,3.2432432432432434,2.986842105263158,2.3815789473684212,2,0,8/31/2025,Phoenix Rising Cup 2025
PRFC Desert Foothills 14B Pre-Academy,14B Hermanson AL,2.986842105263158,2.3815789473684212,2.122448979591837,2.7142857142857144,6,0,8/30/2025,Phoenix Rising Cup 2025
Dynamos SC 14B Gold,PRFC Desert Foothills 14B Pre-Academy,2.7083333333333335,3.3125,2.986842105263158,2.3815789473684212,0,5,8/29/2025,Phoenix Rising Cup 2025
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,3.7160493827160495,1.5061728395061729,2.986842105263158,2.3815789473684212,4,2,4/6/2025,Yavapai All Boys Tournament 2025
PRFC Desert Foothills 14B Pre-Academy,Tuzos Halcones 2014,2.986842105263158,2.3815789473684212,3.192982456140351,3.6842105263157894,5,2,4/5/2025,Yavapai All Boys Tournament 2025
PRFC Desert Foothills 14B Pre-Academy,NOS Santos 14 Boys Blue,2.986842105263158,2.3815789473684212,2.8545454545454545,3.418181818181818,8,3,3/29/2025,2024-25 MaxinMotion Open League Season 2
Tuzos Royals 2014,PRFC Desert Foothills 14B Pre-Academy,2.560747663551402,2.046728971962617,2.986842105263158,2.3815789473684212,1,2,3/1/2025,2024-25 MaxinMotion Open League Season 2
PRFC Desert Foothills 14B Pre-Academy,PRFC Scottsdale 14B Pre-Academy,2.986842105263158,2.3815789473684212,4.333333333333333,1.8533333333333333,1,4,2/23/2025,2025 Max Shacknai Invitational
AZ Arsenal 14 Boys Teal SC,PRFC Desert Foothills 14B Pre-Academy,2.36697247706422,2.6605504587155964,2.986842105263158,2.3815789473684212,1,3,2/23/2025,2025 Max Shacknai Invitational
PRFC Desert Foothills 14B Pre-Academy,Phoenix Premier FC 14B Black,2.986842105263158,2.3815789473684212,3.1686746987951806,3.3493975903614457,3,2,2/22/2025,2025 Max Shacknai Invitational
Southeast 2014 Boys Blue,PRFC Desert Foothills 14B Pre-Academy,3.3513513513513513,2.2837837837837838,2.986842105263158,2.3815789473684212,1,6,2/22/2025,2025 Max Shacknai Invitational
Brazas 2014 Boys Black Marcos,PRFC Desert Foothills 14B Pre-Academy,2.595744680851064,2.148936170212766,2.986842105263158,2.3815789473684212,2,0,2/15/2025,2024-25 MaxinMotion Open League Season 2
PRFC Desert Foothills 14B Pre-Academy,AZSC 14B Perez,2.986842105263158,2.3815789473684212,3.7313432835820897,2.029850746268657,2,5,2/8/2025,2024-25 MaxinMotion Open League Season 2
AZ Arsenal 14 Boys Teal SC,PRFC Desert Foothills 14B Pre-Academy,2.36697247706422,2.6605504587155964,2.986842105263158,2.3815789473684212,2,2,2/1/2025,2024-25 MaxinMotion Open League Season 2
AZSC 14B Perez,PRFC Desert Foothills 14B Pre-Academy,3.7313432835820897,2.029850746268657,2.986842105263158,2.3815789473684212,4,3,1/26/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
East Valley NSFC 14 Boys Aguirre,PRFC Desert Foothills 14B Pre-Academy,2.63768115942029,2.681159420289855,2.986842105263158,2.3815789473684212,1,3,1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
PRFC North Valley 14B Predator,PRFC Desert Foothills 14B Pre-Academy,2.263157894736842,3.263157894736842,2.986842105263158,2.3815789473684212,2,3,1/24/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
PRFC Desert Foothills 14B Pre-Academy,2014B West,2.986842105263158,2.3815789473684212,4.419753086419753,1.9753086419753085,2,3,1/18/2025,2024-25 MaxinMotion Open League Season 2
PRFC Desert Foothills 14B Pre-Academy,PRFC West Valley 14B Predator,2.986842105263158,2.3815789473684212,3.142857142857143,2.8857142857142857,6,3,12/15/2024,RSL-AZ Holiday Classic 2024
PRFC Desert Foothills 14B Pre-Academy,Southeast 2014 Boys Blue,2.986842105263158,2.3815789473684212,3.3513513513513513,2.2837837837837838,2,3,12/14/2024,RSL-AZ Holiday Classic 2024
Madison FC 14 Gold Boys,PRFC Desert Foothills 14B Pre-Academy,3.7160493827160495,1.5061728395061729,2.986842105263158,2.3815789473684212,1,1,12/14/2024,RSL-AZ Holiday Classic 2024
Playmaker Futbol Academy 14B Gold,PRFC Desert Foothills 14B Pre-Academy,2.2278481012658227,3.481012658227848,2.986842105263158,2.3815789473684212,2,4,11/3/2024,2024 Rush Cup 
PRFC Desert Foothills 14B Pre-Academy,14B GSA,2.986842105263158,2.3815789473684212,4.601503759398496,1.962406015037594,2,3,11/2/2024,2024 Rush Cup 
Northwest 2014 Boys,PRFC Desert Foothills 14B Pre-Academy,1.7435897435897436,3.2948717948717947,2.986842105263158,2.3815789473684212,1,4,10/27/2024,Phoenix Rising Fall Classic 2024
PRFC Desert Foothills 14B Pre-Academy,Brazas 2014 Boys Black Marcos,2.986842105263158,2.3815789473684212,2.595744680851064,2.148936170212766,3,3,9/28/2024,2024-25 MaxinMotion Open League Season 1
PRFC Desert Foothills 14B Pre-Academy,Tuzos Royals 2014,2.986842105263158,2.3815789473684212,2.560747663551402,2.046728971962617,2,4,9/21/2024,2024-25 MaxinMotion Open League Season 1
AZSC 14B Perez,PRFC Desert Foothills 14B Pre-Academy,3.7313432835820897,2.029850746268657,2.986842105263158,2.3815789473684212,4,2,9/14/2024,2024-25 MaxinMotion Open League Season 1
PRFC Desert Foothills 14B Pre-Academy,AZ Arsenal 14 Boys Teal SC,2.986842105263158,2.3815789473684212,2.36697247706422,2.6605504587155964,5,0,9/7/2024,2024-25 MaxinMotion Open League Season 1
PRFC North Valley 14B Predator,PRFC Desert Foothills 14B Pre-Academy,2.263157894736842,3.263157894736842,2.986842105263158,2.3815789473684212,2,4,9/1/2024,Phoenix Rising Cup 2024
Tuzos Academy Mesa 2014,Pima Surf 2014 B Blue,3.0675675675675675,3.2432432432432434,2.4375,2.5,0,6,10/5/2025,2025-2026 ASA Advanced Leagues
Tuzos Academy Mesa 2014,Tuzos Halcones 2014,3.0675675675675675,3.2432432432432434,3.192982456140351,3.6842105263157894,3,4,9/21/2025,2025-2026 ASA Advanced Leagues
Tuzos Academy Mesa 2014,RSL-AZ Yuma 14 Boys Quinonez,3.0675675675675675,3.2432432432432434,3.9,3.1333333333333333,4,7,9/20/2025,2025-2026 ASA Advanced Leagues
Tuzos Royals 14 Pre-Academy,Tuzos Academy Mesa 2014,3.1449275362318843,1.5942028985507246,3.0675675675675675,3.2432432432432434,2,3,9/7/2025,Tuzos Challenge 2025
Tuzos Academy Mesa 2014,U-12 (2014) Boys Yuma Pre Academy,3.0675675675675675,3.2432432432432434,2.611111111111111,2.111111111111111,1,2,9/7/2025,Tuzos Challenge 2025
FC Elite Arizona 2014 Boys - Urbina,Tuzos Academy Mesa 2014,1.6842105263157894,3.1578947368421053,3.0675675675675675,3.2432432432432434,0,4,9/6/2025,Tuzos Challenge 2025
Tuzos Academy Mesa 2014,U-12 (2014) Boys Pre Academy Blue,3.0675675675675675,3.2432432432432434,2.1951219512195124,3.1463414634146343,5,3,9/6/2025,Tuzos Challenge 2025
Tuzos Academy Mesa 2014,Dynamos SC 14B Gold,3.0675675675675675,3.2432432432432434,2.7083333333333335,3.3125,2,2,8/31/2025,Phoenix Rising Cup 2025
Tuzos Academy Mesa 2014,PRFC Desert Foothills 14B Pre-Academy,3.0675675675675675,3.2432432432432434,2.986842105263158,2.3815789473684212,2,0,8/31/2025,Phoenix Rising Cup 2025
RSL-AZ Yuma 14 Boys Quinonez,Tuzos Academy Mesa 2014,3.9,3.1333333333333333,3.0675675675675675,3.2432432432432434,3,3,8/30/2025,Phoenix Rising Cup 2025
Tuzos Academy Mesa 2014,Southeast 2014 Boys Green,3.0675675675675675,3.2432432432432434,3.032258064516129,2.032258064516129,3,1,8/29/2025,Phoenix Rising Cup 2025
2014B West,Tuzos Academy Mesa 2014,4.419753086419753,1.9753086419753085,3.0675675675675675,3.2432432432432434,12,1,3/30/2025,Tuzos Challenge 2025
Tuzos Academy Mesa 2014,Tuzos Royals 2014,3.0675675675675675,3.2432432432432434,2.560747663551402,2.046728971962617,2,8,3/29/2025,Tuzos Challenge 2025
Tuzos Academy Mesa 2014,Phoenix United 2014 Premier,3.0675675675675675,3.2432432432432434,3.2222222222222223,2.185185185185185,2,0,3/16/2025,INFERNO CUP 2025
14B Engilman,Tuzos Academy Mesa 2014,2.4918032786885247,2.9344262295081966,3.0675675675675675,3.2432432432432434,5,3,3/15/2025,INFERNO CUP 2025
Tuzos Academy Mesa 2014,14 Boys Navy,3.0675675675675675,3.2432432432432434,2.2033898305084745,2.9237288135593222,2,3,3/15/2025,INFERNO CUP 2025
Tuzos Academy Mesa 2014,Select 14B,3.0675675675675675,3.2432432432432434,2.522727272727273,3.3636363636363638,7,0,3/1/2025,2024-25 MaxinMotion Open League Season 2
Select 14B,Tuzos Academy Mesa 2014,2.522727272727273,3.3636363636363638,3.0675675675675675,3.2432432432432434,3,3,2/9/2025,Desert Classic 2025
Tuzos Academy Mesa 2014,Phoenix United 2014 Premier,3.0675675675675675,3.2432432432432434,3.2222222222222223,2.185185185185185,3,3,2/9/2025,Desert Classic 2025
Tuzos Academy Mesa 2014,2014 Boys Blue,3.0675675675675675,3.2432432432432434,2.0377358490566038,2.849056603773585,4,0,2/1/2025,2024-25 MaxinMotion Open League Season 2
PRFC Scottsdale 14B Copa,Tuzos Academy Mesa 2014,1.8695652173913044,5.239130434782608,3.0675675675675675,3.2432432432432434,0,11,1/18/2025,2024-25 MaxinMotion Open League Season 2
Southeast 2014 Boys Blue,Tuzos Academy Mesa 2014,3.3513513513513513,2.2837837837837838,3.0675675675675675,3.2432432432432434,7,1,12/7/2024,The Open (2024) SuperCopa & SuperCopa+ Qualifier
Southeast 2014 Boys Blue,Tuzos Academy Mesa 2014,3.3513513513513513,2.2837837837837838,3.0675675675675675,3.2432432432432434,9,2,12/6/2024,The Open (2024) SuperCopa & SuperCopa+ Qualifier
Tuzos Academy Mesa 2014,Northwest 2014 Boys,3.0675675675675675,3.2432432432432434,1.7435897435897436,3.2948717948717947,1,2,12/6/2024,The Open (2024) SuperCopa & SuperCopa+ Qualifier
Tuzos Academy Mesa 2014,Playmaker Futbol Academy 14B Gold,3.0675675675675675,3.2432432432432434,2.2278481012658227,3.481012658227848,3,1,11/16/2024,2024-25 MaxinMotion Open League Season 1
14B Engilman,Tuzos Academy Mesa 2014,2.4918032786885247,2.9344262295081966,3.0675675675675675,3.2432432432432434,4,4,11/3/2024,2024 Rush Cup 
Tuzos Academy Mesa 2014,Northwest 2014 Boys,3.0675675675675675,3.2432432432432434,1.7435897435897436,3.2948717948717947,3,6,11/2/2024,2024 Rush Cup 
NOS Santos 14 Boys Blue,Tuzos Academy Mesa 2014,2.8545454545454545,3.418181818181818,3.0675675675675675,3.2432432432432434,5,4,10/23/2024,2024-25 MaxinMotion Open League Season 1
Tuzos Academy Mesa 2014,PRFC Southeast Valley 14B Pre-Academy,3.0675675675675675,3.2432432432432434,2.1636363636363636,3.727272727272727,2,1,10/19/2024,2024-25 MaxinMotion Open League Season 1
Tuzos Academy Mesa 2014,Southeast 2014 Boys Green,3.0675675675675675,3.2432432432432434,3.032258064516129,2.032258064516129,6,4,10/11/2024,Arsenal Challenge 2024
Tuzos Academy Mesa 2014,14B Engilman,3.0675675675675675,3.2432432432432434,2.4918032786885247,2.9344262295081966,1,1,10/5/2024,2024-25 MaxinMotion Open League Season 1
2014B West,Tuzos Academy Mesa 2014,4.419753086419753,1.9753086419753085,3.0675675675675675,3.2432432432432434,5,2,9/21/2024,2024-25 MaxinMotion Open League Season 1
Tuzos Academy Mesa 2014,PRFC West Valley 14B Pre-Academy,3.0675675675675675,3.2432432432432434,2.076923076923077,3.2,5,1,8/30/2024,Phoenix Rising Cup 2024
State 48 FC Avondale 14 White,FC Elite Arizona 2014 Boys (ARCHIVED),1.6486486486486487,2.5675675675675675,3.0,1.0571428571428572,2,1,4/27/2025,AZFC Select Challenge 2025
FC Elite Arizona 2014 Boys (ARCHIVED),PRFC North Valley 14B Copa,3.0,1.0571428571428572,1.95,5.766666666666667,6,0,4/26/2025,AZFC Select Challenge 2025
FC Elite Arizona 2014 Boys (ARCHIVED),FC Deportivo AZ 2014B (Gallegos),3.0,1.0571428571428572,4.6923076923076925,2.5384615384615383,2,3,4/6/2025,Yavapai All Boys Tournament 2025
FC Deportivo AZ 2014B (Gallegos),FC Elite Arizona 2014 Boys (ARCHIVED),4.6923076923076925,2.5384615384615383,3.0,1.0571428571428572,4,3,4/5/2025,Yavapai All Boys Tournament 2025
FC Elite Arizona 2014 Boys (ARCHIVED),Amore 2014 Boys,3.0,1.0571428571428572,2.9875,3.7125,4,1,4/5/2025,Yavapai All Boys Tournament 2025
FC Elite Arizona 2014 Boys (ARCHIVED),2014 Boys Yellow,3.0,1.0571428571428572,2.3508771929824563,2.1228070175438596,0,1,3/23/2025,TFC Spring Cup 2025
2014 Boys Yellow,FC Elite Arizona 2014 Boys (ARCHIVED),2.3508771929824563,2.1228070175438596,3.0,1.0571428571428572,1,2,3/22/2025,TFC Spring Cup 2025
Phoenix United 2014 Academy,FC Elite Arizona 2014 Boys (ARCHIVED),3.210526315789474,1.868421052631579,3.0,1.0571428571428572,2,2,3/22/2025,TFC Spring Cup 2025
PRFC Southeast Valley 14B Predator-Central,FC Elite Arizona 2014 Boys (ARCHIVED),1.8620689655172413,3.0172413793103448,3.0,1.0571428571428572,1,2,3/8/2025,2024-25 MaxinMotion Open League Season 2
Kingman SC B14 McGill,FC Elite Arizona 2014 Boys (ARCHIVED),2.5384615384615383,2.1923076923076925,3.0,1.0571428571428572,0,3,2/23/2025,AZFC Select Invitational 2025
PRFC Scottsdale 14B Predator,FC Elite Arizona 2014 Boys (ARCHIVED),2.810344827586207,3.1379310344827585,3.0,1.0571428571428572,0,2,2/1/2025,2024-25 MaxinMotion Open League Season 2
Southeast 2014 Boys Green,FC Elite Arizona 2014 Boys (ARCHIVED),3.032258064516129,2.032258064516129,3.0,1.0571428571428572,0,0,1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
FC Elite Arizona 2014 Boys (ARCHIVED),PRFC Desert Foothills 14B Predator,3.0,1.0571428571428572,1.94,3.9,7,0,1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
FC Elite Arizona 2014 Boys (ARCHIVED),NOS Santos 14 Boys Blue,3.0,1.0571428571428572,2.8545454545454545,3.418181818181818,6,0,1/24/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
Real Arizona 2014,FC Elite Arizona 2014 Boys (ARCHIVED),4.529411764705882,2.4313725490196076,3.0,1.0571428571428572,0,1,1/19/2025,North Scottsdale Sandsharks Invitational 2025
FC Elite Arizona 2014 Boys (ARCHIVED),Scottsdale 14 Sandsharks Select,3.0,1.0571428571428572,3.5970149253731343,0.5671641791044776,1,0,1/19/2025,North Scottsdale Sandsharks Invitational 2025
FC Elite Arizona 2014 Boys (ARCHIVED),2014 Boys Yellow,3.0,1.0571428571428572,2.3508771929824563,2.1228070175438596,3,1,1/18/2025,North Scottsdale Sandsharks Invitational 2025
FC Elite Arizona 2014 Boys (ARCHIVED),PRFC West Valley 14B Pre-Academy,3.0,1.0571428571428572,2.076923076923077,3.2,0,3,1/11/2025,2024-25 MaxinMotion Open League Season 2
FC Elite Arizona 2014 Boys (ARCHIVED),2014 Boys Blue,3.0,1.0571428571428572,2.0377358490566038,2.849056603773585,5,0,12/14/2024,TFC Winter Festival 2024
FC Elite Arizona 2014 Boys (ARCHIVED),Phoenix Premier FC 14B SW Black,3.0,1.0571428571428572,4.2105263157894735,2.43859649122807,5,4,12/8/2024,Christmas Angel 2024
FC Elite Arizona 2014 Boys (ARCHIVED),14 Boys Navy,3.0,1.0571428571428572,2.2033898305084745,2.9237288135593222,8,0,12/8/2024,Christmas Angel 2024
FC Elite Arizona 2014 Boys (ARCHIVED),Phoenix Premier FC 14B SW Black,3.0,1.0571428571428572,4.2105263157894735,2.43859649122807,3,2,12/7/2024,Christmas Angel 2024
