Game_ID,Team_A,Team_B,Team_A_Match,Team_B_Match,Reason,Date,Event
18969180,BRAZAS FC 2015 Boys Black,Phoenix Premier FC 14B White,,Phoenix Premier FC 14B White,Unmatched team(s),2/8/2025,Desert Classic 2025
18702812,Phoenix Premier FC 14B White,BRAZAS FC 2015 Boys Black,Phoenix Premier FC 14B White,,Unmatched team(s),1/25/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
18702809,Next Level Soccer Southeast 2015 Boys Blue,Phoenix Premier FC 14B White,,Phoenix Premier FC 14B White,Unmatched team(s),1/24/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
18439367,AZSC 14B Azanger,Phoenix Premier FC 14B White,,Phoenix Premier FC 14B White,Unmatched team(s),12/14/2024,RSL-AZ Holiday Classic 2024
18071219,AZ Arsenal 14 Boys Teal 2 AP,Phoenix Premier FC 14B White,,Phoenix Premier FC 14B White,Unmatched team(s),11/2/2024,2024 Rush Cup 
21792697,AZ Arsenal 14 Boys Select,State 48 FC Casa Grande 14/15 Black,AZ Arsenal 14 Boys Select,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
20473601,Next Level Soccer Southeast 2015 Boys Blue,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),4/26/2025,Schools Out For Summer 2025
20256875,14B Bratcher,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),4/19/2025,East Valley Spring Invitational 2025
20241851,AZ Arsenal 14 Boys Select,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Select,,Unmatched team(s),4/13/2025,Rivalries Cup 2025
20241848,AZ Arsenal 14 Boys Teal 2 PJ,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),4/10/2025,Rivalries Cup 2025
18570484,14B Bratcher,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),3/1/2025,2024-25 MaxinMotion Open League Season 2
18570472,AZ Arsenal 14 Boys Select,AZ Arsenal 14 Boys Teal 2 PJ,AZ Arsenal 14 Boys Select,,Unmatched team(s),2/19/2025,2024-25 MaxinMotion Open League Season 2
18560535,AZ Arsenal 14 Boys Select,AZ Arsenal 14 Boys Teal 2 AP,AZ Arsenal 14 Boys Select,,Unmatched team(s),1/4/2025,Inside Classic 2025
18560529,AZ Arsenal 14 Boys Teal 2 PJ,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),1/3/2025,Inside Classic 2025
18382625,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),12/7/2024,Christmas Angel 2024
17044424,AZ Arsenal 14 Boys Select,14B Bratcher,AZ Arsenal 14 Boys Select,,Unmatched team(s),11/23/2024,2024-25 MaxinMotion Open League Season 1
17858885,AZ Arsenal 14 Boys Teal 2 AP,AZ Arsenal 14 Boys Select,,AZ Arsenal 14 Boys Select,Unmatched team(s),10/13/2024,Arsenal Challenge 2024
18570078,LAFC 14 BOYS,Select 14B,,Select 14B,Unmatched team(s),3/1/2025,2024-25 MaxinMotion Open League Season 2
18570085,AZSC 14B Azanger,Select 14B,,Select 14B,Unmatched team(s),2/1/2025,2024-25 MaxinMotion Open League Season 2
17072568,Select 14B,AZSC 14B Azanger,Select 14B,,Unmatched team(s),10/26/2024,2024-25 MaxinMotion Open League Season 1
17072550,AZ Arsenal 14 Boys Teal 2 AP,Select 14B,,Select 14B,Unmatched team(s),9/7/2024,2024-25 MaxinMotion Open League Season 1
21311634,REAL AZ,AZ Arsenal 14 Boys Teal CB,,AZ Arsenal 14 Boys Teal CB,Unmatched team(s),7/19/2025,Inside Classic Summer 2025
20293671,AZ Arsenal 14 Boys Teal CB,LAFC 14 BOYS,AZ Arsenal 14 Boys Teal CB,,Unmatched team(s),4/13/2025,Rivalries Cup 2025
20293675,El Paso Football Club U11 BLUE,AZ Arsenal 14 Boys Teal CB,,AZ Arsenal 14 Boys Teal CB,Unmatched team(s),4/12/2025,Rivalries Cup 2025
18570150,Playmaker Futbol Academy 14B White,AZ Arsenal 14 Boys Teal CB,,AZ Arsenal 14 Boys Teal CB,Unmatched team(s),2/15/2025,2024-25 MaxinMotion Open League Season 2
18560535,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal CB,,AZ Arsenal 14 Boys Teal CB,Unmatched team(s),1/4/2025,Inside Classic 2025
18560533,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys Teal 2 PJ,AZ Arsenal 14 Boys Teal CB,,Unmatched team(s),1/4/2025,Inside Classic 2025
17072564,AZSC 14B Azanger,AZ Arsenal 14 Boys Teal CB,,AZ Arsenal 14 Boys Teal CB,Unmatched team(s),11/17/2024,2024-25 MaxinMotion Open League Season 1
17858885,AZ Arsenal 14 Boys Teal CB,AZ Arsenal 14 Boys AYDP,AZ Arsenal 14 Boys Teal CB,,Unmatched team(s),10/13/2024,Arsenal Challenge 2024
18597468,CAC 14/15B (Conroy),Santos 15B,CAC 14/15B (Conroy),,Unmatched team(s),1/25/2025,PCJSL 2024/25 - Winter Session U9 - U15
18382262,CCV STARS 14 Boys White PEO,NOS Santos 14 Boys White,,NOS Santos 14 Boys White,Unmatched team(s),12/7/2024,Christmas Angel 2024
18188377,NOS Santos 14 Boys White,LAFC 14 BOYS,NOS Santos 14 Boys White,,Unmatched team(s),11/14/2024,East Valley Patriots Cup 2024
20293671,AZ Arsenal 14 Boys Teal 2 AP,La Academia 14B,,La Academia 14B,Unmatched team(s),4/13/2025,Rivalries Cup 2025
20293680,El Paso Football Club U11 BLUE,La Academia 14B,,La Academia 14B,Unmatched team(s),4/12/2025,Rivalries Cup 2025
18570094,La Academia 14B,AZSC 14B Azanger,La Academia 14B,,Unmatched team(s),2/15/2025,2024-25 MaxinMotion Open League Season 2
20191604,15B Vyas,PRFC Desert Foothills 14B Predator,,PRFC Desert Foothills 14B Predator,Unmatched team(s),4/5/2025,Yavapai All Boys Tournament 2025
18993792,PRFC Desert Foothills 14B Predator,15B Vyas,PRFC Desert Foothills 14B Predator,,Unmatched team(s),2/20/2025,2025 Max Shacknai Invitational
18569791,CCV STARS 14 Boys White PEO,PRFC Desert Foothills 14B Predator,,PRFC Desert Foothills 14B Predator,Unmatched team(s),2/8/2025,2024-25 MaxinMotion Open League Season 2
18570076,AZSC 14B Azanger,2014 Boys Blue,,2014 Boys Blue,Unmatched team(s),3/1/2025,2024-25 MaxinMotion Open League Season 2
18570090,2014 Boys Blue,LAFC 14 BOYS,2014 Boys Blue,,Unmatched team(s),2/8/2025,2024-25 MaxinMotion Open League Season 2
18604699,2014 Boys Blue,AZ Arsenal 14 Boys Teal 2 AP,2014 Boys Blue,,Unmatched team(s),1/12/2025,CCV Stars Champions Cup 2025
18436169,2014 Boys Blue,AZ Arsenal 14 Boys AYDP,2014 Boys Blue,,Unmatched team(s),12/13/2024,TFC Winter Festival 2024
21792527,BRAZAS FC 2014 Boys Gold,Tuzos Titanes 2014,,Tuzos Titanes 2014,Unmatched team(s),9/20/2025,2025-26 MaxinMotion Open League Season 1
18566336,Legends FC AZ 14B Gold,Tuzos Titanes 2014,,Tuzos Titanes 2014,Unmatched team(s),1/18/2025,2024-25 MaxinMotion Open League Season 2
18440453,AZSC 15B White,Tuzos Titanes 2014,,Tuzos Titanes 2014,Unmatched team(s),12/14/2024,RSL-AZ Holiday Classic 2024
17858874,AZ Arsenal 14 Boys AYDP,Tuzos Titanes 2014,,Tuzos Titanes 2014,Unmatched team(s),10/11/2024,Arsenal Challenge 2024
21792522,FC Elite Arizona 2014 Boys - Urbina,BRAZAS FC 2014 Boys Gold,FC Elite Arizona 2014 Boys - Urbina,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
20463958,Select 14B Red,Madison FC 2015 Boys Gold,Select 14B Red,,Unmatched team(s),4/26/2025,AZFC Select Challenge 2025
18570480,AZ Arsenal 14 Boys AYDP,Select 14B Red,,Select 14B Red,Unmatched team(s),2/15/2025,2024-25 MaxinMotion Open League Season 2
18570473,AZ Arsenal 14 Boys Teal 2 PJ,Select 14B Red,,Select 14B Red,Unmatched team(s),2/1/2025,2024-25 MaxinMotion Open League Season 2
18570466,14B Bratcher,Select 14B Red,,Select 14B Red,Unmatched team(s),1/25/2025,2024-25 MaxinMotion Open League Season 2
18147013,Select 14B Red,AZSC 14B Azanger,Select 14B Red,,Unmatched team(s),11/9/2024,Kick for the Cure 2024
18147017,14B Bratcher,Select 14B Red,,Select 14B Red,Unmatched team(s),11/8/2024,Kick for the Cure 2024
17072576,Select 14B Red,AZSC 14B Azanger,Select 14B Red,,Unmatched team(s),10/19/2024,2024-25 MaxinMotion Open League Season 1
17072555,AZ Arsenal 14 Boys Teal 2 AP,Select 14B Red,,Select 14B Red,Unmatched team(s),9/14/2024,2024-25 MaxinMotion Open League Season 1
20040023,Pima Surf Academy Boys 15,14B Felix Nogales,,14B Felix Nogales,Unmatched team(s),4/6/2025,CDO Challenge Cup 2025
19828484,Santos 15B,14B Felix Nogales,,14B Felix Nogales,Unmatched team(s),3/15/2025,PCJSL 2025 U9 - 19 Pima Cup Friendlies
17705616,14B Felix Nogales,AZ Arsenal 13 Boys Teal 2 Don,14B Felix Nogales,,Unmatched team(s),9/21/2024,45th Annual Wolfgang Weber FC Tucson Cup (formerly FC Tucson Striker's Cup)
22694968,VSC 2014 Boys White,15B Oscar,VSC 2014 Boys White,,Unmatched team(s),9/20/2025,46th Annual Wolfgang Weber FC Tucson Cup
20040015,VSC 2014 Boys White,Pima Surf Academy Boys 15,VSC 2014 Boys White,,Unmatched team(s),4/4/2025,CDO Challenge Cup 2025
18597467,Santos 15B,VSC 2014 Boys White,,VSC 2014 Boys White,Unmatched team(s),3/8/2025,PCJSL 2024/25 - Winter Session U9 - U15
21763208,OJB FC 2014 Boys,Synergy FC 14 B,,Synergy FC 14 B,Unmatched team(s),9/27/2025,2025-26 MaxinMotion Open League Season 1
20473604,Synergy FC 14 B,15B Vyas,Synergy FC 14 B,,Unmatched team(s),4/26/2025,Schools Out For Summer 2025
18570151,AZ Arsenal 14 Boys Teal 2 AP,Synergy FC 14 B,,Synergy FC 14 B,Unmatched team(s),2/22/2025,2024-25 MaxinMotion Open League Season 2
18570130,Synergy FC 14 B,Playmaker Futbol Academy 14B White,Synergy FC 14 B,,Unmatched team(s),1/11/2025,2024-25 MaxinMotion Open League Season 2
20463956,FC Elite Arizona 2014/15 Boys,PRFC North Valley 14B Copa,,PRFC North Valley 14B Copa,Unmatched team(s),4/26/2025,AZFC Select Challenge 2025
17066105,LAFC 14 BOYS,PRFC North Valley 14B Copa,,PRFC North Valley 14B Copa,Unmatched team(s),10/12/2024,2024-25 MaxinMotion Open League Season 1
17373590,AZ Arsenal 14 Boys Teal 2 AP,PRFC North Valley 14B Copa,,PRFC North Valley 14B Copa,Unmatched team(s),8/31/2024,Phoenix Rising Cup 2024
20241850,Hustle Hard 2014- Boys,AZ Arsenal 14 Boys Teal 2 PJ,Hustle Hard 2014- Boys,,Unmatched team(s),4/13/2025,Rivalries Cup 2025
20241854,Playmaker Futbol Academy 14B White,Hustle Hard 2014- Boys,,Hustle Hard 2014- Boys,Unmatched team(s),4/12/2025,Rivalries Cup 2025
20241857,Hustle Hard 2014- Boys,AZ Arsenal 14 Boys AYDP,Hustle Hard 2014- Boys,,Unmatched team(s),4/12/2025,Rivalries Cup 2025
18147067,Hustle Hard 2014- Boys,CCV STARS 14 Boys White PEO,Hustle Hard 2014- Boys,,Unmatched team(s),11/8/2024,Kick for the Cure 2024
20649088,FSC United 14 Boys,Santos 15B,FSC United 14 Boys,,Unmatched team(s),5/25/2025,FSC Kickin in the Pines (Boys - 2025)
20649080,14 ECNL #2,FSC United 14 Boys,,FSC United 14 Boys,Unmatched team(s),5/24/2025,FSC Kickin in the Pines (Boys - 2025)
20526656,FSC United 14 Boys,AYSO United 15BlueB,FSC United 14 Boys,,Unmatched team(s),5/11/2025,2025 DURANGO SHOOTOUT by CommonSpirit Mercy Hospital
20526658,Los Alamos Soccer League,FSC United 14 Boys,,FSC United 14 Boys,Unmatched team(s),5/11/2025,2025 DURANGO SHOOTOUT by CommonSpirit Mercy Hospital
20526652,FSC United 14 Boys,Peak FC - U9/U10/U11,FSC United 14 Boys,,Unmatched team(s),5/10/2025,2025 DURANGO SHOOTOUT by CommonSpirit Mercy Hospital
20526655,Los Alamos Soccer League,FSC United 14 Boys,,FSC United 14 Boys,Unmatched team(s),5/10/2025,2025 DURANGO SHOOTOUT by CommonSpirit Mercy Hospital
19867496,FSC United 14 Boys,AZSC 15B White,FSC United 14 Boys,,Unmatched team(s),3/23/2025,2025 Copper State Challenge
18969177,FSC United 14 Boys,BRAZAS FC 2015 Boys Black,FSC United 14 Boys,,Unmatched team(s),2/8/2025,Desert Classic 2025
18604696,FSC United 14 Boys,AZ Arsenal 14 Boys Teal 2 PJ,FSC United 14 Boys,,Unmatched team(s),1/12/2025,CCV Stars Champions Cup 2025
17071605,FSC United 14 Boys,CCV STARS 14 Boys White PEO,FSC United 14 Boys,,Unmatched team(s),9/21/2024,2024-25 MaxinMotion Open League Season 1
17479099,CCV STARS 14 Boys White PEO,FSC United 14 Boys,,FSC United 14 Boys,Unmatched team(s),9/7/2024,FSC Champions Cup (Boys - 2024)
21763729,PRFC Scottsdale 14B Copa,Havasu Lions FC 14B Castillo,PRFC Scottsdale 14B Copa,,Unmatched team(s),9/20/2025,2025-26 MaxinMotion Open League Season 1
21763722,PSG 14B Red,PRFC Scottsdale 14B Copa,,PRFC Scottsdale 14B Copa,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
19923026,CCV STARS 14 Boys White PEO,PRFC Scottsdale 14B Copa,,PRFC Scottsdale 14B Copa,Unmatched team(s),4/26/2025,2025 Arizona Presidents Cup
20256877,PRFC Scottsdale 14B Copa,14B Bratcher,PRFC Scottsdale 14B Copa,,Unmatched team(s),4/19/2025,East Valley Spring Invitational 2025
20256872,PRFC Scottsdale 14B Copa,AZSC 15B Gold,PRFC Scottsdale 14B Copa,,Unmatched team(s),4/16/2025,East Valley Spring Invitational 2025
19922998,AZSC 14B Azanger,PRFC Scottsdale 14B Copa,,PRFC Scottsdale 14B Copa,Unmatched team(s),4/12/2025,2025 Arizona Presidents Cup
18570095,AZSC 14B Azanger,PRFC Scottsdale 14B Copa,,PRFC Scottsdale 14B Copa,Unmatched team(s),3/2/2025,2024-25 MaxinMotion Open League Season 2
18570074,PRFC Scottsdale 14B Copa,LAFC 14 BOYS,PRFC Scottsdale 14B Copa,,Unmatched team(s),1/11/2025,2024-25 MaxinMotion Open League Season 2
17980028,PRFC Scottsdale 14B Copa,15B NMarkette,PRFC Scottsdale 14B Copa,,Unmatched team(s),10/24/2024,Phoenix Rising Fall Classic 2024
22694969,15B Oscar,Pumas Tucson 14B,,Pumas Tucson 14B,Unmatched team(s),9/19/2025,46th Annual Wolfgang Weber FC Tucson Cup
22600463,14B Midhaan,Las Vegas Sports Academy U12 Boys Black 2014,14B Midhaan,,Unmatched team(s),9/13/2025,2025 Cactus Kick Off
20256875,14B Midhaan,AZ Arsenal 14 Boys AYDP,14B Midhaan,,Unmatched team(s),4/19/2025,East Valley Spring Invitational 2025
18570484,14B Midhaan,AZ Arsenal 14 Boys AYDP,14B Midhaan,,Unmatched team(s),3/1/2025,2024-25 MaxinMotion Open League Season 2
18993804,14B Midhaan,AZSC 15B White,14B Midhaan,,Unmatched team(s),2/23/2025,2025 Max Shacknai Invitational
18993794,14B Midhaan,AZSC 15B White,14B Midhaan,,Unmatched team(s),2/20/2025,2025 Max Shacknai Invitational
18570463,AZ Arsenal 14 Boys Teal 2 PJ,14B Midhaan,,14B Midhaan,Unmatched team(s),1/31/2025,2024-25 MaxinMotion Open League Season 2
17044424,AZ Arsenal 14 Boys AYDP,14B Midhaan,,14B Midhaan,Unmatched team(s),11/23/2024,2024-25 MaxinMotion Open League Season 1
18147021,AZSC 14B Azanger,14B Midhaan,,14B Midhaan,Unmatched team(s),11/10/2024,Kick for the Cure 2024
17980018,14B Midhaan,Playmaker Futbol Academy 14B White,14B Midhaan,,Unmatched team(s),10/26/2024,Phoenix Rising Fall Classic 2024
20255747,FDI 2015,PSC 2014/15B,,PSC 2014/15B,Unmatched team(s),4/19/2025,East Valley Spring Invitational 2025
20255744,PSC 2014/15B,EV-NSFC 15 Boys Perez(1),PSC 2014/15B,,Unmatched team(s),4/14/2025,East Valley Spring Invitational 2025
17804136,FDI 2015,PSC 2014/15B,,PSC 2014/15B,Unmatched team(s),9/28/2024,2024 Arizona Cup AYSO United 
20473607,15B Vyas,CCV Stars 14 Boys South Orange,,CCV Stars 14 Boys South Orange,Unmatched team(s),4/26/2025,Schools Out For Summer 2025
18570458,CCV Stars 14 Boys South Orange,AZ Arsenal 14 Boys Teal 2 PJ,CCV Stars 14 Boys South Orange,,Unmatched team(s),3/8/2025,2024-25 MaxinMotion Open League Season 2
18570477,CCV Stars 14 Boys South Orange,14B Bratcher,CCV Stars 14 Boys South Orange,,Unmatched team(s),2/15/2025,2024-25 MaxinMotion Open League Season 2
18570476,CCV Stars 14 Boys South Orange,AZ Arsenal 14 Boys AYDP,CCV Stars 14 Boys South Orange,,Unmatched team(s),2/8/2025,2024-25 MaxinMotion Open League Season 2
18604701,CCV Stars 14 Boys South Orange,AZ Arsenal 14 Boys Teal 2 AP,CCV Stars 14 Boys South Orange,,Unmatched team(s),1/12/2025,CCV Stars Champions Cup 2025
17072556,AZSC 14B Azanger,CCV Stars 14 Boys South Orange,,CCV Stars 14 Boys South Orange,Unmatched team(s),11/16/2024,2024-25 MaxinMotion Open League Season 1
17980021,CCV Stars 14 Boys South Orange,Playmaker Futbol Academy 14B White,CCV Stars 14 Boys South Orange,,Unmatched team(s),10/27/2024,Phoenix Rising Fall Classic 2024
17980013,CCV Stars 14 Boys South Orange,14B Bratcher,CCV Stars 14 Boys South Orange,,Unmatched team(s),10/25/2024,Phoenix Rising Fall Classic 2024
17072557,CCV Stars 14 Boys South Orange,AZ Arsenal 14 Boys Teal 2 AP,CCV Stars 14 Boys South Orange,,Unmatched team(s),9/20/2024,2024-25 MaxinMotion Open League Season 1
22694965,15B Oscar,Gila Valley Ninjas,,Gila Valley Ninjas,Unmatched team(s),9/20/2025,46th Annual Wolfgang Weber FC Tucson Cup
22600467,14B Laroussi,Las Vegas Sports Academy U12 Boys Black 2014,14B Laroussi,,Unmatched team(s),9/14/2025,2025 Cactus Kick Off
19722032,15B Vyas,14B Laroussi,,14B Laroussi,Unmatched team(s),3/9/2025,2025 Ostrich Festival
18439375,AZSC 14B Azanger,14B Laroussi,,14B Laroussi,Unmatched team(s),12/15/2024,RSL-AZ Holiday Classic 2024
17069440,14B Laroussi,AZ Arsenal 15 Boys Teal 1 JZ,14B Laroussi,,Unmatched team(s),9/21/2024,2024-25 MaxinMotion Open League Season 1
21767366,XOLOS ARIZONA 2014B,FC Elite Arizona 2014 Boys - Martinez,,FC Elite Arizona 2014 Boys - Martinez,Unmatched team(s),9/20/2025,2025-26 MaxinMotion Open League Season 1
22250649,Park City SC B2014 Red,FC Elite Arizona 2014 Boys - Martinez,,FC Elite Arizona 2014 Boys - Martinez,Unmatched team(s),8/30/2025,'25 Mayors Cup Presented by Utah Avalanche
22250641,Cachimbas FC 2014,FC Elite Arizona 2014 Boys - Martinez,,FC Elite Arizona 2014 Boys - Martinez,Unmatched team(s),8/30/2025,'25 Mayors Cup Presented by Utah Avalanche
22250634,FC Elite Arizona 2014 Boys - Martinez,Avalanche 14B Gray SL,FC Elite Arizona 2014 Boys - Martinez,,Unmatched team(s),8/29/2025,'25 Mayors Cup Presented by Utah Avalanche
21762711,Pima Surf 2014 B White,AZ Arsenal 14 Boys Flagstaff,Pima Surf 2014 B White,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
21762714,Rebels FC 2014,Pima Surf 2014 B White,,Pima Surf 2014 B White,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
21762719,Pima Surf 2014 B White,PRFC Southeast Valley 14B Copa,Pima Surf 2014 B White,,Unmatched team(s),9/6/2025,2025-26 MaxinMotion Open League Season 1
18940758,America 14b,14 ECNL #1,America 14b,,Unmatched team(s),2/14/2025,2025 RSL Jacobs Classic
21792708,State 48 FC Casa Grande 14/15 Black,AZ Inferno 14 Boys Blue,,AZ Inferno 14 Boys Blue,Unmatched team(s),9/20/2025,2025-26 MaxinMotion Open League Season 1
21792640,Tuzos Chandler 2014 boys,BRAZAS FC 2014 Boys Black,Tuzos Chandler 2014 boys,,Unmatched team(s),9/13/2025,2025-26 MaxinMotion Open League Season 1
20256878,AZSC 15B Gold,East Valley NSFC 14 Boys Tiggs,,East Valley NSFC 14 Boys Tiggs,Unmatched team(s),4/19/2025,East Valley Spring Invitational 2025
20256873,East Valley NSFC 14 Boys Tiggs,14B Bratcher,East Valley NSFC 14 Boys Tiggs,,Unmatched team(s),4/18/2025,East Valley Spring Invitational 2025
20256874,AZ Arsenal 14 Boys AYDP,East Valley NSFC 14 Boys Tiggs,,East Valley NSFC 14 Boys Tiggs,Unmatched team(s),4/16/2025,East Valley Spring Invitational 2025
18570143,East Valley NSFC 14 Boys Tiggs,AZ Arsenal 14 Boys Teal 2 AP,East Valley NSFC 14 Boys Tiggs,,Unmatched team(s),2/8/2025,2024-25 MaxinMotion Open League Season 2
18181960,East Valley NSFC 14 Boys Tiggs,AZSC 14B Azanger,East Valley NSFC 14 Boys Tiggs,,Unmatched team(s),11/21/2024,2024 Heritage Cup 
18188379,LAFC 14 BOYS,East Valley NSFC 14 Boys Tiggs,,East Valley NSFC 14 Boys Tiggs,Unmatched team(s),11/16/2024,East Valley Patriots Cup 2024
20473569,LAFC 14 BOYS,ESC - Boys Chandler 15/16,,ESC - Boys Chandler 15/16,Unmatched team(s),4/26/2025,Schools Out For Summer 2025
21763322,Playmaker Futbol Academy North 14B,State 48 FC Avondale 14 White,,State 48 FC Avondale 14 White,Unmatched team(s),9/27/2025,2025-26 MaxinMotion Open League Season 1
21763319,State 48 FC Avondale 14 White,West Valley 2014 Boys Acosta Pre-Premier,State 48 FC Avondale 14 White,,Unmatched team(s),9/20/2025,2025-26 MaxinMotion Open League Season 1
21763315,Playmaker Futbol Academy North 14B,AZSC 2014/2015B Navy,,AZSC 2014/2015B Navy,Unmatched team(s),10/4/2025,2025-26 MaxinMotion Open League Season 1
21763312,AZSC 2014/2015B Navy,West Valley 2014 Boys Acosta Pre-Premier,AZSC 2014/2015B Navy,,Unmatched team(s),9/6/2025,2025-26 MaxinMotion Open League Season 1
18570482,AZ Arsenal 14 Boys Teal 2 PJ,ASA 014B Magic,,ASA 014B Magic,Unmatched team(s),3/8/2025,2024-25 MaxinMotion Open League Season 2
18570475,ASA 014B Magic,14B Bratcher,ASA 014B Magic,,Unmatched team(s),2/8/2025,2024-25 MaxinMotion Open League Season 2
18570468,ASA 014B Magic,AZ Arsenal 14 Boys AYDP,ASA 014B Magic,,Unmatched team(s),1/25/2025,2024-25 MaxinMotion Open League Season 2
17044410,ASA 014B Magic,14B Bratcher,ASA 014B Magic,,Unmatched team(s),12/6/2024,2024-25 MaxinMotion Open League Season 1
17044405,AZ Arsenal 14 Boys AYDP,ASA 014B Magic,,ASA 014B Magic,Unmatched team(s),9/7/2024,2024-25 MaxinMotion Open League Season 1
20241855,AZ Arsenal 14 Boys AYDP,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),4/12/2025,Rivalries Cup 2025
20241853,2014 Rush Boys,AZ Arsenal 14 Boys Teal 2 PJ,2014 Rush Boys,,Unmatched team(s),4/12/2025,Rivalries Cup 2025
20241849,Playmaker Futbol Academy 14B White,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),4/11/2025,Rivalries Cup 2025
19867500,AZSC 15B White,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),3/23/2025,2025 Copper State Challenge
19722026,15B Vyas,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),3/8/2025,2025 Ostrich Festival
18569800,CCV STARS 14 Boys White PEO,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),2/18/2025,2024-25 MaxinMotion Open League Season 2
18702817,BRAZAS FC 2015 Boys Black,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),1/26/2025,2025 AZ Soccer Clash hosted by Phoenix Premier FC
18071221,AZ Arsenal 14 Boys Teal 2 PJ,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),11/2/2024,2024 Rush Cup 
17858888,CCV STARS 14 Boys White PEO,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),10/13/2024,Arsenal Challenge 2024
17858877,14B Bratcher,2014 Rush Boys,,2014 Rush Boys,Unmatched team(s),10/12/2024,Arsenal Challenge 2024
17071601,CCV STARS 14 Boys White PEO,PRFC West Valley 14B Predator,,PRFC West Valley 14B Predator,Unmatched team(s),9/14/2024,2024-25 MaxinMotion Open League Season 1
17373591,PRFC West Valley 14B Predator,AZ Arsenal 14 Boys Teal 2 AP,PRFC West Valley 14B Predator,,Unmatched team(s),8/30/2024,Phoenix Rising Cup 2024
18573488,Tuzos USA 2013,FC Arizona 14B Black GFC Suenaga U12,,FC Arizona 14B Black GFC Suenaga U12,Unmatched team(s),4/12/2025,2024-25 MaxinMotion Open League Season 2
17009241,AZ Arsenal 14 Boys Teal 2 PJ,FC Arizona 14B Black GFC Suenaga U12,,FC Arizona 14B Black GFC Suenaga U12,Unmatched team(s),10/19/2024,2024-25 MaxinMotion Open League Season 1
20473576,Phoenix Premier FC 14B SW Black,LAFC 14 BOYS,Phoenix Premier FC 14B SW Black,,Unmatched team(s),4/27/2025,Schools Out For Summer 2025
18382268,CCV STARS 14 Boys White PEO,Phoenix Premier FC 14B SW Black,,Phoenix Premier FC 14B SW Black,Unmatched team(s),12/8/2024,Christmas Angel 2024
19950422,XOLOS ARIZONA 2014B,AZ Inferno 14 Boys Black,,AZ Inferno 14 Boys Black,Unmatched team(s),3/29/2025,Tuzos Challenge 2025
19950418,AZ Inferno 14 Boys Black,Legends FC AZ 14B Gold,AZ Inferno 14 Boys Black,,Unmatched team(s),3/29/2025,Tuzos Challenge 2025
19826516,Playmaker Futbol Academy 14B White,AZ Inferno 14 Boys Black,,AZ Inferno 14 Boys Black,Unmatched team(s),3/15/2025,INFERNO CUP 2025
19826511,CCV STARS 14 Boys White PEO,AZ Inferno 14 Boys Black,,AZ Inferno 14 Boys Black,Unmatched team(s),3/15/2025,INFERNO CUP 2025
18570129,AZ Inferno 14 Boys Black,AZ Arsenal 14 Boys Teal 2 AP,AZ Inferno 14 Boys Black,,Unmatched team(s),3/1/2025,2024-25 MaxinMotion Open League Season 2
18969202,AZ Inferno 14 Boys Black,Phoenix United 2015 Elite,AZ Inferno 14 Boys Black,,Unmatched team(s),2/9/2025,Desert Classic 2025
18969196,AZ Inferno 14 Boys Black,U-11 (2014) Boys Pre Academy,AZ Inferno 14 Boys Black,,Unmatched team(s),2/6/2025,Desert Classic 2025
18570138,AZ Inferno 14 Boys Black,Playmaker Futbol Academy 14B White,AZ Inferno 14 Boys Black,,Unmatched team(s),1/25/2025,2024-25 MaxinMotion Open League Season 2
18604672,Next Level Soccer Southeast 2015 Boys Blue,AZ Inferno 14 Boys Black,,AZ Inferno 14 Boys Black,Unmatched team(s),1/12/2025,CCV Stars Champions Cup 2025
18440450,AZ Arsenal 14 Boys Teal 2 AP,AZ Inferno 14 Boys Black,,AZ Inferno 14 Boys Black,Unmatched team(s),12/14/2024,RSL-AZ Holiday Classic 2024
